ml;pH;sec;°C
0.000;7.963;0.0;26.2
7.500;4.480;12.0;26.2
7.500;4.997;18.5;26.1
7.500;4.997;18.5;26.1
7.500;4.998;18.7;26.1
7.544;4.953;19.8;26.1
7.589;4.893;21.0;26.1
7.635;4.858;22.1;26.1
7.680;4.832;23.2;26.1
7.726;4.801;24.4;26.1
7.772;4.746;25.5;26.1
7.817;4.703;26.7;26.1
7.863;4.655;27.8;26.1
7.902;4.564;28.9;26.1
7.902;4.636;32.6;26.1
7.902;4.636;32.6;26.1
7.902;4.637;32.8;26.1
7.947;4.564;34.1;26.1
7.967;4.563;40.0;26.1
7.987;4.536;42.6;26.1
8.007;4.516;46.4;26.1
8.027;4.497;49.1;26.0
8.047;4.477;51.8;26.1
8.067;4.451;55.6;26.1
8.087;4.433;58.2;26.0
8.107;4.408;61.8;26.1
8.127;4.382;64.5;26.0
8.147;4.357;67.2;26.0
8.167;4.336;69.8;26.1
8.187;4.312;72.5;26.1
8.207;4.293;75.1;26.0
8.227;4.271;77.8;26.0
8.247;4.252;80.5;26.1
8.267;4.228;84.5;26.0
8.287;4.210;87.1;26.1
8.307;4.190;89.8;26.1
8.327;4.170;92.6;26.1
8.347;4.149;96.2;26.1
8.367;4.129;99.9;26.0
8.387;4.111;103.7;26.1
8.407;4.095;106.3;26.0
8.427;4.077;109.0;26.0
8.447;4.062;111.6;26.1
8.467;4.045;114.3;26.1
8.487;4.029;117.7;26.1
8.507;4.014;120.4;26.0
8.527;3.998;123.0;26.0
8.547;3.982;125.7;26.1
8.567;3.969;128.4;26.1
8.587;3.953;131.4;26.1
8.607;3.939;134.1;26.0
8.627;3.926;136.7;26.0
8.647;3.913;140.2;26.1
8.667;3.902;142.8;26.1
8.687;3.890;145.5;26.1
8.707;3.877;148.1;26.0
8.727;3.864;150.8;26.0
8.747;3.853;153.5;26.1
8.767;3.842;156.5;26.1
8.787;3.829;159.7;26.1
8.807;3.818;162.4;26.1
8.827;3.808;165.4;26.0
8.847;3.798;168.1;26.0
8.867;3.790;170.8;26.1
8.887;3.780;173.4;26.1
8.907;3.770;176.1;26.0
8.927;3.759;178.8;26.0
8.947;3.749;181.8;26.0
8.967;3.740;184.5;26.1
8.987;3.732;187.1;26.1
9.007;3.722;189.8;26.0
9.027;3.713;192.4;26.0
9.047;3.705;195.1;26.1
9.067;3.698;198.0;26.1
9.087;3.689;200.6;26.1
9.107;3.682;203.3;26.1
9.127;3.673;205.9;26.0
9.147;3.665;208.6;26.1
9.167;3.658;211.3;26.1
9.187;3.649;213.9;26.0
9.207;3.643;216.6;26.0
9.227;3.636;219.3;26.1
9.247;3.629;221.9;26.0
9.267;3.621;224.6;26.0
9.287;3.615;227.4;26.0
9.307;3.608;230.1;26.0
9.327;3.601;232.8;26.1
9.347;3.595;235.4;26.1
9.367;3.587;238.1;26.0
9.387;3.581;240.7;26.1
9.407;3.575;243.4;26.1
9.427;3.569;246.1;26.0
9.447;3.562;248.7;26.0
9.467;3.557;251.4;26.1
9.487;3.552;254.0;26.1
9.507;3.545;256.7;26.0
9.527;3.539;259.4;26.0
9.547;3.533;262.4;26.1
9.567;3.527;265.1;26.1
9.587;3.521;267.7;26.0
9.607;3.516;270.4;26.0
9.627;3.510;273.3;26.0
9.647;3.505;276.3;26.1
9.667;3.501;279.3;26.1
9.687;3.495;282.0;26.0
9.707;3.490;284.7;26.1
9.727;3.485;287.3;26.1
9.727;3.484;287.5;26.1
