ml;pH;sec;°C
0.000;8.003;0.0;26.3
7.500;5.062;12.0;26.3
7.500;5.084;12.4;26.3
7.545;5.198;13.5;26.3
7.591;5.205;14.7;26.3
7.636;5.189;15.8;26.3
7.682;5.152;17.0;26.3
7.727;5.108;18.1;26.3
7.773;5.038;19.2;26.3
7.819;4.984;20.4;26.3
7.864;4.911;21.5;26.3
7.910;4.859;22.7;26.3
7.956;4.787;23.8;26.3
8.001;4.722;25.0;26.3
8.047;4.683;26.1;26.3
8.093;4.631;27.2;26.3
8.124;4.574;28.2;26.3
8.144;4.483;36.0;26.2
8.164;4.455;39.0;26.3
8.184;4.424;41.9;26.2
8.204;4.404;44.9;26.3
8.224;4.381;47.8;26.3
8.244;4.359;50.4;26.3
8.264;4.337;53.7;26.2
8.284;4.314;56.3;26.3
8.304;4.294;59.2;26.3
8.324;4.271;62.4;26.2
8.344;4.245;65.1;26.2
8.364;4.220;67.7;26.3
8.384;4.204;70.6;26.2
8.404;4.186;73.8;26.3
8.424;4.164;76.5;26.3
8.444;4.147;79.2;26.3
8.464;4.130;82.0;26.3
8.484;4.112;84.7;26.3
8.504;4.092;87.3;26.3
8.524;4.077;90.0;26.3
8.544;4.061;92.8;26.3
8.564;4.043;95.5;26.3
8.584;4.026;98.2;26.3
8.604;4.012;100.8;26.3
8.624;3.997;103.5;26.3
8.644;3.982;106.2;26.3
8.664;3.970;109.0;26.3
8.684;3.956;111.7;26.3
8.704;3.943;114.3;26.3
8.724;3.928;117.0;26.3
8.744;3.915;119.6;26.3
8.764;3.904;122.3;26.3
8.784;3.890;125.0;26.3
8.804;3.877;127.6;26.3
8.824;3.865;130.3;26.3
8.844;3.854;133.0;26.3
8.864;3.844;135.6;26.3
8.884;3.833;138.3;26.3
8.904;3.823;140.9;26.3
8.924;3.812;143.6;26.3
8.944;3.798;146.3;26.3
8.964;3.787;148.9;26.3
8.984;3.776;151.6;26.3
9.004;3.766;154.3;26.3
9.024;3.756;156.9;26.3
9.044;3.747;159.6;26.3
9.064;3.737;162.2;26.3
9.084;3.729;164.9;26.3
9.104;3.720;167.6;26.3
9.124;3.710;170.2;26.3
9.144;3.702;172.9;26.3
9.164;3.692;175.5;26.3
9.184;3.684;178.2;26.3
9.204;3.676;180.9;26.3
9.224;3.668;183.5;26.3
9.244;3.661;186.2;26.3
9.264;3.653;188.9;26.3
9.284;3.646;191.5;26.3
9.304;3.639;194.2;26.3
9.324;3.631;196.8;26.3
9.344;3.624;199.5;26.4
9.364;3.616;202.2;26.3
9.384;3.608;204.8;26.3
9.404;3.601;207.5;26.3
9.424;3.595;210.2;26.3
9.444;3.589;212.8;26.4
9.464;3.583;215.5;26.3
9.484;3.576;218.1;26.3
9.504;3.570;220.8;26.3
9.524;3.564;223.5;26.3
9.544;3.558;226.1;26.3
9.564;3.551;228.8;26.3
9.584;3.545;231.4;26.3
9.604;3.539;234.1;26.3
9.624;3.534;236.8;26.3
9.644;3.529;239.4;26.3
9.664;3.523;242.1;26.3
9.684;3.517;244.8;26.3
9.704;3.511;247.4;26.3
9.724;3.506;250.1;26.3
9.744;3.500;252.7;26.4
9.764;3.495;255.4;26.3
9.784;3.490;258.1;26.3
9.784;3.490;258.2;26.3
9.804;3.485;260.9;26.3
9.804;3.485;261.1;26.3
