ml;pH;sec;°C
0.000;8.015;0.0;26.4
7.500;5.245;12.0;26.4
7.500;5.295;12.4;26.4
7.545;5.368;13.5;26.4
7.591;5.329;14.7;26.4
7.636;5.286;15.8;26.4
7.682;5.237;17.0;26.4
7.728;5.151;18.1;26.4
7.773;5.086;19.2;26.4
7.819;5.031;20.4;26.4
7.865;4.974;21.5;26.4
7.910;4.915;22.7;26.4
7.956;4.855;23.8;26.4
8.002;4.775;25.0;26.4
8.047;4.722;26.1;26.4
8.093;4.682;27.3;26.4
8.138;4.615;28.4;26.4
8.170;4.579;29.3;26.4
8.190;4.507;37.1;26.3
8.210;4.484;40.0;26.3
8.230;4.458;42.8;26.3
8.250;4.437;45.9;26.3
8.270;4.416;48.9;26.3
8.290;4.392;52.3;26.3
8.310;4.368;55.2;26.3
8.330;4.342;58.4;26.3
8.350;4.320;61.7;26.3
8.370;4.297;64.3;26.3
8.390;4.275;67.4;26.3
8.410;4.253;70.0;26.3
8.430;4.233;73.3;26.3
8.450;4.213;75.9;26.3
8.470;4.194;78.6;26.3
8.490;4.175;81.4;26.3
8.510;4.156;84.1;26.4
8.530;4.136;86.8;26.3
8.550;4.116;90.0;26.3
8.570;4.099;92.7;26.3
8.590;4.080;95.3;26.3
8.610;4.064;98.2;26.3
8.630;4.047;100.8;26.3
8.650;4.030;103.5;26.3
8.670;4.017;106.3;26.3
8.690;4.001;109.0;26.3
8.710;3.988;111.7;26.3
8.730;3.973;114.3;26.3
8.750;3.957;117.0;26.3
8.770;3.942;119.6;26.3
8.790;3.929;122.3;26.3
8.810;3.917;125.0;26.3
8.830;3.904;127.6;26.4
8.850;3.892;130.3;26.4
8.870;3.880;133.0;26.3
8.890;3.869;135.6;26.3
8.910;3.858;138.3;26.3
8.930;3.845;140.9;26.3
8.950;3.834;143.6;26.3
8.970;3.824;146.3;26.3
8.990;3.813;148.9;26.3
9.010;3.802;151.6;26.3
9.030;3.792;154.2;26.3
9.050;3.782;156.9;26.3
9.070;3.774;159.6;26.3
9.090;3.764;162.2;26.4
9.110;3.755;164.9;26.3
9.130;3.745;167.5;26.3
9.150;3.736;170.2;26.3
9.170;3.727;172.9;26.3
9.190;3.719;175.5;26.3
9.210;3.711;178.2;26.4
9.230;3.704;180.8;26.4
9.250;3.696;183.5;26.3
9.270;3.689;186.2;26.3
9.290;3.681;188.8;26.3
9.310;3.673;191.5;26.3
9.330;3.665;194.2;26.3
9.350;3.658;196.8;26.4
9.370;3.650;199.5;26.3
9.390;3.642;202.1;26.3
9.410;3.634;204.8;26.3
9.430;3.628;207.5;26.4
9.450;3.621;210.1;26.4
9.470;3.612;212.8;26.3
9.490;3.604;215.4;26.3
9.510;3.597;218.1;26.4
9.530;3.591;220.8;26.4
9.550;3.583;223.6;26.4
9.570;3.576;226.3;26.4
9.590;3.570;228.9;26.4
9.610;3.562;231.6;26.3
9.630;3.557;234.3;26.3
9.650;3.551;236.9;26.4
9.670;3.545;239.6;26.4
9.690;3.539;242.3;26.3
9.710;3.533;244.9;26.3
9.730;3.527;247.6;26.4
9.750;3.522;250.2;26.4
9.770;3.515;252.9;26.3
9.790;3.509;255.6;26.3
9.810;3.504;258.2;26.3
9.830;3.499;260.9;26.4
9.850;3.494;263.6;26.3
9.870;3.489;266.2;26.3
9.870;3.489;266.4;26.3
