ml;pH;sec;°C
0.000;8.017;0.0;26.3
7.500;4.709;12.0;26.3
7.500;4.768;12.4;26.3
7.545;4.866;13.5;26.3
7.591;4.902;14.7;26.3
7.636;4.847;15.8;26.3
7.682;4.871;17.0;26.3
7.728;4.833;18.1;26.3
7.773;4.777;19.2;26.3
7.819;4.744;20.4;26.3
7.864;4.733;21.5;26.3
7.910;4.710;22.7;26.3
7.956;4.654;23.8;26.3
8.001;4.620;25.0;26.3
8.048;4.562;26.3;26.3
8.048;4.629;30.7;26.3
8.048;4.629;30.7;26.3
8.048;4.630;30.9;26.3
8.090;4.591;32.0;26.3
8.099;4.558;32.4;26.3
8.119;4.552;40.0;26.3
8.139;4.527;44.0;26.3
8.159;4.504;48.9;26.3
8.179;4.476;51.6;26.3
8.199;4.456;55.4;26.3
8.219;4.434;59.8;26.3
8.239;4.413;63.2;26.3
8.259;4.392;66.2;26.3
8.279;4.368;68.9;26.3
8.299;4.349;72.7;26.3
8.319;4.326;75.3;26.3
8.339;4.303;78.0;26.3
8.359;4.280;81.4;26.3
8.379;4.258;85.4;26.3
8.399;4.237;88.7;26.3
8.419;4.214;91.3;26.3
8.439;4.196;95.5;26.3
8.459;4.178;98.2;26.3
8.479;4.160;100.8;26.3
8.499;4.145;103.5;26.3
8.519;4.124;106.5;26.3
8.539;4.105;109.9;26.3
8.559;4.086;112.6;26.3
8.579;4.069;116.2;26.3
8.599;4.054;118.9;26.3
8.619;4.037;122.7;26.3
8.639;4.022;126.1;26.3
8.659;4.007;128.8;26.3
8.679;3.993;131.8;26.3
8.699;3.980;134.9;26.3
8.719;3.966;137.5;26.3
8.739;3.950;140.2;26.3
8.759;3.936;143.2;26.3
8.779;3.922;145.9;26.3
8.799;3.909;149.3;26.3
8.819;3.896;152.7;26.3
8.839;3.883;155.8;26.3
8.859;3.870;158.4;26.3
8.879;3.858;161.1;26.3
8.899;3.847;163.7;26.3
8.919;3.835;166.6;26.3
8.939;3.822;170.2;26.3
8.959;3.811;173.3;26.3
8.979;3.801;176.5;26.3
8.999;3.790;179.1;26.3
9.019;3.780;182.4;26.4
9.039;3.770;185.6;26.3
9.059;3.761;188.3;26.3
9.079;3.751;190.9;26.3
9.099;3.742;194.0;26.3
9.119;3.733;196.6;26.3
9.139;3.723;199.3;26.3
9.159;3.714;202.3;26.3
9.179;3.705;205.2;26.3
9.199;3.697;208.4;26.3
9.219;3.689;211.7;26.4
9.239;3.681;214.7;26.3
9.259;3.673;217.4;26.3
9.279;3.665;220.0;26.3
9.299;3.658;222.7;26.3
9.319;3.650;225.7;26.3
9.339;3.642;228.9;26.3
9.359;3.635;232.2;26.3
9.379;3.627;235.2;26.3
9.399;3.619;237.9;26.3
9.419;3.614;240.9;26.3
9.439;3.607;243.8;26.3
9.459;3.600;246.4;26.3
9.479;3.594;249.3;26.3
9.499;3.588;252.0;26.3
9.519;3.582;254.6;26.3
9.539;3.575;257.7;26.4
9.559;3.568;260.5;26.3
9.579;3.562;263.2;26.4
9.599;3.556;265.8;26.3
9.619;3.550;268.7;26.4
9.639;3.544;271.9;26.3
9.659;3.539;274.6;26.3
9.679;3.534;277.2;26.4
9.699;3.528;280.3;26.3
9.719;3.521;282.9;26.3
9.739;3.516;285.6;26.3
9.759;3.511;288.3;26.3
9.779;3.506;290.9;26.4
9.799;3.500;293.6;26.3
9.819;3.494;296.3;26.3
9.839;3.490;298.9;26.3
9.839;3.490;299.1;26.3
9.859;3.485;301.8;26.3
9.859;3.485;302.0;26.3
