ml;pH;sec;°C
0.000;7.994;0.0;26.0
7.500;5.282;12.0;26.0
7.500;5.362;12.4;26.0
7.542;5.462;13.5;26.0
7.587;5.423;14.7;26.0
7.633;5.343;15.8;26.0
7.679;5.272;17.0;26.0
7.724;5.156;18.1;26.0
7.770;5.097;19.2;26.0
7.816;5.013;20.4;26.0
7.861;4.941;21.5;26.0
7.907;4.865;22.7;26.0
7.952;4.815;23.8;26.0
7.998;4.700;25.0;26.0
8.044;4.628;26.1;26.0
8.090;4.573;27.4;26.0
8.110;4.551;32.6;26.0
8.130;4.515;35.2;26.0
8.150;4.482;37.9;26.0
8.170;4.459;40.6;26.0
8.190;4.435;44.9;26.0
8.210;4.411;49.1;26.0
8.230;4.379;52.0;26.0
8.250;4.359;54.6;26.0
8.270;4.341;57.3;26.1
8.290;4.310;59.9;26.0
8.310;4.294;63.6;26.0
8.330;4.269;66.2;26.0
8.350;4.250;68.9;26.0
8.370;4.225;71.5;26.0
8.390;4.205;74.2;26.0
8.410;4.184;76.9;26.0
8.430;4.164;80.7;26.0
8.450;4.150;83.3;26.1
8.470;4.130;86.0;26.0
8.490;4.111;88.7;26.0
8.510;4.092;92.6;26.0
8.530;4.073;95.3;26.0
8.550;4.056;98.9;26.0
8.570;4.039;102.7;26.0
8.590;4.022;105.4;26.1
8.610;4.008;109.2;26.1
8.630;3.993;112.6;26.0
8.650;3.979;115.8;26.1
8.670;3.964;118.5;26.1
8.690;3.953;121.2;26.0
8.710;3.937;125.0;26.0
8.730;3.925;127.6;26.1
8.750;3.911;130.3;26.1
8.770;3.897;133.9;26.1
8.790;3.885;136.6;26.1
8.810;3.872;139.2;26.0
8.830;3.861;142.8;26.0
8.850;3.849;145.5;26.0
8.870;3.839;148.7;26.1
8.890;3.826;151.4;26.0
8.910;3.816;154.1;26.0
8.930;3.806;157.3;26.0
8.950;3.795;160.0;26.0
8.970;3.785;162.6;26.1
8.990;3.775;166.0;26.1
9.010;3.765;168.7;26.1
9.030;3.755;171.4;26.0
9.050;3.746;174.0;26.0
9.070;3.738;176.7;26.1
9.090;3.729;179.9;26.0
9.110;3.721;182.6;26.0
9.130;3.711;185.8;26.0
9.150;3.703;189.0;26.1
9.170;3.694;191.7;26.0
9.190;3.685;195.1;26.0
9.210;3.678;197.8;26.1
9.230;3.671;200.4;26.1
9.250;3.663;203.1;26.1
9.270;3.655;205.8;26.0
9.290;3.647;208.4;26.1
9.310;3.642;211.1;26.1
9.330;3.634;213.8;26.1
9.350;3.625;216.4;26.0
9.370;3.618;219.1;26.0
9.390;3.612;222.5;26.1
9.410;3.604;225.2;26.1
9.430;3.598;227.8;26.0
9.450;3.592;230.5;26.1
9.470;3.586;233.2;26.1
9.490;3.579;235.8;26.0
9.510;3.574;238.5;26.0
9.530;3.567;241.5;26.1
9.550;3.560;244.2;26.1
9.570;3.554;246.8;26.0
9.590;3.548;249.5;26.1
9.610;3.541;252.7;26.1
9.630;3.537;255.4;26.1
9.650;3.532;258.1;26.1
9.670;3.525;260.7;26.0
9.690;3.520;263.4;26.1
9.710;3.515;266.0;26.1
9.730;3.510;268.7;26.1
9.750;3.503;271.7;26.0
9.770;3.498;274.4;26.1
9.790;3.492;277.1;26.1
9.810;3.488;279.7;26.1
9.810;3.487;279.9;26.1
