ml;pH;sec;°C
0.000;7.960;0.0;26.2
7.500;4.850;12.0;26.2
7.500;4.915;12.4;26.2
7.545;5.004;13.5;26.2
7.591;4.970;14.7;26.2
7.636;4.931;15.8;26.2
7.682;4.880;17.0;26.2
7.728;4.809;18.1;26.2
7.773;4.742;19.3;26.2
7.819;4.698;20.4;26.2
7.865;4.634;21.5;26.2
7.904;4.569;22.7;26.2
7.904;4.642;26.9;26.1
7.904;4.642;26.9;26.1
7.904;4.642;27.1;26.1
7.949;4.565;28.4;26.1
7.969;4.558;35.2;26.1
7.989;4.532;37.9;26.2
8.009;4.517;42.1;26.2
8.029;4.488;44.7;26.1
8.049;4.471;48.9;26.1
8.069;4.445;51.6;26.2
8.089;4.426;55.6;26.2
8.109;4.402;58.2;26.2
8.129;4.381;62.0;26.1
8.149;4.354;64.7;26.1
8.169;4.329;67.4;26.2
8.189;4.306;70.0;26.2
8.209;4.288;74.2;26.1
8.229;4.266;76.9;26.1
8.249;4.248;80.3;26.2
8.269;4.228;84.7;26.2
8.289;4.206;87.3;26.2
8.309;4.186;90.0;26.1
8.329;4.168;93.4;26.2
8.349;4.145;96.1;26.2
8.369;4.128;100.0;26.2
8.389;4.109;102.7;26.2
8.409;4.092;106.3;26.2
8.429;4.074;109.0;26.2
8.449;4.058;112.0;26.1
8.469;4.043;115.6;26.2
8.489;4.026;118.3;26.1
8.509;4.012;121.5;26.2
8.529;3.995;124.2;26.1
8.549;3.982;127.4;26.2
8.569;3.964;130.1;26.2
8.589;3.951;132.7;26.1
8.609;3.938;136.0;26.1
8.629;3.924;139.2;26.2
8.649;3.912;142.1;26.1
8.669;3.899;145.1;26.2
8.689;3.888;148.3;26.2
8.709;3.875;151.8;26.1
8.729;3.863;155.2;26.1
8.749;3.851;157.8;26.2
8.769;3.839;161.1;26.2
8.789;3.828;164.5;26.1
8.809;3.816;167.2;26.1
8.829;3.807;169.8;26.1
8.849;3.796;172.5;26.2
8.869;3.786;175.1;26.1
8.889;3.776;177.8;26.1
8.909;3.768;181.0;26.1
8.929;3.758;184.5;26.1
8.949;3.748;187.1;26.1
8.969;3.738;190.2;26.1
8.989;3.728;192.8;26.1
9.009;3.720;195.5;26.1
9.029;3.712;198.1;26.1
9.049;3.703;200.8;26.1
9.069;3.695;203.5;26.1
9.089;3.689;206.5;26.1
9.109;3.680;209.2;26.1
9.129;3.671;212.2;26.1
9.149;3.663;214.9;26.1
9.169;3.656;217.5;26.1
9.189;3.647;220.6;26.1
9.209;3.641;223.2;26.1
9.229;3.634;225.9;26.2
9.249;3.626;228.6;26.1
9.269;3.620;231.2;26.1
9.289;3.613;233.9;26.1
9.309;3.607;236.5;26.2
9.329;3.600;239.2;26.1
9.349;3.593;241.9;26.1
9.369;3.586;244.9;26.1
9.389;3.580;247.6;26.2
9.409;3.573;250.2;26.1
9.429;3.566;252.9;26.1
9.449;3.561;255.6;26.1
9.469;3.556;258.2;26.2
9.489;3.549;260.9;26.1
9.509;3.543;263.5;26.1
9.529;3.538;266.8;26.1
9.549;3.530;269.4;26.1
9.569;3.525;272.1;26.1
9.589;3.521;275.1;26.2
9.609;3.515;277.8;26.2
9.629;3.509;280.5;26.1
9.649;3.504;283.1;26.1
9.669;3.499;285.8;26.2
9.689;3.494;288.5;26.1
9.709;3.488;291.1;26.1
9.709;3.489;291.3;26.1
