ml;pH;sec;°C
0.000;7.982;0.0;25.6
7.500;5.650;12.0;25.6
7.500;5.648;12.4;25.6
7.543;5.601;13.5;25.6
7.589;5.481;14.7;25.6
7.635;5.362;15.8;25.6
7.680;5.284;17.0;25.6
7.726;5.178;18.1;25.6
7.772;5.072;19.3;25.6
7.817;5.008;20.4;25.6
7.863;4.906;21.5;25.6
7.908;4.832;22.7;25.6
7.954;4.741;23.8;25.6
8.000;4.671;25.0;25.6
8.045;4.611;26.1;25.6
8.062;4.576;26.7;25.6
8.062;4.638;30.5;25.6
8.062;4.638;30.5;25.6
8.062;4.637;30.7;25.6
8.107;4.594;31.8;25.6
8.116;4.557;32.2;25.6
8.136;4.541;38.3;25.6
8.156;4.518;43.0;25.6
8.176;4.493;47.4;25.6
8.196;4.469;50.1;25.6
8.216;4.447;53.9;25.6
8.236;4.425;57.5;25.6
8.256;4.404;60.1;25.6
8.276;4.378;62.8;25.6
8.296;4.356;66.6;25.6
8.316;4.332;70.6;25.6
8.336;4.312;73.8;25.6
8.356;4.286;77.6;25.6
8.376;4.265;80.3;25.6
8.396;4.241;83.0;25.6
8.416;4.221;86.6;25.6
8.436;4.201;90.0;25.6
8.456;4.183;93.6;25.6
8.476;4.162;96.3;25.6
8.496;4.145;98.9;25.6
8.516;4.126;102.2;25.6
8.536;4.107;105.8;25.6
8.556;4.089;109.0;25.6
8.576;4.071;112.4;25.6
8.596;4.053;115.5;25.6
8.616;4.035;118.1;25.6
8.636;4.023;121.6;25.6
8.656;4.006;124.2;25.6
8.676;3.992;127.8;25.6
8.696;3.977;131.1;25.6
8.716;3.964;134.5;25.6
8.736;3.948;137.7;25.6
8.756;3.935;140.8;25.6
8.776;3.922;143.8;25.6
8.796;3.907;147.0;25.6
8.816;3.896;149.7;25.7
8.836;3.884;153.1;25.6
8.856;3.871;156.1;25.6
8.876;3.860;158.8;25.6
8.896;3.848;162.0;25.6
8.916;3.839;164.9;25.6
8.936;3.826;167.6;25.6
8.956;3.814;170.6;25.6
8.976;3.804;173.8;25.6
8.996;3.793;176.5;25.6
9.016;3.784;179.7;25.6
9.036;3.775;182.4;25.6
9.056;3.765;185.0;25.6
9.076;3.756;187.9;25.6
9.096;3.746;191.1;25.6
9.116;3.737;194.4;25.6
9.136;3.728;197.4;25.6
9.156;3.719;200.3;25.6
9.176;3.710;203.3;25.6
9.196;3.702;206.5;25.6
9.216;3.694;209.2;25.6
9.236;3.686;212.4;25.6
9.256;3.678;215.7;25.6
9.276;3.672;218.3;25.6
9.296;3.663;221.0;25.6
9.316;3.656;223.8;25.6
9.336;3.648;226.5;25.6
9.356;3.639;229.1;25.6
9.376;3.632;232.0;25.6
9.396;3.626;234.7;25.6
9.416;3.619;237.7;25.6
9.436;3.611;240.4;25.6
9.456;3.605;243.0;25.6
9.476;3.599;245.7;25.6
9.496;3.593;248.4;25.6
9.516;3.587;251.4;25.6
9.536;3.580;254.1;25.6
9.556;3.572;256.7;25.6
9.576;3.566;259.6;25.6
9.596;3.560;262.4;25.6
9.616;3.555;265.3;25.6
9.636;3.549;267.9;25.6
9.656;3.543;270.6;25.6
9.676;3.537;273.3;25.6
9.696;3.533;275.9;25.7
9.716;3.527;278.8;25.6
9.736;3.521;281.8;25.6
9.756;3.516;284.8;25.6
9.776;3.510;287.5;25.6
9.796;3.505;290.2;25.6
9.816;3.500;292.8;25.6
9.836;3.495;295.5;25.7
9.856;3.490;298.2;25.6
9.876;3.485;300.8;25.6
9.876;3.485;301.0;25.6
