ml;pH;sec;°C
0.000;7.961;0.0;25.7
7.500;4.984;12.0;25.7
7.500;5.068;12.4;25.7
7.545;5.193;13.5;25.7
7.591;5.191;14.7;25.7
7.636;5.153;15.8;25.7
7.682;5.102;17.0;25.7
7.727;5.052;18.1;25.7
7.773;4.982;19.2;25.7
7.819;4.924;20.4;25.7
7.864;4.854;21.5;25.7
7.910;4.803;22.7;25.7
7.956;4.757;23.8;25.7
8.001;4.707;25.0;25.7
8.047;4.660;26.1;25.7
8.093;4.614;27.2;25.7
8.116;4.577;28.0;25.7
8.116;4.666;32.6;25.7
8.116;4.666;32.6;25.7
8.116;4.667;32.8;25.7
8.161;4.572;34.1;25.7
8.161;4.613;38.5;25.7
8.161;4.613;38.5;25.7
8.161;4.614;38.7;25.7
8.197;4.577;39.8;25.7
8.217;4.545;45.9;25.7
8.237;4.523;48.5;25.7
8.257;4.509;53.1;25.8
8.277;4.479;55.8;25.7
8.297;4.465;60.1;25.7
8.317;4.442;64.3;25.7
8.337;4.412;67.0;25.7
8.357;4.395;71.5;25.8
8.377;4.364;74.2;25.7
8.397;4.349;78.2;25.8
8.417;4.326;82.4;25.7
8.437;4.300;85.0;25.7
8.457;4.279;87.7;25.7
8.477;4.264;91.7;25.7
8.497;4.242;94.4;25.7
8.517;4.216;97.0;25.7
8.537;4.199;100.6;25.7
8.557;4.175;103.3;25.7
8.577;4.157;107.1;25.8
8.597;4.137;109.8;25.8
8.617;4.115;112.4;25.7
8.637;4.102;116.0;25.8
8.657;4.082;118.7;25.7
8.677;4.067;122.1;25.7
8.697;4.050;124.8;25.8
8.717;4.034;128.4;25.7
8.737;4.018;131.0;25.8
8.757;4.001;134.7;25.7
8.777;3.986;138.1;25.8
8.797;3.970;141.7;25.7
8.817;3.956;144.3;25.8
8.837;3.942;147.6;25.7
8.857;3.929;151.0;25.8
8.877;3.917;153.7;25.8
8.897;3.905;157.1;25.8
8.917;3.891;159.7;25.8
8.937;3.878;162.4;25.7
8.957;3.866;165.8;25.8
8.977;3.854;169.4;25.8
8.997;3.842;172.5;25.7
9.017;3.832;175.1;25.8
9.037;3.821;178.6;25.8
9.057;3.810;181.2;25.8
9.077;3.801;184.5;25.8
9.097;3.790;187.7;25.8
9.117;3.781;190.9;25.8
9.137;3.770;193.6;25.7
9.157;3.760;196.6;25.8
9.177;3.751;199.3;25.8
9.197;3.741;201.9;25.8
9.217;3.732;205.2;25.8
9.237;3.724;208.2;25.8
9.257;3.716;210.9;25.8
9.277;3.707;213.5;25.8
9.297;3.699;216.2;25.8
9.317;3.691;219.6;25.8
9.337;3.683;222.3;25.8
9.357;3.674;224.9;25.8
9.377;3.666;228.0;25.8
9.397;3.657;230.6;25.8
9.417;3.651;233.3;25.8
9.437;3.643;236.0;25.8
9.457;3.636;239.2;25.8
9.477;3.630;242.2;25.8
9.497;3.623;244.9;25.8
9.517;3.616;247.6;25.8
9.537;3.608;250.6;25.8
9.557;3.602;253.8;25.8
9.577;3.594;256.5;25.8
9.597;3.588;259.2;25.8
9.617;3.582;262.2;25.8
9.637;3.575;264.9;25.8
9.657;3.569;267.5;25.8
9.677;3.564;270.2;25.8
9.697;3.558;272.8;25.8
9.717;3.552;275.5;25.8
9.737;3.546;278.7;25.8
9.757;3.540;281.4;25.8
9.777;3.533;284.1;25.8
9.797;3.527;286.7;25.8
9.817;3.523;289.4;25.8
9.837;3.517;292.0;25.8
9.857;3.512;294.7;25.8
9.877;3.506;297.4;25.8
9.897;3.502;300.0;25.8
9.917;3.496;302.7;25.8
9.937;3.491;305.3;25.8
9.957;3.486;308.0;25.8
9.957;3.486;308.2;25.8
