ml;pH;sec;°C
0.000;7.971;0.0;26.2
7.500;6.401;12.0;26.2
7.500;6.402;12.4;26.2
7.543;6.357;13.5;26.2
7.589;6.219;14.7;26.2
7.635;6.099;15.8;26.2
7.680;5.963;17.0;26.2
7.726;5.816;18.1;26.2
7.771;5.682;19.3;26.2
7.817;5.547;20.4;26.2
7.863;5.394;21.5;26.2
7.908;5.288;22.7;26.2
7.954;5.163;23.8;26.2
8.000;5.064;25.0;26.2
8.045;4.965;26.1;26.2
8.091;4.878;27.3;26.2
8.137;4.769;28.4;26.2
8.182;4.686;29.5;26.2
8.228;4.638;30.7;26.2
8.259;4.576;31.6;26.2
8.279;4.428;43.4;26.0
8.299;4.409;46.1;26.0
8.319;4.381;48.9;26.0
8.339;4.358;51.6;26.1
8.359;4.332;54.8;26.0
8.379;4.306;57.5;26.0
8.399;4.284;61.5;26.0
8.419;4.266;64.1;26.0
8.439;4.245;66.8;26.1
8.459;4.220;71.0;26.0
8.479;4.205;73.6;26.0
8.499;4.177;76.3;26.0
8.519;4.161;79.7;26.1
8.539;4.143;83.0;26.0
8.559;4.125;85.6;26.1
8.579;4.104;89.2;26.0
8.599;4.090;91.9;26.1
8.619;4.072;94.6;26.1
8.639;4.055;97.2;26.0
8.659;4.040;100.1;26.1
8.679;4.026;102.7;26.0
8.699;4.010;105.4;26.0
8.719;3.995;108.1;26.0
8.739;3.981;110.7;26.1
8.759;3.964;113.4;26.0
8.779;3.953;116.0;26.0
8.799;3.939;118.7;26.0
8.819;3.926;121.4;26.0
8.839;3.913;124.0;26.1
8.859;3.902;126.7;26.0
8.879;3.887;129.4;26.0
8.899;3.879;132.0;26.0
8.919;3.867;134.7;26.0
8.939;3.854;137.3;26.1
8.959;3.842;140.0;26.0
8.979;3.831;142.7;26.0
8.999;3.821;145.3;26.0
9.019;3.809;148.0;26.0
9.039;3.797;150.6;26.0
9.059;3.788;153.3;26.0
9.079;3.779;156.0;26.1
9.099;3.768;158.6;26.0
9.119;3.757;161.3;26.0
9.139;3.745;164.0;26.0
9.159;3.738;166.6;26.1
9.179;3.728;169.3;26.0
9.199;3.719;171.9;26.0
9.219;3.710;174.6;26.0
9.239;3.702;177.3;26.0
9.259;3.693;179.9;26.0
9.279;3.686;182.6;26.0
9.299;3.678;185.3;26.1
9.319;3.669;187.9;26.0
9.339;3.661;190.6;26.0
9.359;3.653;193.2;26.0
9.379;3.645;195.9;26.0
9.399;3.637;198.6;26.0
9.419;3.630;201.2;26.0
9.439;3.622;203.9;26.0
9.459;3.617;206.5;26.0
9.479;3.610;209.2;26.0
9.499;3.603;211.9;26.1
9.519;3.595;214.5;26.0
9.539;3.589;217.2;26.0
9.559;3.583;219.9;26.0
9.579;3.574;222.5;26.0
9.599;3.570;225.2;26.0
9.619;3.564;227.8;26.0
9.639;3.558;230.5;26.0
9.659;3.551;233.2;26.0
9.679;3.547;235.8;26.0
9.699;3.541;238.5;26.0
9.719;3.535;241.2;26.0
9.739;3.529;243.8;26.0
9.759;3.524;246.5;26.0
9.779;3.518;249.1;26.0
9.799;3.513;251.8;26.0
9.819;3.507;254.5;26.0
9.839;3.502;257.1;26.0
9.859;3.497;259.8;26.0
9.879;3.492;262.4;26.0
9.899;3.486;265.1;26.0
9.899;3.486;265.3;26.0
