ml;pH;sec;°C
0.000;7.985;0.0;26.4
7.500;6.332;12.0;26.4
7.500;6.303;12.4;26.4
7.545;6.221;13.5;26.4
7.590;6.099;14.7;26.4
7.636;5.963;15.8;26.4
7.682;5.799;17.0;26.4
7.727;5.677;18.1;26.4
7.773;5.566;19.3;26.4
7.819;5.450;20.4;26.4
7.864;5.330;21.5;26.4
7.910;5.211;22.7;26.4
7.956;5.101;23.8;26.4
8.001;4.953;25.0;26.4
8.047;4.890;26.1;26.4
8.093;4.815;27.3;26.4
8.138;4.723;28.4;26.4
8.184;4.619;29.5;26.4
8.215;4.578;30.5;26.4
8.235;4.455;41.1;26.3
8.255;4.423;44.0;26.3
8.275;4.404;46.6;26.3
8.295;4.379;49.3;26.3
8.315;4.359;52.2;26.3
8.335;4.328;54.8;26.3
8.355;4.314;57.5;26.3
8.375;4.290;60.3;26.3
8.395;4.268;63.0;26.3
8.415;4.251;65.7;26.3
8.435;4.232;68.5;26.3
8.455;4.205;71.2;26.3
8.475;4.191;73.8;26.3
8.495;4.173;76.5;26.3
8.515;4.143;79.2;26.3
8.535;4.129;81.8;26.3
8.555;4.110;84.5;26.3
8.575;4.094;87.1;26.3
8.595;4.075;89.8;26.3
8.615;4.058;92.5;26.3
8.635;4.042;95.1;26.3
8.655;4.027;97.8;26.3
8.675;4.009;100.6;26.3
8.695;3.997;103.3;26.3
8.715;3.980;106.2;26.3
8.735;3.963;109.0;26.3
8.755;3.949;111.7;26.3
8.775;3.935;114.3;26.3
8.795;3.920;117.0;26.3
8.815;3.908;119.7;26.3
8.835;3.893;122.3;26.3
8.855;3.881;125.0;26.2
8.875;3.869;127.6;26.3
8.895;3.857;130.3;26.3
8.915;3.847;133.0;26.3
8.935;3.837;135.6;26.3
8.955;3.825;138.3;26.3
8.975;3.814;141.0;26.3
8.995;3.803;143.6;26.3
9.015;3.794;146.3;26.3
9.035;3.783;148.9;26.3
9.055;3.774;151.6;26.2
9.075;3.764;154.3;26.3
9.095;3.755;156.9;26.3
9.115;3.744;159.6;26.3
9.135;3.736;162.2;26.3
9.155;3.727;164.9;26.3
9.175;3.718;167.6;26.3
9.195;3.709;170.2;26.3
9.215;3.700;172.9;26.2
9.235;3.693;175.6;26.3
9.255;3.685;178.2;26.3
9.275;3.677;180.9;26.3
9.295;3.669;183.5;26.3
9.315;3.661;186.2;26.3
9.335;3.654;188.9;26.3
9.355;3.646;191.5;26.3
9.375;3.639;194.2;26.3
9.395;3.630;197.4;26.3
9.415;3.624;200.1;26.3
9.435;3.617;202.7;26.3
9.455;3.611;205.4;26.3
9.475;3.605;208.1;26.3
9.495;3.598;211.1;26.3
9.515;3.592;213.8;26.3
9.535;3.583;216.4;26.3
9.555;3.577;219.1;26.3
9.575;3.572;221.8;26.3
9.595;3.566;224.4;26.3
9.615;3.559;227.1;26.3
9.635;3.554;229.7;26.3
9.655;3.548;232.4;26.3
9.675;3.542;235.1;26.3
9.695;3.537;237.7;26.2
9.715;3.530;240.4;26.3
9.735;3.525;243.0;26.3
9.755;3.517;245.7;26.3
9.775;3.513;248.4;26.3
9.795;3.508;251.0;26.3
9.815;3.503;253.7;26.3
9.835;3.498;256.4;26.3
9.855;3.492;259.0;26.3
9.875;3.487;261.7;26.3
9.875;3.488;261.9;26.3
