ml;pH;sec;°C
0.000;7.962;0.0;26.1
7.500;4.772;12.0;26.1
7.500;4.813;12.4;26.1
7.545;4.939;13.5;26.1
7.591;4.954;14.7;26.1
7.636;4.911;15.8;26.1
7.682;4.851;17.0;26.1
7.727;4.819;18.1;26.1
7.773;4.798;19.3;26.1
7.819;4.748;20.4;26.1
7.864;4.688;21.5;26.1
7.910;4.638;22.7;26.1
7.957;4.564;24.0;26.1
7.957;4.591;28.2;26.1
7.957;4.591;28.2;26.1
7.957;4.592;28.4;26.1
7.988;4.569;29.3;26.1
8.008;4.520;35.4;26.1
8.028;4.506;38.1;26.1
8.048;4.484;42.3;26.1
8.068;4.459;44.9;26.1
8.088;4.438;47.6;26.1
8.108;4.412;50.2;26.1
8.128;4.393;54.4;26.1
8.148;4.370;57.1;26.1
8.168;4.342;59.8;26.1
8.188;4.319;62.4;26.1
8.208;4.299;65.1;26.1
8.228;4.278;67.7;26.1
8.248;4.253;70.4;26.1
8.268;4.235;73.1;26.1
8.288;4.216;75.7;26.2
8.308;4.198;78.4;26.1
8.328;4.173;81.0;26.1
8.348;4.155;83.7;26.1
8.368;4.134;87.3;26.1
8.388;4.115;90.0;26.1
8.408;4.098;92.6;26.2
8.428;4.079;96.2;26.1
8.448;4.062;98.9;26.2
8.468;4.045;101.6;26.1
8.488;4.030;105.0;26.1
8.508;4.015;108.4;26.2
8.528;3.997;111.1;26.2
8.548;3.981;113.7;26.1
8.568;3.965;116.4;26.1
8.588;3.952;119.1;26.2
8.608;3.935;121.7;26.1
8.628;3.925;125.3;26.2
8.648;3.912;128.4;26.1
8.668;3.901;131.0;26.1
8.688;3.887;133.7;26.1
8.708;3.875;136.4;26.2
8.728;3.863;139.6;26.1
8.748;3.852;143.0;26.2
8.768;3.839;146.1;26.1
8.788;3.828;148.7;26.1
8.808;3.818;151.4;26.2
8.828;3.806;154.6;26.1
8.848;3.797;157.3;26.2
8.868;3.787;159.9;26.1
8.888;3.777;162.6;26.1
8.908;3.768;165.3;26.1
8.928;3.758;167.9;26.2
8.948;3.748;170.6;26.2
8.968;3.739;173.2;26.1
8.988;3.729;175.9;26.1
9.008;3.719;178.6;26.1
9.028;3.712;181.2;26.2
9.048;3.704;183.9;26.1
9.068;3.696;186.6;26.1
9.088;3.688;189.6;26.1
9.108;3.680;192.3;26.2
9.128;3.671;194.9;26.1
9.148;3.664;197.6;26.1
9.168;3.656;200.4;26.1
9.188;3.648;203.1;26.1
9.208;3.640;205.8;26.2
9.228;3.633;208.4;26.1
9.248;3.627;211.7;26.2
9.268;3.620;214.5;26.2
9.288;3.614;217.2;26.2
9.308;3.606;219.8;26.1
9.328;3.599;222.5;26.1
9.348;3.592;225.3;26.1
9.368;3.586;228.0;26.2
9.388;3.579;230.7;26.1
9.408;3.572;233.3;26.1
9.428;3.566;236.0;26.1
9.448;3.560;238.8;26.1
9.468;3.555;241.5;26.1
9.488;3.550;244.2;26.2
9.508;3.543;246.8;26.1
9.528;3.537;249.9;26.1
9.548;3.531;252.5;26.1
9.568;3.526;255.2;26.2
9.588;3.520;257.9;26.1
9.608;3.514;260.5;26.1
9.628;3.509;263.2;26.1
9.648;3.504;265.8;26.2
9.668;3.499;268.5;26.1
9.688;3.494;271.2;26.1
9.708;3.488;273.8;26.1
9.708;3.488;274.0;26.1
