ml;pH;sec;°C
0.000;8.035;0.0;26.3
7.500;4.881;12.0;26.3
7.500;4.867;12.4;26.3
7.545;4.905;13.5;26.3
7.590;4.870;14.7;26.3
7.636;4.800;15.8;26.3
7.682;4.735;17.0;26.3
7.727;4.664;18.1;26.3
7.773;4.592;19.2;26.3
7.782;4.568;19.6;26.3
7.802;4.508;24.6;26.3
7.822;4.476;27.4;26.3
7.842;4.452;30.1;26.4
7.862;4.425;32.7;26.3
7.882;4.402;35.4;26.3
7.902;4.379;38.1;26.3
7.922;4.352;40.7;26.3
7.942;4.330;43.6;26.3
7.962;4.306;46.4;26.4
7.982;4.282;49.1;26.3
8.002;4.263;51.9;26.4
8.022;4.241;54.6;26.4
8.042;4.221;57.3;26.3
8.062;4.202;59.9;26.3
8.082;4.183;62.8;26.4
8.102;4.163;65.6;26.4
8.122;4.144;68.5;26.4
8.142;4.121;71.3;26.3
8.162;4.103;74.0;26.4
8.182;4.084;76.7;26.4
8.202;4.063;79.3;26.4
8.222;4.045;82.0;26.4
8.242;4.031;84.6;26.3
8.262;4.015;87.3;26.4
8.282;3.997;90.0;26.4
8.302;3.984;92.6;26.4
8.322;3.970;95.3;26.4
8.342;3.952;98.0;26.3
8.362;3.938;100.6;26.3
8.382;3.924;103.3;26.4
8.402;3.909;105.9;26.4
8.422;3.897;108.6;26.4
8.442;3.885;111.3;26.3
8.462;3.872;113.9;26.4
8.482;3.862;116.6;26.4
8.502;3.850;119.2;26.4
8.522;3.837;121.9;26.4
8.542;3.827;124.6;26.3
8.562;3.814;127.2;26.4
8.582;3.803;129.9;26.4
8.602;3.793;132.6;26.3
8.622;3.782;135.2;26.3
8.642;3.772;137.9;26.4
8.662;3.763;140.5;26.4
8.682;3.754;143.2;26.3
8.702;3.744;145.9;26.4
8.722;3.735;148.5;26.4
8.742;3.726;151.2;26.4
8.762;3.715;153.8;26.3
8.782;3.707;156.5;26.4
8.802;3.698;159.2;26.4
8.822;3.690;161.8;26.4
8.842;3.682;164.5;26.3
8.862;3.674;167.2;26.4
8.882;3.667;169.8;26.4
8.902;3.659;172.5;26.3
8.922;3.651;175.1;26.4
8.942;3.644;177.8;26.4
8.962;3.635;180.5;26.3
8.982;3.628;183.1;26.3
9.002;3.621;185.8;26.4
9.022;3.615;188.4;26.4
9.042;3.606;191.1;26.3
9.062;3.600;193.8;26.3
9.082;3.594;196.4;26.4
9.102;3.588;199.1;26.4
9.122;3.580;201.8;26.3
9.142;3.574;204.4;26.4
9.162;3.568;207.1;26.4
9.182;3.560;209.7;26.3
9.202;3.554;212.4;26.3
9.222;3.549;215.1;26.4
9.242;3.543;217.7;26.3
9.262;3.537;220.4;26.3
9.282;3.532;223.0;26.4
9.302;3.526;225.7;26.4
9.322;3.520;228.4;26.3
9.342;3.514;231.0;26.4
9.362;3.509;233.7;26.4
9.382;3.503;236.4;26.4
9.402;3.497;239.0;26.3
9.422;3.492;241.7;26.3
9.442;3.487;244.3;26.4
9.442;3.487;244.5;26.4
