ml;pH;sec;°C
0.000;8.063;0.0;26.3
7.500;5.119;12.0;26.3
7.500;5.092;12.4;26.3
7.545;5.230;13.5;26.3
7.591;5.217;14.7;26.3
7.636;5.186;15.8;26.3
7.682;5.145;17.0;26.3
7.728;5.055;18.1;26.3
7.773;4.996;19.3;26.3
7.819;4.920;20.4;26.3
7.865;4.810;21.5;26.3
7.910;4.776;22.7;26.3
7.956;4.700;23.8;26.3
8.001;4.640;25.0;26.3
8.033;4.569;25.9;26.3
8.053;4.541;31.8;26.2
8.073;4.512;34.7;26.3
8.093;4.492;37.3;26.2
8.113;4.474;40.0;26.3
8.133;4.441;42.8;26.3
8.153;4.411;45.9;26.3
8.173;4.381;48.7;26.3
8.193;4.365;51.4;26.3
8.213;4.347;56.3;26.3
8.233;4.329;59.2;26.3
8.253;4.302;62.2;26.3
8.273;4.286;65.1;26.3
8.293;4.262;67.9;26.3
8.313;4.239;70.6;26.3
8.333;4.220;73.2;26.3
8.353;4.198;77.8;26.3
8.373;4.176;80.5;26.3
8.393;4.145;83.1;26.3
8.413;4.130;86.2;26.3
8.433;4.113;88.8;26.3
8.453;4.101;91.5;26.3
8.473;4.078;94.3;26.3
8.493;4.057;97.0;26.3
8.513;4.041;99.7;26.3
8.533;4.024;102.3;26.3
8.553;4.009;105.0;26.3
8.573;3.991;107.7;26.3
8.593;3.978;110.3;26.3
8.613;3.965;113.0;26.3
8.633;3.951;115.6;26.3
8.653;3.938;118.3;26.3
8.673;3.925;121.0;26.3
8.693;3.913;124.4;26.3
8.713;3.900;127.0;26.3
8.733;3.884;129.7;26.3
8.753;3.873;132.4;26.3
8.773;3.860;135.0;26.3
8.793;3.849;139.0;26.3
8.813;3.834;141.7;26.3
8.833;3.827;144.3;26.3
8.853;3.817;147.0;26.3
8.873;3.806;149.7;26.3
8.893;3.795;152.3;26.3
8.913;3.783;155.0;26.3
8.933;3.772;157.7;26.3
8.953;3.765;160.3;26.3
8.973;3.754;163.0;26.3
8.993;3.745;165.6;26.3
9.013;3.736;168.3;26.3
9.033;3.727;171.0;26.3
9.053;3.717;173.6;26.3
9.073;3.711;176.3;26.3
9.093;3.703;178.9;26.3
9.113;3.694;181.6;26.3
9.133;3.686;184.3;26.3
9.153;3.677;186.9;26.3
9.173;3.670;189.6;26.3
9.193;3.660;192.3;26.3
9.213;3.653;194.9;26.3
9.233;3.646;197.6;26.3
9.253;3.638;200.2;26.3
9.273;3.631;202.9;26.3
9.293;3.624;205.6;26.3
9.313;3.617;208.2;26.3
9.333;3.609;210.9;26.3
9.353;3.603;213.5;26.3
9.373;3.594;216.2;26.3
9.393;3.590;218.9;26.3
9.413;3.583;221.5;26.3
9.433;3.576;224.2;26.3
9.453;3.571;226.9;26.3
9.473;3.564;229.5;26.3
9.493;3.559;232.2;26.3
9.513;3.553;234.8;26.3
9.533;3.546;237.5;26.3
9.553;3.541;240.2;26.3
9.573;3.535;242.8;26.3
9.593;3.529;245.5;26.3
9.613;3.523;248.2;26.3
9.633;3.517;250.8;26.3
9.653;3.513;253.5;26.3
9.673;3.507;256.1;26.3
9.693;3.502;258.8;26.3
9.713;3.498;261.5;26.3
9.733;3.492;264.1;26.3
9.753;3.487;266.8;26.3
9.753;3.486;267.0;26.3
