ml;pH;sec;°C
0.000;8.014;0.0;26.0
7.500;5.005;12.0;26.0
7.500;5.057;12.4;26.0
7.544;5.265;13.5;26.0
7.590;5.268;14.7;26.0
7.635;5.211;15.8;26.0
7.681;5.138;17.0;26.0
7.726;5.067;18.1;26.0
7.772;4.987;19.3;26.0
7.818;4.907;20.4;26.0
7.863;4.822;21.5;26.0
7.909;4.734;22.7;26.0
7.955;4.670;23.8;26.0
8.000;4.623;25.0;26.0
8.032;4.576;25.9;26.0
8.032;4.640;30.7;25.9
8.032;4.640;30.7;25.9
8.032;4.640;30.9;25.9
8.077;4.564;32.2;25.9
8.097;4.560;39.4;25.9
8.117;4.529;42.1;25.9
8.137;4.518;46.6;25.9
8.157;4.476;49.3;25.9
8.177;4.459;52.0;25.9
8.197;4.446;56.9;25.9
8.217;4.415;59.6;25.9
8.237;4.390;62.2;25.9
8.257;4.367;64.9;25.9
8.277;4.354;67.6;25.9
8.297;4.332;70.2;25.9
8.317;4.308;72.9;25.9
8.337;4.285;75.5;25.9
8.357;4.258;78.2;25.9
8.377;4.240;80.9;25.9
8.397;4.221;83.5;25.9
8.417;4.201;86.2;25.9
8.437;4.179;88.8;25.9
8.457;4.169;92.8;25.9
8.477;4.142;95.5;25.9
8.497;4.129;98.2;25.9
8.517;4.115;102.5;25.9
8.537;4.088;105.2;25.9
8.557;4.073;107.9;25.9
8.577;4.057;110.5;25.9
8.597;4.043;114.5;25.9
8.617;4.028;117.9;26.0
8.637;4.006;120.6;25.9
8.657;3.995;124.2;25.9
8.677;3.981;127.8;25.9
8.697;3.966;130.5;25.9
8.717;3.949;133.1;25.9
8.737;3.932;135.8;26.0
8.757;3.921;138.5;25.9
8.777;3.907;141.1;25.9
8.797;3.893;143.8;25.9
8.817;3.880;146.5;25.9
8.837;3.870;149.1;26.0
8.857;3.860;152.9;25.9
8.877;3.847;155.6;25.9
8.897;3.837;158.2;26.0
8.917;3.826;161.8;25.9
8.937;3.814;164.5;26.0
8.957;3.803;167.2;25.9
8.977;3.793;171.0;25.9
8.997;3.781;173.6;26.0
9.017;3.773;177.1;25.9
9.037;3.762;179.7;25.9
9.057;3.755;183.1;26.0
9.077;3.745;186.9;25.9
9.097;3.736;189.6;25.9
9.117;3.729;192.3;26.0
9.137;3.718;194.9;25.9
9.157;3.709;198.4;25.9
9.177;3.699;201.0;25.9
9.197;3.691;203.7;25.9
9.217;3.685;207.1;25.9
9.237;3.677;209.8;26.0
9.257;3.670;212.4;26.0
9.277;3.662;215.7;26.0
9.297;3.655;218.3;26.0
9.317;3.648;221.9;26.0
9.337;3.639;224.6;25.9
9.357;3.631;227.2;25.9
9.377;3.624;230.9;25.9
9.397;3.617;234.3;25.9
9.417;3.609;236.9;26.0
9.437;3.604;239.6;25.9
9.457;3.597;242.3;25.9
9.477;3.591;244.9;26.0
9.497;3.585;247.6;26.0
9.517;3.578;251.0;25.9
9.537;3.571;253.7;25.9
9.557;3.566;256.3;26.0
9.577;3.559;259.0;25.9
9.597;3.554;262.2;26.0
9.617;3.547;264.9;25.9
9.637;3.541;267.5;26.0
9.657;3.537;270.2;25.9
9.677;3.530;272.9;25.9
9.697;3.525;275.5;26.0
9.717;3.519;278.2;26.0
9.737;3.513;280.9;25.9
9.757;3.508;283.5;25.9
9.777;3.503;286.2;26.0
9.797;3.497;288.8;25.9
9.817;3.492;292.3;25.9
9.837;3.488;294.9;26.0
9.837;3.487;295.1;26.0
