ml;pH;sec;°C
0.000;8.074;0.0;26.7
7.500;4.439;12.0;26.7
7.500;4.859;17.7;26.7
7.500;4.859;17.7;26.7
7.500;4.859;17.9;26.7
7.541;4.838;19.0;26.7
7.587;4.778;20.2;26.7
7.632;4.718;21.3;26.7
7.678;4.663;22.5;26.7
7.724;4.619;23.6;26.7
7.763;4.579;24.8;26.7
7.783;4.539;29.5;26.6
7.803;4.521;32.2;26.6
7.823;4.498;34.8;26.6
7.843;4.472;37.5;26.7
7.863;4.451;40.3;26.7
7.883;4.429;43.0;26.7
7.903;4.400;45.7;26.6
7.923;4.378;48.3;26.6
7.943;4.354;51.0;26.7
7.963;4.330;53.7;26.7
7.983;4.305;56.3;26.7
8.003;4.282;59.0;26.6
8.023;4.262;61.6;26.7
8.043;4.242;64.3;26.7
8.063;4.218;67.0;26.7
8.083;4.197;69.6;26.7
8.103;4.178;72.3;26.7
8.123;4.161;74.9;26.7
8.143;4.141;77.6;26.7
8.163;4.117;80.3;26.6
8.183;4.102;82.9;26.7
8.203;4.084;85.6;26.7
8.223;4.065;88.3;26.7
8.243;4.050;90.9;26.7
8.263;4.034;93.6;26.7
8.283;4.019;96.2;26.7
8.303;4.002;98.9;26.7
8.323;3.987;101.6;26.7
8.343;3.971;104.2;26.7
8.363;3.956;106.9;26.7
8.383;3.941;109.5;26.7
8.403;3.928;112.2;26.7
8.423;3.915;114.9;26.7
8.443;3.902;117.5;26.7
8.463;3.890;120.2;26.7
8.483;3.878;122.9;26.7
8.503;3.866;125.5;26.7
8.523;3.854;128.2;26.7
8.543;3.840;130.8;26.7
8.563;3.830;133.5;26.7
8.583;3.819;136.2;26.7
8.603;3.807;138.8;26.7
8.623;3.797;141.5;26.7
8.643;3.787;144.1;26.6
8.663;3.777;146.8;26.7
8.683;3.768;149.5;26.7
8.703;3.758;152.1;26.7
8.723;3.748;154.8;26.6
8.743;3.739;157.5;26.7
8.763;3.730;160.1;26.7
8.783;3.720;162.8;26.7
8.803;3.711;165.4;26.6
8.823;3.703;168.1;26.6
8.843;3.695;170.8;26.7
8.863;3.687;173.4;26.7
8.883;3.678;176.1;26.6
8.903;3.671;178.7;26.6
8.923;3.663;181.4;26.7
8.943;3.656;184.1;26.7
8.963;3.647;186.7;26.6
8.983;3.639;189.4;26.6
9.003;3.632;192.0;26.7
9.023;3.625;194.7;26.7
9.043;3.618;197.4;26.6
9.063;3.611;200.0;26.7
9.083;3.605;202.7;26.7
9.103;3.598;205.4;26.7
9.123;3.590;208.0;26.6
9.143;3.583;210.7;26.6
9.163;3.577;213.5;26.6
9.183;3.571;216.2;26.6
9.203;3.565;218.9;26.7
9.223;3.559;221.5;26.6
9.243;3.552;224.2;26.6
9.263;3.547;226.8;26.7
9.283;3.541;229.5;26.7
9.303;3.535;232.2;26.6
9.323;3.529;234.8;26.6
9.343;3.524;237.5;26.7
9.363;3.518;240.1;26.6
9.383;3.511;242.8;26.6
9.403;3.507;245.5;26.7
9.423;3.501;248.1;26.6
9.443;3.496;250.8;26.6
9.463;3.491;253.5;26.7
9.483;3.486;256.1;26.6
9.483;3.486;256.3;26.6
