ml;pH;sec;°C
0.000;8.034;0.0;26.2
7.500;5.001;12.0;26.2
7.500;5.023;12.4;26.2
7.541;5.046;13.5;26.2
7.587;4.944;14.7;26.2
7.633;4.862;15.8;26.2
7.678;4.778;17.0;26.2
7.724;4.727;18.1;26.2
7.769;4.660;19.2;26.2
7.815;4.607;20.4;26.2
7.831;4.573;21.0;26.2
7.831;4.608;24.2;26.2
7.831;4.608;24.2;26.2
7.831;4.608;24.4;26.2
7.859;4.566;25.3;26.2
7.879;4.543;32.0;26.2
7.899;4.517;34.7;26.2
7.919;4.494;38.5;26.2
7.939;4.469;42.1;26.2
7.959;4.442;46.2;26.2
7.979;4.418;49.7;26.2
7.999;4.394;53.7;26.2
8.019;4.371;57.1;26.2
8.039;4.348;59.7;26.2
8.059;4.327;62.4;26.2
8.079;4.305;65.8;26.2
8.099;4.284;69.4;26.2
8.119;4.262;72.5;26.2
8.139;4.239;75.9;26.2
8.159;4.218;79.5;26.2
8.179;4.197;82.7;26.2
8.199;4.176;85.8;26.2
8.219;4.157;88.6;26.2
8.239;4.138;91.3;26.2
8.259;4.121;94.5;26.2
8.279;4.104;97.6;26.2
8.299;4.086;100.4;26.2
8.319;4.068;103.7;26.2
8.339;4.051;106.3;26.2
8.359;4.033;109.4;26.2
8.379;4.017;112.0;26.2
8.399;4.000;114.7;26.2
8.419;3.985;117.4;26.2
8.439;3.971;120.2;26.2
8.459;3.958;122.9;26.2
8.479;3.943;125.7;26.2
8.499;3.930;128.8;26.2
8.519;3.916;131.4;26.2
8.539;3.903;134.1;26.2
8.559;3.890;136.7;26.2
8.579;3.877;139.8;26.2
8.599;3.865;142.4;26.2
8.619;3.853;145.1;26.2
8.639;3.842;147.8;26.2
8.659;3.831;150.4;26.2
8.679;3.821;153.1;26.2
8.699;3.810;155.8;26.2
8.719;3.799;158.8;26.2
8.739;3.788;161.8;26.2
8.759;3.778;164.5;26.2
8.779;3.768;167.4;26.2
8.799;3.758;170.0;26.2
8.819;3.749;172.7;26.2
8.839;3.740;175.3;26.2
8.859;3.730;178.2;26.2
8.879;3.722;181.0;26.2
8.899;3.714;183.7;26.2
8.919;3.705;186.4;26.2
8.939;3.696;189.0;26.2
8.959;3.687;191.7;26.2
8.979;3.678;194.3;26.2
8.999;3.670;197.0;26.2
9.019;3.663;199.7;26.2
9.039;3.656;202.3;26.2
9.059;3.648;205.0;26.2
9.079;3.640;207.7;26.2
9.099;3.634;210.3;26.2
9.119;3.627;213.0;26.2
9.139;3.619;215.6;26.2
9.159;3.612;218.3;26.2
9.179;3.605;221.0;26.2
9.199;3.598;223.6;26.2
9.219;3.592;226.3;26.2
9.239;3.585;228.9;26.2
9.259;3.579;231.6;26.2
9.279;3.572;234.3;26.2
9.299;3.566;236.9;26.2
9.319;3.560;239.6;26.2
9.339;3.554;242.3;26.2
9.359;3.548;244.9;26.2
9.379;3.541;247.6;26.2
9.399;3.535;250.2;26.2
9.419;3.529;252.9;26.2
9.439;3.524;255.6;26.2
9.459;3.519;258.2;26.2
9.479;3.514;260.9;26.2
9.499;3.508;263.5;26.2
9.519;3.502;266.2;26.2
9.539;3.496;268.9;26.2
9.559;3.491;271.5;26.2
9.579;3.486;274.2;26.2
9.579;3.485;274.4;26.2
