ml;pH;sec;°C
0.000;7.999;0.0;26.1
7.500;6.105;12.0;26.1
7.500;5.968;12.4;26.1
7.544;5.717;13.5;26.1
7.589;5.499;14.7;26.1
7.635;5.324;15.8;26.1
7.681;5.176;17.0;26.1
7.726;5.055;18.1;26.1
7.772;4.941;19.3;26.1
7.818;4.838;20.4;26.1
7.863;4.768;21.5;26.1
7.909;4.702;22.7;26.1
7.955;4.637;23.8;26.1
8.001;4.584;25.2;26.1
8.021;4.527;30.3;26.2
8.041;4.504;33.5;26.2
8.061;4.480;36.4;26.2
8.081;4.459;39.2;26.2
8.101;4.434;41.9;26.2
8.121;4.410;44.5;26.2
8.141;4.388;47.6;26.2
8.161;4.367;50.8;26.2
8.181;4.342;53.7;26.2
8.201;4.321;56.3;26.2
8.221;4.300;59.0;26.2
8.241;4.281;62.0;26.2
8.261;4.259;64.9;26.2
8.281;4.240;67.5;26.2
8.301;4.219;70.2;26.2
8.321;4.201;73.4;26.2
8.341;4.180;76.1;26.2
8.361;4.162;79.0;26.2
8.381;4.142;81.6;26.2
8.401;4.123;84.3;26.2
8.421;4.107;86.9;26.2
8.441;4.087;89.6;26.2
8.461;4.073;92.3;26.2
8.481;4.060;94.9;26.2
8.501;4.042;97.6;26.2
8.521;4.028;100.3;26.2
8.541;4.013;103.1;26.2
8.561;3.997;105.8;26.2
8.581;3.984;108.4;26.2
8.601;3.969;111.5;26.2
8.621;3.957;114.1;26.2
8.641;3.944;116.8;26.2
8.661;3.932;119.5;26.2
8.681;3.920;122.1;26.2
8.701;3.908;124.8;26.2
8.721;3.896;127.4;26.2
8.741;3.883;130.1;26.2
8.761;3.871;132.8;26.2
8.781;3.861;135.4;26.2
8.801;3.850;138.1;26.2
8.821;3.839;140.7;26.2
8.841;3.830;143.4;26.2
8.861;3.819;146.1;26.2
8.881;3.812;148.7;26.2
8.901;3.801;151.4;26.2
8.921;3.791;154.1;26.2
8.941;3.781;156.7;26.2
8.961;3.771;159.4;26.2
8.981;3.762;162.0;26.2
9.001;3.753;164.7;26.2
9.021;3.745;167.4;26.2
9.041;3.737;170.0;26.2
9.061;3.728;172.7;26.2
9.081;3.721;175.3;26.2
9.101;3.713;178.0;26.2
9.121;3.706;180.7;26.2
9.141;3.696;183.3;26.2
9.161;3.688;186.0;26.2
9.181;3.682;188.7;26.2
9.201;3.674;191.3;26.2
9.221;3.666;194.0;26.2
9.241;3.660;196.6;26.2
9.261;3.654;199.3;26.2
9.281;3.647;202.0;26.2
9.301;3.640;204.6;26.2
9.321;3.633;207.3;26.2
9.341;3.626;209.9;26.2
9.361;3.618;212.6;26.1
9.381;3.612;215.3;26.1
9.401;3.606;217.9;26.2
9.421;3.600;220.6;26.2
9.441;3.594;223.3;26.2
9.461;3.588;225.9;26.2
9.481;3.582;228.6;26.2
9.501;3.576;231.2;26.2
9.521;3.570;233.9;26.1
9.541;3.564;236.6;26.2
9.561;3.558;239.2;26.2
9.581;3.552;241.9;26.2
9.601;3.547;244.5;26.1
9.621;3.542;247.2;26.2
9.641;3.537;249.9;26.2
9.661;3.530;252.5;26.1
9.681;3.526;255.2;26.1
9.701;3.521;257.9;26.2
9.721;3.516;260.5;26.2
9.741;3.510;263.2;26.1
9.761;3.504;265.8;26.1
9.781;3.500;268.5;26.2
9.801;3.495;271.2;26.2
9.821;3.489;273.8;26.1
9.821;3.490;274.0;26.1
