ml;pH;sec;°C
0.000;8.054;0.0;26.0
7.500;5.559;12.0;26.0
7.500;5.493;12.4;26.0
7.545;5.476;13.5;26.0
7.591;5.429;14.7;26.0
7.636;5.368;15.8;26.0
7.682;5.282;17.0;26.0
7.728;5.200;18.1;26.0
7.773;5.122;19.3;26.0
7.819;5.047;20.4;26.0
7.865;4.977;21.5;26.0
7.910;4.901;22.7;26.0
7.956;4.826;23.8;26.0
8.002;4.731;25.0;26.0
8.047;4.650;26.1;26.0
8.094;4.575;27.4;26.0
8.114;4.464;36.8;26.1
8.134;4.432;40.0;26.1
8.154;4.404;42.8;26.1
8.174;4.380;45.5;26.1
8.194;4.356;48.5;26.1
8.214;4.329;51.8;26.1
8.234;4.306;54.6;26.1
8.254;4.288;57.5;26.1
8.274;4.263;60.1;26.1
8.294;4.244;63.0;26.1
8.314;4.224;65.7;26.1
8.334;4.201;68.3;26.1
8.354;4.181;71.2;26.0
8.374;4.158;74.2;26.1
8.394;4.136;77.1;26.1
8.414;4.119;80.1;26.1
8.434;4.104;82.8;26.1
8.454;4.084;85.4;26.1
8.474;4.069;88.1;26.0
8.494;4.052;91.5;26.1
8.514;4.034;94.2;26.1
8.534;4.018;96.8;26.1
8.554;4.002;99.5;26.1
8.574;3.987;102.2;26.1
8.594;3.974;104.8;26.1
8.614;3.958;107.5;26.1
8.634;3.943;110.1;26.1
8.654;3.931;112.8;26.1
8.674;3.920;115.5;26.1
8.694;3.906;118.1;26.1
8.714;3.894;120.8;26.1
8.734;3.882;123.4;26.1
8.754;3.868;126.1;26.1
8.774;3.857;128.8;26.1
8.794;3.846;131.4;26.1
8.814;3.833;134.1;26.1
8.834;3.823;136.8;26.1
8.854;3.813;139.4;26.1
8.874;3.803;142.1;26.1
8.894;3.793;144.7;26.1
8.914;3.782;147.4;26.1
8.934;3.773;150.1;26.1
8.954;3.762;152.7;26.1
8.974;3.751;155.4;26.1
8.994;3.743;158.1;26.1
9.014;3.732;160.7;26.1
9.034;3.726;163.4;26.1
9.054;3.716;166.0;26.1
9.074;3.708;168.7;26.1
9.094;3.700;171.4;26.1
9.114;3.692;174.0;26.1
9.134;3.683;176.7;26.1
9.154;3.675;179.3;26.1
9.174;3.667;182.0;26.1
9.194;3.659;184.7;26.1
9.214;3.651;187.3;26.1
9.234;3.645;190.0;26.1
9.254;3.637;192.6;26.1
9.274;3.631;195.3;26.1
9.294;3.625;198.0;26.1
9.314;3.617;200.6;26.1
9.334;3.611;203.3;26.1
9.354;3.605;206.0;26.1
9.374;3.598;208.6;26.1
9.394;3.590;211.3;26.1
9.414;3.584;213.9;26.1
9.434;3.579;216.6;26.1
9.454;3.572;219.3;26.1
9.474;3.566;221.9;26.1
9.494;3.560;224.6;26.1
9.514;3.554;227.3;26.1
9.534;3.548;229.9;26.1
9.554;3.542;232.6;26.1
9.574;3.536;235.2;26.1
9.594;3.530;237.9;26.1
9.614;3.524;240.6;26.1
9.634;3.520;243.2;26.1
9.654;3.514;245.9;26.1
9.674;3.508;248.5;26.1
9.694;3.504;251.2;26.1
9.714;3.499;253.9;26.1
9.734;3.493;256.5;26.1
9.754;3.487;259.2;26.1
9.754;3.488;259.4;26.1
