ml;pH;sec;°C
0.000;8.117;0.0;26.5
7.500;6.394;12.0;26.5
7.500;6.348;12.4;26.5
7.545;6.250;13.5;26.5
7.590;6.140;14.7;26.5
7.636;6.009;15.8;26.5
7.682;5.856;17.0;26.5
7.727;5.730;18.1;26.5
7.773;5.587;19.2;26.5
7.819;5.455;20.4;26.5
7.864;5.343;21.5;26.5
7.910;5.218;22.7;26.5
7.956;5.103;23.8;26.5
8.001;4.921;25.0;26.5
8.047;4.811;26.1;26.5
8.093;4.725;27.3;26.5
8.138;4.620;28.4;26.5
8.162;4.555;29.2;26.5
8.182;4.374;40.7;26.4
8.202;4.342;43.4;26.4
8.222;4.324;46.5;26.4
8.242;4.298;49.1;26.5
8.262;4.282;51.8;26.4
8.282;4.260;55.8;26.5
8.302;4.230;58.4;26.4
8.322;4.219;61.1;26.4
8.342;4.197;63.8;26.4
8.362;4.174;67.4;26.4
8.382;4.152;70.8;26.5
8.402;4.134;74.2;26.4
8.422;4.113;76.9;26.4
8.442;4.095;79.7;26.4
8.462;4.078;82.4;26.4
8.482;4.064;86.0;26.4
8.502;4.046;89.2;26.4
8.522;4.027;92.1;26.5
8.542;4.011;94.7;26.4
8.562;3.995;97.6;26.5
8.582;3.974;100.3;26.4
8.602;3.965;102.9;26.4
8.622;3.951;105.6;26.5
8.642;3.937;108.2;26.5
8.662;3.926;110.9;26.4
8.682;3.912;113.6;26.5
8.702;3.901;116.2;26.5
8.722;3.888;118.9;26.4
8.742;3.875;121.5;26.4
8.762;3.864;124.2;26.5
8.782;3.850;126.9;26.5
8.802;3.840;129.5;26.4
8.822;3.825;132.2;26.5
8.842;3.818;134.9;26.5
8.862;3.805;137.7;26.5
8.882;3.797;140.4;26.5
8.902;3.785;143.0;26.4
8.922;3.774;146.6;26.4
8.942;3.760;149.3;26.5
8.962;3.755;152.0;26.5
8.982;3.746;154.6;26.5
9.002;3.738;157.3;26.4
9.022;3.728;160.0;26.5
9.042;3.720;162.6;26.5
9.062;3.711;165.3;26.5
9.082;3.704;167.9;26.4
9.102;3.694;170.6;26.5
9.122;3.686;173.3;26.5
9.142;3.676;175.9;26.4
9.162;3.670;178.6;26.4
9.182;3.660;181.2;26.5
9.202;3.655;183.9;26.5
9.222;3.645;186.6;26.4
9.242;3.638;189.2;26.5
9.262;3.633;191.9;26.5
9.282;3.625;194.7;26.5
9.302;3.618;197.4;26.5
9.322;3.612;200.1;26.4
9.342;3.604;202.7;26.5
9.362;3.598;205.4;26.5
9.382;3.589;208.1;26.5
9.402;3.583;210.7;26.5
9.422;3.576;213.4;26.5
9.442;3.571;216.0;26.5
9.462;3.564;218.7;26.5
9.482;3.558;221.4;26.5
9.502;3.552;224.0;26.5
9.522;3.547;226.7;26.5
9.542;3.539;229.3;26.5
9.562;3.535;232.0;26.5
9.582;3.527;234.7;26.5
9.602;3.523;237.3;26.5
9.622;3.518;240.0;26.5
9.642;3.513;242.7;26.5
9.662;3.507;245.3;26.5
9.682;3.502;248.0;26.5
9.702;3.497;250.6;26.5
9.722;3.492;253.3;26.5
9.742;3.485;256.0;26.5
9.742;3.485;256.1;26.5
