ml;pH;sec;°C
0.000;8.001;0.0;26.4
7.500;4.695;12.0;26.4
7.500;4.727;12.4;26.4
7.544;4.894;13.5;26.4
7.589;4.941;14.7;26.4
7.635;4.943;15.8;26.4
7.680;4.931;17.0;26.4
7.726;4.891;18.1;26.4
7.772;4.786;19.2;26.4
7.817;4.701;20.4;26.4
7.863;4.683;21.5;26.4
7.909;4.638;22.7;26.4
7.948;4.551;23.8;26.4
7.948;4.590;27.1;26.3
7.948;4.590;27.1;26.3
7.948;4.590;27.2;26.3
7.963;4.589;27.8;26.3
7.983;4.530;32.6;26.3
8.003;4.513;35.2;26.3
8.023;4.481;37.9;26.3
8.043;4.463;40.5;26.3
8.063;4.442;44.3;26.3
8.083;4.421;47.0;26.3
8.103;4.397;49.7;26.3
8.123;4.371;52.3;26.3
8.143;4.349;55.2;26.3
8.163;4.330;57.8;26.4
8.183;4.305;61.8;26.3
8.203;4.282;64.5;26.3
8.223;4.262;67.4;26.3
8.243;4.244;70.0;26.3
8.263;4.220;72.7;26.3
8.283;4.200;76.9;26.3
8.303;4.182;79.5;26.4
8.323;4.162;82.2;26.3
8.343;4.140;86.2;26.3
8.363;4.123;89.8;26.3
8.383;4.104;92.4;26.3
8.403;4.087;95.7;26.3
8.423;4.070;98.3;26.3
8.443;4.051;102.3;26.3
8.463;4.037;105.9;26.3
8.483;4.022;108.6;26.3
8.503;4.006;111.3;26.3
8.523;3.991;114.9;26.3
8.543;3.975;118.3;26.3
8.563;3.960;121.0;26.3
8.583;3.947;123.6;26.3
8.603;3.931;126.3;26.3
8.623;3.919;129.0;26.3
8.643;3.907;132.6;26.3
8.663;3.895;135.2;26.3
8.683;3.881;137.9;26.3
8.703;3.872;141.5;26.3
8.723;3.859;144.9;26.3
8.743;3.848;148.0;26.3
8.763;3.837;151.4;26.3
8.783;3.825;154.0;26.3
8.803;3.815;156.9;26.3
8.823;3.805;159.6;26.3
8.843;3.793;163.0;26.3
8.863;3.784;165.6;26.3
8.883;3.775;168.3;26.3
8.903;3.765;171.7;26.3
8.923;3.755;175.0;26.3
8.943;3.746;178.6;26.3
8.963;3.737;181.2;26.3
8.983;3.728;183.9;26.3
9.003;3.719;187.1;26.3
9.023;3.709;189.8;26.3
9.043;3.701;192.4;26.3
9.063;3.693;195.1;26.3
9.083;3.687;197.8;26.3
9.103;3.678;200.4;26.3
9.123;3.669;203.1;26.3
9.143;3.662;205.8;26.3
9.163;3.654;208.4;26.3
9.183;3.647;211.1;26.3
9.203;3.640;213.7;26.3
9.223;3.633;216.4;26.3
9.243;3.625;219.6;26.3
9.263;3.618;222.3;26.3
9.283;3.612;225.0;26.3
9.303;3.605;227.6;26.3
9.323;3.598;230.3;26.3
9.343;3.591;233.3;26.3
9.363;3.586;236.0;26.3
9.383;3.580;238.6;26.3
9.403;3.572;241.9;26.3
9.423;3.566;244.5;26.3
9.443;3.560;247.2;26.3
9.463;3.554;249.9;26.3
9.483;3.549;253.1;26.3
9.503;3.544;255.8;26.3
9.523;3.537;258.4;26.3
9.543;3.531;261.1;26.3
9.563;3.525;263.7;26.3
9.583;3.518;266.4;26.3
9.603;3.514;269.1;26.3
9.623;3.510;271.7;26.3
9.643;3.504;274.4;26.3
9.663;3.498;277.1;26.3
9.683;3.494;279.7;26.3
9.703;3.488;282.8;26.3
9.703;3.488;282.9;26.3
