ml;pH;sec;°C
0.000;8.092;0.0;26.2
7.500;4.507;12.0;26.2
7.500;5.006;19.2;26.2
7.500;5.006;19.3;26.2
7.500;5.006;19.4;26.2
7.544;4.922;20.6;26.2
7.589;4.788;21.7;26.2
7.635;4.762;22.9;26.2
7.681;4.735;24.0;26.2
7.726;4.663;25.1;26.2
7.772;4.619;26.3;26.2
7.817;4.597;27.4;26.2
7.834;4.567;28.0;26.2
7.834;4.707;33.3;26.3
7.834;4.707;33.3;26.3
7.834;4.707;33.5;26.3
7.879;4.635;34.6;26.3
7.903;4.563;35.4;26.3
7.903;4.636;39.8;26.2
7.903;4.636;39.8;26.2
7.903;4.637;40.0;26.2
7.948;4.534;41.3;26.2
7.968;4.561;49.7;26.2
7.988;4.533;52.3;26.2
8.008;4.514;57.3;26.3
8.028;4.492;61.5;26.3
8.048;4.470;66.2;26.3
8.068;4.448;70.4;26.2
8.088;4.425;74.8;26.3
8.108;4.402;79.1;26.3
8.128;4.379;83.3;26.2
8.148;4.355;87.5;26.3
8.168;4.332;91.3;26.3
8.188;4.309;94.0;26.3
8.208;4.285;96.6;26.3
8.228;4.263;99.3;26.3
8.248;4.244;101.9;26.3
8.268;4.224;105.0;26.3
8.288;4.207;107.6;26.3
8.308;4.185;110.7;26.3
8.328;4.165;114.1;26.3
8.348;4.146;116.8;26.3
8.368;4.125;120.0;26.3
8.388;4.107;123.2;26.3
8.408;4.089;126.5;26.3
8.428;4.070;129.7;26.3
8.448;4.055;132.4;26.3
8.468;4.037;136.0;26.3
8.488;4.022;138.6;26.3
8.508;4.005;141.9;26.3
8.528;3.988;144.5;26.3
8.548;3.972;147.2;26.3
8.568;3.956;150.6;26.3
8.588;3.941;153.6;26.3
8.608;3.927;156.9;26.3
8.628;3.913;159.9;26.3
8.648;3.901;162.6;26.3
8.668;3.889;165.2;26.3
8.688;3.876;168.3;26.3
8.708;3.864;170.9;26.3
8.728;3.853;173.6;26.3
8.748;3.841;176.6;26.3
8.768;3.829;179.7;26.3
8.788;3.817;182.3;26.3
8.808;3.806;185.8;26.3
8.828;3.795;189.0;26.3
8.848;3.786;192.2;26.3
8.868;3.776;195.5;26.3
8.888;3.766;198.7;26.3
8.908;3.756;201.7;26.3
8.928;3.747;204.4;26.3
8.948;3.737;207.4;26.3
8.968;3.728;210.1;26.3
8.988;3.718;212.8;26.3
9.008;3.710;215.8;26.3
9.028;3.701;218.8;26.3
9.048;3.693;221.9;26.3
9.068;3.685;225.3;26.3
9.088;3.677;228.7;26.3
9.108;3.669;231.8;26.3
9.128;3.661;234.8;26.3
9.148;3.653;237.8;26.3
9.168;3.645;241.1;26.3
9.188;3.638;244.1;26.3
9.208;3.631;247.5;26.4
9.228;3.625;250.2;26.3
9.248;3.617;253.2;26.3
9.268;3.610;256.3;26.3
9.288;3.604;259.3;26.3
9.308;3.597;262.0;26.4
9.328;3.590;264.6;26.3
9.348;3.583;267.5;26.3
9.368;3.577;270.2;26.3
9.388;3.570;273.2;26.3
9.408;3.563;275.9;26.3
9.428;3.557;278.5;26.3
9.448;3.552;281.4;26.3
9.468;3.546;284.4;26.3
9.488;3.540;287.1;26.3
9.508;3.534;290.3;26.3
9.528;3.529;293.0;26.3
9.548;3.523;295.6;26.4
9.568;3.517;298.3;26.3
9.588;3.511;301.3;26.3
9.608;3.505;304.0;26.3
9.628;3.500;306.7;26.3
9.648;3.496;309.3;26.4
9.668;3.490;312.2;26.3
9.668;3.491;312.4;26.3
9.688;3.486;315.6;26.3
9.688;3.485;315.8;26.3
