ml;pH;sec;°C
0.000;8.032;0.0;26.0
7.500;4.788;12.0;26.0
7.500;4.859;12.4;26.0
7.544;4.990;13.5;26.0
7.589;4.943;14.7;26.0
7.635;4.946;15.8;26.0
7.681;4.920;17.0;26.0
7.726;4.877;18.1;26.0
7.772;4.825;19.3;26.0
7.817;4.794;20.4;26.0
7.863;4.724;21.5;26.0
7.909;4.682;22.7;26.0
7.954;4.608;23.8;26.0
8.000;4.606;25.0;26.0
8.016;4.563;25.5;26.0
8.016;4.680;31.1;26.0
8.016;4.680;31.1;26.0
8.016;4.680;31.3;26.0
8.061;4.573;32.6;26.0
8.061;4.631;37.5;26.0
8.061;4.631;37.5;26.0
8.061;4.632;37.7;26.0
8.104;4.592;38.8;26.0
8.113;4.529;39.2;26.0
8.133;4.542;46.6;26.0
8.153;4.529;51.2;26.0
8.173;4.500;53.9;26.0
8.193;4.482;58.6;26.0
8.213;4.449;61.3;26.0
8.233;4.436;63.9;26.0
8.253;4.415;68.7;26.0
8.273;4.387;71.3;26.0
8.293;4.372;75.3;26.0
8.313;4.345;78.0;26.0
8.333;4.325;82.6;26.0
8.353;4.295;85.2;26.0
8.373;4.279;90.0;26.0
8.393;4.243;92.6;26.0
8.413;4.236;97.0;26.0
8.433;4.211;99.7;26.0
8.453;4.197;104.2;26.0
8.473;4.178;108.8;26.0
8.493;4.160;112.8;26.0
8.513;4.137;115.5;26.0
8.533;4.122;119.4;26.0
8.553;4.100;122.1;26.0
8.573;4.085;125.7;26.0
8.593;4.066;128.4;26.0
8.613;4.045;131.0;26.0
8.633;4.035;134.8;26.0
8.653;4.019;137.5;26.0
8.673;4.004;140.2;26.0
8.693;3.992;144.2;26.0
8.713;3.977;148.1;26.0
8.733;3.963;151.9;26.0
8.753;3.946;154.6;26.0
8.773;3.933;157.3;26.0
8.793;3.921;159.9;25.9
8.813;3.907;162.6;26.0
8.833;3.894;165.2;26.0
8.853;3.885;167.9;26.0
8.873;3.874;171.3;26.0
8.893;3.863;174.9;26.0
8.913;3.851;178.7;26.0
8.933;3.840;182.4;26.0
8.953;3.829;185.0;26.0
8.973;3.816;187.7;26.0
8.993;3.808;191.3;26.0
9.013;3.798;194.9;26.0
9.033;3.788;198.3;26.0
9.053;3.776;201.0;26.0
9.073;3.769;204.4;26.0
9.093;3.761;207.8;26.0
9.113;3.749;210.5;26.0
9.133;3.739;213.1;26.0
9.153;3.732;216.6;26.0
9.173;3.721;219.2;26.0
9.193;3.711;221.9;26.0
9.213;3.700;224.5;26.0
9.233;3.693;227.2;26.0
9.253;3.685;229.9;26.0
9.273;3.678;233.3;26.0
9.293;3.669;236.5;26.0
9.313;3.660;239.2;26.0
9.333;3.654;241.8;26.0
9.353;3.646;245.5;26.0
9.373;3.638;248.5;26.0
9.393;3.629;251.2;26.0
9.413;3.623;253.8;26.0
9.433;3.615;256.5;26.0
9.453;3.610;259.1;26.0
9.473;3.603;261.8;26.0
9.493;3.595;264.5;26.0
9.513;3.590;267.7;26.0
9.533;3.582;270.4;26.0
9.553;3.576;273.6;26.0
9.573;3.569;276.3;26.0
9.593;3.563;278.9;26.0
9.613;3.558;282.3;26.0
9.633;3.551;285.0;26.0
9.653;3.545;287.7;26.0
9.673;3.540;290.3;26.0
9.693;3.535;293.0;26.0
9.713;3.527;295.7;26.0
9.733;3.523;298.7;26.0
9.753;3.518;301.4;26.0
9.773;3.512;304.0;26.0
9.793;3.506;306.7;26.0
9.813;3.501;309.3;26.0
9.833;3.496;312.0;26.0
9.853;3.492;314.7;26.0
9.873;3.486;317.3;26.0
9.873;3.486;317.5;26.0
