ml;pH;sec;°C
0.000;8.010;0.0;26.2
7.500;5.275;12.0;26.2
7.500;5.281;12.4;26.2
7.544;5.252;13.5;26.2
7.590;5.172;14.7;26.2
7.635;5.078;15.8;26.2
7.681;5.002;17.0;26.2
7.727;4.936;18.1;26.2
7.772;4.856;19.2;26.2
7.818;4.785;20.4;26.2
7.863;4.747;21.5;26.2
7.909;4.683;22.7;26.2
7.955;4.623;23.8;26.2
8.001;4.572;25.2;26.2
8.001;4.650;29.0;26.3
8.001;4.650;29.0;26.3
8.001;4.650;29.1;26.3
8.047;4.565;30.5;26.3
8.047;4.599;33.9;26.2
8.047;4.599;33.9;26.2
8.047;4.600;34.1;26.2
8.070;4.552;34.8;26.2
8.090;4.552;42.5;26.3
8.110;4.529;46.4;26.2
8.130;4.506;50.6;26.3
8.150;4.482;54.6;26.2
8.170;4.459;58.4;26.3
8.190;4.436;62.2;26.3
8.210;4.412;66.0;26.2
8.230;4.391;69.6;26.3
8.250;4.370;73.3;26.3
8.270;4.347;76.7;26.2
8.290;4.325;80.5;26.2
8.310;4.303;84.3;26.3
8.330;4.280;87.5;26.2
8.350;4.258;91.1;26.2
8.370;4.236;94.5;26.2
8.390;4.214;98.3;26.2
8.410;4.195;101.8;26.3
8.430;4.175;105.0;26.2
8.450;4.157;108.4;26.2
8.470;4.139;111.5;26.3
8.490;4.121;114.9;26.2
8.510;4.102;117.5;26.2
8.530;4.085;120.6;26.2
8.550;4.066;123.8;26.2
8.570;4.049;127.2;26.3
8.590;4.032;130.5;26.2
8.610;4.016;133.7;26.2
8.630;4.002;136.9;26.2
8.650;3.987;140.2;26.2
8.670;3.973;143.0;26.2
8.690;3.960;146.1;26.3
8.710;3.946;149.1;26.2
8.730;3.932;151.8;26.2
8.750;3.917;154.4;26.2
8.770;3.905;157.5;26.2
8.790;3.892;160.5;26.3
8.810;3.880;163.7;26.2
8.830;3.869;166.8;26.3
8.850;3.858;169.4;26.2
8.870;3.846;172.5;26.2
8.890;3.835;175.5;26.2
8.910;3.825;178.6;26.3
8.930;3.814;181.6;26.2
8.950;3.803;184.7;26.2
8.970;3.792;187.7;26.2
8.990;3.782;190.7;26.2
9.010;3.773;193.8;26.3
9.030;3.763;196.4;26.2
9.050;3.754;199.5;26.2
9.070;3.745;202.5;26.2
9.090;3.737;205.6;26.3
9.110;3.728;208.2;26.2
9.130;3.719;211.3;26.2
9.150;3.710;214.3;26.2
9.170;3.701;217.2;26.2
9.190;3.693;220.0;26.3
9.210;3.684;223.1;26.2
9.230;3.677;225.9;26.3
9.250;3.668;228.8;26.2
9.270;3.662;231.8;26.2
9.290;3.655;234.8;26.3
9.310;3.648;237.5;26.3
9.330;3.640;240.3;26.2
9.350;3.633;243.4;26.3
9.370;3.625;246.2;26.2
9.390;3.620;248.9;26.3
9.410;3.612;251.8;26.2
9.430;3.607;254.6;26.2
9.450;3.599;257.3;26.2
9.470;3.593;260.1;26.2
9.490;3.587;263.0;26.3
9.510;3.581;265.6;26.2
9.530;3.574;268.3;26.2
9.550;3.567;271.0;26.2
9.570;3.560;273.6;26.2
9.590;3.553;276.5;26.2
9.610;3.546;279.1;26.2
9.630;3.539;281.8;26.3
9.650;3.534;284.5;26.3
9.670;3.528;287.1;26.3
9.690;3.521;289.8;26.2
9.710;3.516;292.6;26.3
9.730;3.510;295.3;26.2
9.750;3.504;298.1;26.3
9.770;3.499;300.8;26.3
9.790;3.492;303.5;26.2
9.810;3.487;306.1;26.2
9.810;3.488;306.3;26.2
