ml;pH;sec;°C
0.000;7.946;0.0;26.0
7.500;5.526;12.0;26.0
7.500;5.471;12.4;26.0
7.544;5.484;13.5;26.0
7.590;5.395;14.7;26.0
7.636;5.311;15.8;26.0
7.681;5.211;17.0;26.0
7.727;5.099;18.1;26.0
7.773;4.980;19.2;26.0
7.818;4.880;20.4;26.0
7.864;4.811;21.5;26.0
7.910;4.720;22.7;26.0
7.955;4.634;23.8;26.0
7.987;4.560;24.8;26.0
8.007;4.530;30.5;26.0
8.027;4.498;33.1;26.0
8.047;4.468;35.8;26.0
8.067;4.451;38.5;26.0
8.087;4.431;41.1;26.0
8.107;4.399;43.8;26.1
8.127;4.375;48.0;26.0
8.147;4.350;52.0;26.0
8.167;4.326;56.1;26.1
8.187;4.304;60.3;26.0
8.207;4.278;63.0;26.0
8.227;4.261;66.8;26.1
8.247;4.242;70.2;26.0
8.267;4.223;73.4;26.1
8.287;4.203;77.2;26.1
8.307;4.184;80.7;26.1
8.327;4.162;83.3;26.1
8.347;4.142;87.3;26.1
8.367;4.121;91.1;26.1
8.387;4.101;93.8;26.1
8.407;4.083;97.2;26.1
8.427;4.065;99.9;26.1
8.447;4.048;102.9;26.1
8.467;4.032;106.3;26.1
8.487;4.017;109.6;26.1
8.507;4.001;113.0;26.1
8.527;3.984;116.8;26.1
8.547;3.969;120.0;26.1
8.567;3.952;123.6;26.1
8.587;3.939;127.1;26.1
8.607;3.923;129.7;26.1
8.627;3.912;133.1;26.1
8.647;3.900;135.8;26.1
8.667;3.888;138.8;26.1
8.687;3.875;141.5;26.1
8.707;3.863;144.7;26.1
8.727;3.851;148.0;26.1
8.747;3.840;151.2;26.1
8.767;3.827;154.6;26.1
8.787;3.815;157.3;26.1
8.807;3.805;159.9;26.1
8.827;3.795;163.4;26.1
8.847;3.785;166.6;26.1
8.867;3.776;169.4;26.1
8.887;3.766;172.7;26.1
8.907;3.757;175.7;26.1
8.927;3.747;178.4;26.1
8.947;3.737;181.4;26.1
8.967;3.726;184.1;26.1
8.987;3.718;187.3;26.1
9.007;3.709;190.0;26.1
9.027;3.702;192.6;26.1
9.047;3.693;195.9;26.1
9.067;3.686;198.9;26.1
9.087;3.678;201.6;26.1
9.107;3.670;204.6;26.1
9.127;3.662;207.7;26.1
9.147;3.654;210.3;26.1
9.167;3.645;213.0;26.1
9.187;3.638;215.6;26.1
9.207;3.631;218.9;26.1
9.227;3.624;221.5;26.1
9.247;3.617;224.2;26.1
9.267;3.611;227.1;26.1
9.287;3.605;229.7;26.1
9.307;3.598;232.4;26.1
9.327;3.591;235.0;26.1
9.347;3.583;237.7;26.1
9.367;3.577;240.7;26.1
9.387;3.570;243.4;26.1
9.407;3.564;246.1;26.1
9.427;3.558;249.3;26.1
9.447;3.552;251.9;26.1
9.467;3.547;255.4;26.1
9.487;3.541;258.0;26.1
9.507;3.535;260.9;26.1
9.527;3.529;263.5;26.1
9.547;3.523;266.2;26.1
9.567;3.517;268.9;26.1
9.587;3.511;271.5;26.1
9.607;3.506;274.2;26.1
9.627;3.500;276.8;26.1
9.647;3.495;279.9;26.1
9.667;3.491;282.6;26.1
9.687;3.486;285.6;26.1
9.687;3.486;285.8;26.1
