ml;pH;sec;°C
0.000;8.040;0.0;26.0
7.500;5.748;12.0;26.0
7.500;5.692;12.4;26.0
7.542;5.613;13.5;26.0
7.588;5.464;14.7;26.0
7.633;5.336;15.8;26.0
7.679;5.213;17.0;26.0
7.725;5.099;18.1;26.0
7.770;4.992;19.2;26.0
7.816;4.907;20.4;26.0
7.862;4.807;21.5;26.0
7.907;4.736;22.7;26.0
7.953;4.638;23.8;26.0
8.000;4.571;25.2;26.0
8.020;4.498;32.9;26.1
8.040;4.471;35.6;26.0
8.060;4.451;38.3;26.0
8.080;4.424;40.9;26.1
8.100;4.398;44.7;26.0
8.120;4.376;47.4;26.0
8.140;4.353;50.1;26.1
8.160;4.327;53.5;26.0
8.180;4.306;56.1;26.0
8.200;4.283;59.0;26.0
8.220;4.262;61.7;26.0
8.240;4.241;64.3;26.1
8.260;4.220;67.0;26.0
8.280;4.201;69.6;26.0
8.300;4.182;72.3;26.1
8.320;4.160;75.0;26.0
8.340;4.139;77.6;26.0
8.360;4.118;81.2;26.0
8.380;4.101;83.9;26.1
8.400;4.083;86.6;26.1
8.420;4.067;89.2;26.0
8.440;4.049;91.9;26.0
8.460;4.035;94.5;26.1
8.480;4.018;97.2;26.1
8.500;4.004;99.9;26.0
8.520;3.987;102.7;26.0
8.540;3.971;105.4;26.0
8.560;3.957;108.0;26.1
8.580;3.943;110.7;26.1
8.600;3.929;113.4;26.0
8.620;3.916;116.0;26.1
8.640;3.904;118.7;26.1
8.660;3.891;121.4;26.0
8.680;3.880;124.0;26.1
8.700;3.868;126.7;26.1
8.720;3.855;129.3;26.0
8.740;3.844;132.0;26.1
8.760;3.833;134.7;26.1
8.780;3.821;137.3;26.0
8.800;3.811;140.0;26.1
8.820;3.800;142.7;26.1
8.840;3.790;145.3;26.0
8.860;3.781;148.0;26.0
8.880;3.773;150.6;26.1
8.900;3.763;153.3;26.1
8.920;3.753;156.0;26.0
8.940;3.743;158.8;26.1
8.960;3.734;161.5;26.1
8.980;3.724;164.1;26.1
9.000;3.716;166.8;26.1
9.020;3.707;169.5;26.1
9.040;3.699;172.1;26.0
9.060;3.691;174.8;26.1
9.080;3.683;177.4;26.1
9.100;3.674;180.1;26.0
9.120;3.666;182.8;26.1
9.140;3.656;185.4;26.1
9.160;3.647;188.1;26.0
9.180;3.639;190.8;26.1
9.200;3.631;193.4;26.1
9.220;3.624;196.1;26.1
9.240;3.616;198.7;26.0
9.260;3.609;201.4;26.1
9.280;3.603;204.1;26.1
9.300;3.596;206.7;26.1
9.320;3.588;209.4;26.1
9.340;3.582;212.0;26.1
9.360;3.574;214.7;26.1
9.380;3.567;217.4;26.1
9.400;3.561;220.0;26.1
9.420;3.555;222.7;26.1
9.440;3.548;225.4;26.1
9.460;3.543;228.0;26.1
9.480;3.537;230.7;26.1
9.500;3.532;233.3;26.1
9.520;3.524;236.0;26.1
9.540;3.519;238.7;26.1
9.560;3.514;241.3;26.1
9.580;3.507;244.0;26.1
9.600;3.502;246.6;26.0
9.620;3.497;249.3;26.1
9.640;3.492;252.0;26.1
9.660;3.487;254.6;26.1
9.660;3.487;254.8;26.1
