ml;pH;sec;°C
0.000;8.030;0.0;26.5
7.500;5.033;12.0;26.5
7.500;5.061;12.4;26.5
7.544;5.102;13.5;26.5
7.589;5.014;14.7;26.5
7.635;4.963;15.8;26.5
7.681;4.911;17.0;26.5
7.726;4.856;18.1;26.5
7.772;4.764;19.2;26.5
7.818;4.718;20.4;26.5
7.863;4.611;21.5;26.5
7.887;4.582;22.3;26.5
7.887;4.636;25.9;26.4
7.887;4.636;25.9;26.4
7.887;4.636;26.1;26.4
7.930;4.598;27.2;26.4
7.939;4.540;27.6;26.4
7.959;4.542;33.1;26.4
7.979;4.520;35.8;26.4
7.999;4.491;39.6;26.4
8.019;4.469;42.3;26.4
8.039;4.444;45.9;26.4
8.059;4.423;48.5;26.4
8.079;4.403;51.2;26.4
8.099;4.377;54.8;26.4
8.119;4.354;57.5;26.4
8.139;4.330;61.3;26.4
8.159;4.306;63.9;26.4
8.179;4.282;66.6;26.4
8.199;4.263;69.6;26.4
8.219;4.243;72.3;26.4
8.239;4.219;75.7;26.4
8.259;4.200;79.3;26.4
8.279;4.183;82.0;26.4
8.299;4.162;84.8;26.4
8.319;4.140;87.5;26.4
8.339;4.122;91.1;26.4
8.359;4.103;94.2;26.4
8.379;4.086;96.8;26.4
8.399;4.067;99.9;26.4
8.419;4.050;102.5;26.4
8.439;4.035;105.2;26.4
8.459;4.018;107.8;26.4
8.479;4.005;110.5;26.4
8.499;3.989;113.5;26.4
8.519;3.973;116.2;26.3
8.539;3.958;118.9;26.3
8.559;3.944;121.9;26.4
8.579;3.929;125.1;26.3
8.599;3.916;127.8;26.4
8.619;3.903;130.5;26.4
8.639;3.890;133.1;26.4
8.659;3.879;135.8;26.3
8.679;3.867;138.8;26.4
8.699;3.855;141.5;26.4
8.719;3.844;144.2;26.4
8.739;3.831;147.6;26.3
8.759;3.820;151.0;26.3
8.779;3.810;153.7;26.4
8.799;3.798;156.7;26.4
8.819;3.789;159.4;26.3
8.839;3.779;162.0;26.3
8.859;3.770;164.7;26.4
8.879;3.761;167.3;26.4
8.899;3.751;170.0;26.3
8.919;3.741;172.7;26.3
8.939;3.732;175.7;26.4
8.959;3.722;178.6;26.3
8.979;3.714;181.2;26.4
8.999;3.706;183.9;26.3
9.019;3.697;187.1;26.4
9.039;3.689;190.2;26.4
9.059;3.681;192.8;26.3
9.079;3.673;195.5;26.3
9.099;3.667;198.1;26.4
9.119;3.659;200.8;26.3
9.139;3.651;203.6;26.3
9.159;3.642;206.9;26.3
9.179;3.635;209.5;26.4
9.199;3.628;212.2;26.3
9.219;3.621;215.1;26.3
9.239;3.614;217.9;26.3
9.259;3.608;220.6;26.4
9.279;3.602;223.2;26.3
9.299;3.594;225.9;26.3
9.319;3.588;228.6;26.3
9.339;3.581;231.2;26.3
9.359;3.575;233.9;26.3
9.379;3.568;237.1;26.3
9.399;3.562;240.0;26.3
9.419;3.556;242.6;26.3
9.439;3.551;245.3;26.3
9.459;3.544;247.9;26.3
9.479;3.540;250.6;26.4
9.499;3.534;253.3;26.3
9.519;3.528;255.9;26.3
9.539;3.522;258.6;26.3
9.559;3.517;261.3;26.4
9.579;3.511;263.9;26.3
9.599;3.505;266.6;26.3
9.619;3.500;269.2;26.3
9.639;3.496;271.9;26.3
9.659;3.491;274.6;26.3
9.679;3.486;277.2;26.3
9.679;3.485;277.4;26.3
