ml;pH;sec;°C
0.000;8.056;0.0;26.0
7.500;4.785;12.0;26.0
7.500;4.873;12.4;26.0
7.542;5.036;13.5;26.0
7.588;5.083;14.7;26.0
7.633;5.089;15.8;26.0
7.679;5.054;17.0;26.0
7.725;4.997;18.1;26.0
7.770;4.947;19.3;26.0
7.816;4.894;20.4;26.0
7.862;4.848;21.5;26.0
7.907;4.781;22.7;26.0
7.953;4.757;23.8;26.0
7.999;4.716;25.0;26.0
8.044;4.667;26.1;26.0
8.090;4.593;27.3;26.0
8.106;4.586;27.8;26.0
8.126;4.525;33.9;26.0
8.146;4.498;37.1;26.0
8.166;4.474;40.0;26.0
8.186;4.450;42.8;26.0
8.206;4.426;45.5;26.0
8.226;4.404;48.2;26.0
8.246;4.381;50.8;26.0
8.266;4.359;54.0;26.0
8.286;4.338;57.3;26.0
8.306;4.315;59.9;26.0
8.326;4.290;62.6;26.0
8.346;4.269;65.3;26.0
8.366;4.246;68.3;26.0
8.386;4.225;71.0;26.0
8.406;4.204;73.6;26.0
8.426;4.184;76.7;26.0
8.446;4.165;79.5;26.0
8.466;4.147;82.2;26.0
8.486;4.128;84.8;26.0
8.506;4.111;87.5;26.0
8.526;4.092;90.5;26.0
8.546;4.073;93.4;26.0
8.566;4.057;96.1;26.0
8.586;4.039;98.7;26.0
8.606;4.023;101.8;26.0
8.626;4.008;104.4;26.0
8.646;3.993;107.1;26.0
8.666;3.979;109.8;26.0
8.686;3.965;112.4;26.0
8.706;3.951;115.1;26.0
8.726;3.938;117.7;26.0
8.746;3.923;120.6;26.0
8.766;3.910;123.3;26.0
8.786;3.898;125.9;26.0
8.806;3.885;128.6;26.0
8.826;3.873;131.2;26.0
8.846;3.862;133.9;26.0
8.866;3.852;136.6;26.0
8.886;3.841;139.2;26.0
8.906;3.830;141.9;26.0
8.926;3.818;144.5;26.0
8.946;3.807;147.2;26.0
8.966;3.797;149.9;26.0
8.986;3.786;152.5;26.0
9.006;3.775;155.2;26.0
9.026;3.766;157.9;26.0
9.046;3.757;160.5;26.0
9.066;3.748;163.2;26.0
9.086;3.739;165.8;26.0
9.106;3.729;168.5;26.0
9.126;3.720;171.2;26.0
9.146;3.709;173.8;26.0
9.166;3.700;176.5;26.0
9.186;3.689;179.1;26.0
9.206;3.681;181.8;26.0
9.226;3.674;184.5;26.0
9.246;3.666;187.1;26.0
9.266;3.658;189.8;26.0
9.286;3.649;192.4;26.0
9.306;3.642;195.1;26.0
9.326;3.635;197.8;26.0
9.346;3.627;200.4;26.0
9.366;3.619;203.1;26.0
9.386;3.611;205.8;26.0
9.406;3.604;208.4;26.0
9.426;3.598;211.1;26.0
9.446;3.591;213.7;26.0
9.466;3.584;216.4;26.0
9.486;3.578;219.1;26.0
9.506;3.572;221.7;26.0
9.526;3.565;224.4;26.0
9.546;3.558;227.0;26.0
9.566;3.552;229.7;26.0
9.586;3.546;232.4;26.0
9.606;3.540;235.0;26.0
9.626;3.534;237.7;26.0
9.646;3.529;240.4;26.0
9.666;3.523;243.0;26.0
9.686;3.517;245.7;26.0
9.706;3.512;248.3;26.0
9.726;3.507;251.0;26.0
9.746;3.502;253.7;26.0
9.766;3.495;256.3;26.0
9.786;3.490;259.0;26.0
9.786;3.490;259.2;26.0
9.806;3.485;261.8;26.0
9.806;3.485;262.0;26.0
