ml;pH;sec;°C
0.000;8.014;0.0;26.3
7.500;5.400;12.0;26.3
7.500;5.351;12.4;26.3
7.544;5.296;13.5;26.3
7.589;5.189;14.7;26.3
7.635;5.096;15.8;26.3
7.681;5.023;17.0;26.3
7.726;4.957;18.1;26.3
7.772;4.889;19.2;26.3
7.818;4.825;20.4;26.3
7.863;4.789;21.5;26.3
7.909;4.731;22.7;26.3
7.954;4.680;23.8;26.3
8.000;4.629;25.0;26.3
8.046;4.597;26.1;26.3
8.054;4.574;26.5;26.3
8.054;4.624;29.7;26.4
8.054;4.624;29.7;26.4
8.054;4.624;29.9;26.4
8.091;4.559;31.0;26.4
8.111;4.559;37.9;26.3
8.131;4.535;41.7;26.3
8.151;4.510;44.4;26.4
8.171;4.487;48.2;26.3
8.191;4.463;50.8;26.3
8.211;4.440;54.6;26.4
8.231;4.418;58.2;26.4
8.251;4.395;61.8;26.3
8.271;4.373;64.5;26.4
8.291;4.352;67.9;26.3
8.311;4.330;71.3;26.3
8.331;4.307;74.8;26.4
8.351;4.284;78.2;26.4
8.371;4.261;81.6;26.3
8.391;4.240;85.0;26.4
8.411;4.220;88.5;26.4
8.431;4.200;91.7;26.4
8.451;4.181;94.9;26.4
8.471;4.162;98.2;26.3
8.491;4.143;100.8;26.4
8.511;4.125;104.2;26.3
8.531;4.106;107.5;26.4
8.551;4.087;110.7;26.4
8.571;4.069;113.7;26.3
8.591;4.051;117.2;26.3
8.611;4.036;120.6;26.4
8.631;4.021;123.8;26.4
8.651;4.006;127.0;26.4
8.671;3.991;130.3;26.3
8.691;3.977;133.5;26.3
8.711;3.963;136.2;26.3
8.731;3.949;139.4;26.3
8.751;3.935;142.4;26.4
8.771;3.921;145.5;26.3
8.791;3.908;148.1;26.3
8.811;3.896;150.8;26.3
8.831;3.884;153.7;26.3
8.851;3.872;156.3;26.4
8.871;3.861;159.0;26.3
8.891;3.850;161.6;26.3
8.911;3.839;164.3;26.3
8.931;3.827;167.3;26.3
8.951;3.817;170.2;26.4
8.971;3.805;172.9;26.3
8.991;3.794;175.9;26.3
9.011;3.785;178.6;26.4
9.031;3.775;181.2;26.3
9.051;3.766;183.9;26.3
9.071;3.758;186.6;26.3
9.091;3.749;189.2;26.3
9.111;3.739;191.9;26.3
9.131;3.730;194.7;26.3
9.151;3.720;197.8;26.3
9.171;3.711;200.6;26.3
9.191;3.704;203.5;26.3
9.211;3.696;206.1;26.3
9.231;3.688;208.8;26.3
9.251;3.681;211.5;26.3
9.271;3.673;214.1;26.3
9.291;3.666;216.8;26.3
9.311;3.659;219.4;26.4
9.331;3.650;222.1;26.3
9.351;3.643;224.8;26.3
9.371;3.635;227.6;26.3
9.391;3.629;230.3;26.3
9.411;3.622;232.9;26.3
9.431;3.615;235.6;26.3
9.451;3.608;238.3;26.3
9.471;3.603;240.9;26.3
9.491;3.596;243.6;26.3
9.511;3.589;246.2;26.3
9.531;3.583;248.9;26.3
9.551;3.576;251.6;26.3
9.571;3.569;254.2;26.3
9.591;3.564;256.9;26.3
9.611;3.558;259.6;26.3
9.631;3.552;262.2;26.3
9.651;3.546;264.9;26.3
9.671;3.541;267.5;26.4
9.691;3.535;270.2;26.3
9.711;3.529;272.9;26.3
9.731;3.524;275.5;26.3
9.751;3.518;278.2;26.3
9.771;3.512;280.8;26.3
9.791;3.507;283.5;26.3
9.811;3.502;286.2;26.3
9.831;3.497;288.8;26.3
9.851;3.492;291.5;26.3
9.871;3.488;294.2;26.3
9.871;3.487;294.4;26.3
