ml;pH;sec;°C
0.000;7.977;0.0;26.2
7.500;5.346;12.4;26.2
7.500;5.329;12.8;26.2
7.544;5.299;13.9;26.2
7.590;5.237;15.1;26.2
7.636;5.183;16.2;26.2
7.681;5.139;17.3;26.2
7.727;5.051;18.5;26.2
7.773;4.975;19.6;26.2
7.818;4.924;20.8;26.2
7.864;4.860;21.9;26.2
7.910;4.812;23.1;26.2
7.955;4.776;24.2;26.2
8.001;4.721;25.3;26.2
8.046;4.641;26.5;26.2
8.092;4.609;27.6;26.2
8.101;4.564;28.0;26.2
8.101;4.611;31.8;26.2
8.101;4.611;31.8;26.2
8.101;4.612;32.0;26.2
8.147;4.570;33.3;26.2
8.167;4.532;39.4;26.2
8.187;4.502;42.3;26.2
8.207;4.483;46.5;26.2
8.227;4.456;49.1;26.2
8.247;4.434;51.8;26.2
8.267;4.419;54.4;26.2
8.287;4.391;57.1;26.2
8.307;4.375;59.8;26.2
8.327;4.349;62.6;26.2
8.347;4.327;65.5;26.2
8.367;4.300;68.1;26.2
8.387;4.277;71.0;26.2
8.407;4.258;73.6;26.2
8.427;4.239;76.3;26.2
8.447;4.220;79.0;26.2
8.467;4.198;81.6;26.2
8.487;4.177;84.3;26.2
8.507;4.157;86.9;26.2
8.527;4.136;89.6;26.2
8.547;4.116;92.3;26.2
8.567;4.098;96.1;26.2
8.587;4.079;98.7;26.2
8.607;4.062;102.3;26.2
8.627;4.045;105.0;26.2
8.647;4.030;108.4;26.2
8.667;4.016;111.1;26.2
8.687;4.000;114.5;26.2
8.707;3.984;117.2;26.2
8.727;3.970;120.6;26.2
8.747;3.954;123.3;26.2
8.767;3.939;125.9;26.2
8.787;3.926;128.6;26.2
8.807;3.911;131.2;26.2
8.827;3.898;133.9;26.2
8.847;3.887;136.6;26.2
8.867;3.876;139.2;26.2
8.887;3.864;141.9;26.2
8.907;3.853;144.6;26.2
8.927;3.841;147.8;26.2
8.947;3.829;150.4;26.2
8.967;3.816;153.1;26.2
8.987;3.807;155.8;26.2
9.007;3.797;158.4;26.2
9.027;3.786;161.1;26.2
9.047;3.777;163.8;26.2
9.067;3.767;166.4;26.2
9.087;3.759;169.1;26.2
9.107;3.749;172.5;26.2
9.127;3.739;175.2;26.2
9.147;3.731;177.8;26.2
9.167;3.720;180.5;26.2
9.187;3.711;183.1;26.2
9.207;3.703;185.8;26.2
9.227;3.696;188.8;26.2
9.247;3.687;191.5;26.2
9.267;3.679;194.2;26.2
9.287;3.671;196.8;26.2
9.307;3.664;199.9;26.2
9.327;3.656;202.5;26.2
9.347;3.648;205.2;26.2
9.367;3.640;207.9;26.2
9.387;3.633;210.5;26.2
9.407;3.626;213.2;26.2
9.427;3.619;215.8;26.2
9.447;3.613;218.7;26.3
9.467;3.606;221.4;26.2
9.487;3.599;224.0;26.2
9.507;3.592;226.7;26.2
9.527;3.586;229.3;26.2
9.547;3.580;232.0;26.2
9.567;3.573;234.7;26.2
9.587;3.566;237.3;26.2
9.607;3.560;240.2;26.2
9.627;3.554;242.8;26.2
9.647;3.549;245.5;26.2
9.667;3.543;248.2;26.2
9.687;3.538;250.8;26.2
9.707;3.532;253.5;26.2
9.727;3.526;256.1;26.2
9.747;3.520;258.8;26.2
9.767;3.514;261.5;26.2
9.787;3.509;264.1;26.2
9.807;3.504;266.8;26.2
9.827;3.499;269.5;26.2
9.847;3.493;272.1;26.2
9.867;3.488;275.2;26.2
9.867;3.489;275.3;26.2
