ml;pH;sec;°C
0.000;8.024;0.0;26.0
7.500;5.166;12.0;26.0
7.500;5.197;12.4;26.0
7.544;5.240;13.5;26.0
7.589;5.176;14.7;26.0
7.635;5.119;15.8;26.0
7.681;5.055;17.0;26.0
7.727;4.988;18.1;26.0
7.772;4.898;19.3;26.0
7.818;4.825;20.4;26.0
7.864;4.719;21.5;26.0
7.909;4.673;22.7;26.0
7.955;4.600;23.8;26.0
7.971;4.565;24.4;26.0
7.991;4.502;33.3;26.1
8.011;4.473;36.2;26.0
8.031;4.448;38.9;26.0
8.051;4.428;41.7;26.0
8.071;4.402;44.4;26.0
8.091;4.381;47.0;26.1
8.111;4.356;49.7;26.0
8.131;4.337;52.3;26.0
8.151;4.303;55.0;26.0
8.171;4.287;57.9;26.0
8.191;4.261;61.5;26.0
8.211;4.238;65.1;26.1
8.231;4.223;68.1;26.0
8.251;4.200;70.8;26.0
8.271;4.183;73.5;26.0
8.291;4.163;76.3;26.0
8.311;4.143;79.0;26.0
8.331;4.125;82.4;26.0
8.351;4.103;85.1;26.0
8.371;4.086;87.7;26.0
8.391;4.068;90.8;26.0
8.411;4.051;93.4;26.1
8.431;4.036;96.5;26.0
8.451;4.020;99.1;26.0
8.471;4.004;101.8;26.0
8.491;3.991;104.4;26.1
8.511;3.975;107.1;26.0
8.531;3.958;109.8;26.0
8.551;3.945;112.4;26.0
8.571;3.929;115.5;26.0
8.591;3.915;118.5;26.0
8.611;3.902;121.7;26.0
8.631;3.892;124.4;26.0
8.651;3.879;127.1;26.0
8.671;3.868;129.7;26.0
8.691;3.857;132.4;26.0
8.711;3.846;135.1;26.0
8.731;3.833;137.7;26.0
8.751;3.822;140.4;26.0
8.771;3.810;143.0;26.0
8.791;3.799;145.7;26.1
8.811;3.789;148.4;26.0
8.831;3.780;151.0;26.0
8.851;3.771;153.7;26.0
8.871;3.760;156.3;26.0
8.891;3.751;159.0;26.1
8.911;3.743;161.7;26.1
8.931;3.734;164.3;26.0
8.951;3.724;167.0;26.0
8.971;3.715;170.0;26.0
8.991;3.707;172.7;26.0
9.011;3.699;175.4;26.1
9.031;3.691;178.0;26.0
9.051;3.683;180.7;26.0
9.071;3.676;183.9;26.0
9.091;3.668;186.6;26.0
9.111;3.661;189.2;26.0
9.131;3.653;191.9;26.1
9.151;3.646;194.6;26.1
9.171;3.637;197.2;26.0
9.191;3.630;199.9;26.0
9.211;3.623;202.5;26.0
9.231;3.614;205.4;26.0
9.251;3.609;208.1;26.0
9.271;3.602;210.7;26.0
9.291;3.594;213.4;26.0
9.311;3.586;216.0;26.0
9.331;3.578;218.7;26.0
9.351;3.571;221.4;26.0
9.371;3.565;224.0;26.1
9.391;3.558;226.7;26.0
9.411;3.551;229.3;26.0
9.431;3.544;232.0;26.0
9.451;3.539;234.7;26.1
9.471;3.533;237.3;26.1
9.491;3.527;240.0;26.0
9.511;3.521;242.7;26.0
9.531;3.515;245.3;26.0
9.551;3.510;248.0;26.1
9.571;3.503;250.6;26.0
9.591;3.497;253.3;26.0
9.611;3.492;256.0;26.0
9.631;3.488;258.6;26.1
9.631;3.487;258.8;26.1
