ml;pH;sec;°C
0.000;8.005;0.0;26.0
7.500;5.522;12.0;26.0
7.500;5.536;12.4;26.0
7.544;5.530;13.5;26.0
7.589;5.454;14.7;26.0
7.635;5.368;15.8;26.0
7.681;5.299;17.0;26.0
7.726;5.217;18.1;26.0
7.772;5.099;19.2;26.0
7.817;5.045;20.4;26.0
7.863;4.978;21.5;26.0
7.909;4.901;22.7;26.0
7.954;4.833;23.8;26.0
8.000;4.763;25.0;26.0
8.046;4.718;26.1;26.0
8.091;4.692;27.2;26.0
8.137;4.620;28.4;26.0
8.161;4.585;29.2;26.0
8.161;4.596;32.4;26.0
8.161;4.596;32.4;26.0
8.161;4.596;32.6;26.0
8.192;4.563;33.5;26.0
8.212;4.528;40.2;26.0
8.232;4.508;42.8;26.0
8.252;4.480;45.5;26.0
8.272;4.455;48.2;26.0
8.292;4.436;50.8;26.0
8.312;4.412;55.4;26.0
8.332;4.387;58.8;26.0
8.352;4.361;61.5;26.0
8.372;4.341;64.1;26.0
8.392;4.317;66.8;26.0
8.412;4.297;69.5;26.0
8.432;4.272;72.1;26.0
8.452;4.254;74.8;26.0
8.472;4.233;77.4;26.0
8.492;4.214;80.1;26.0
8.512;4.191;82.8;26.0
8.532;4.172;85.4;26.0
8.552;4.154;88.8;26.0
8.572;4.135;92.3;26.0
8.592;4.118;94.9;26.0
8.612;4.097;98.5;26.0
8.632;4.082;101.2;26.0
8.652;4.065;103.9;26.0
8.672;4.050;106.5;26.0
8.692;4.032;110.1;26.0
8.712;4.015;112.8;26.0
8.732;3.998;115.8;26.0
8.752;3.981;119.3;26.0
8.772;3.966;122.9;26.0
8.792;3.951;125.5;26.0
8.812;3.939;128.2;26.0
8.832;3.924;130.9;26.0
8.852;3.911;133.5;26.0
8.872;3.897;136.2;26.0
8.892;3.886;139.6;26.0
8.912;3.873;142.7;26.0
8.932;3.860;146.1;26.0
8.952;3.848;148.7;26.0
8.972;3.838;151.4;26.0
8.992;3.825;154.1;26.0
9.012;3.815;156.7;26.0
9.032;3.802;159.4;26.0
9.052;3.793;162.0;26.0
9.072;3.783;164.7;26.0
9.092;3.774;167.4;26.0
9.112;3.766;170.0;26.0
9.132;3.755;173.3;26.1
9.152;3.745;175.9;26.0
9.172;3.735;178.6;26.0
9.192;3.727;181.2;26.0
9.212;3.717;184.5;26.0
9.232;3.708;187.1;26.0
9.252;3.700;190.4;26.0
9.272;3.693;193.0;26.0
9.292;3.686;195.7;26.0
9.312;3.677;198.7;26.0
9.332;3.669;201.4;26.0
9.352;3.659;204.0;26.0
9.372;3.653;207.1;26.0
9.392;3.645;210.3;26.0
9.412;3.637;213.4;26.0
9.432;3.630;216.4;26.0
9.452;3.623;219.1;26.0
9.472;3.617;221.9;26.0
9.492;3.611;224.6;26.0
9.512;3.603;227.2;26.0
9.532;3.596;229.9;26.0
9.552;3.589;232.6;26.0
9.572;3.583;235.2;26.0
9.592;3.577;237.9;26.0
9.612;3.570;240.6;26.0
9.632;3.563;243.2;26.0
9.652;3.558;245.9;26.0
9.672;3.552;248.5;26.0
9.692;3.547;251.2;26.0
9.712;3.541;253.9;26.0
9.732;3.534;256.7;26.0
9.752;3.528;259.4;26.0
9.772;3.523;262.0;26.0
9.792;3.518;264.7;26.0
9.812;3.512;267.4;26.0
9.832;3.506;270.0;26.0
9.852;3.502;272.7;26.0
9.872;3.497;275.3;26.0
9.892;3.492;278.0;26.0
9.912;3.486;280.7;26.0
9.912;3.486;280.9;26.0
