ml;pH;sec;°C
0.000;7.979;0.0;26.4
7.500;4.294;12.0;26.4
7.500;4.961;18.7;26.3
7.500;4.961;18.7;26.3
7.500;4.962;18.9;26.3
7.544;4.956;20.0;26.3
7.590;4.923;21.1;26.3
7.636;4.899;22.3;26.3
7.681;4.851;23.4;26.3
7.727;4.814;24.6;26.3
7.773;4.790;25.7;26.3
7.818;4.743;26.9;26.3
7.864;4.702;28.0;26.3
7.910;4.652;29.1;26.3
7.956;4.576;30.5;26.3
7.976;4.494;37.5;26.3
7.996;4.467;41.3;26.3
8.016;4.444;44.7;26.3
8.036;4.421;48.2;26.3
8.056;4.397;51.6;26.3
8.076;4.375;55.0;26.3
8.096;4.354;57.8;26.3
8.116;4.330;61.5;26.3
8.136;4.306;65.1;26.3
8.156;4.284;68.5;26.3
8.176;4.260;71.9;26.3
8.196;4.238;74.8;26.3
8.216;4.218;78.0;26.3
8.236;4.198;81.4;26.3
8.256;4.179;84.8;26.3
8.276;4.161;87.5;26.3
8.296;4.142;90.7;26.3
8.316;4.123;94.0;26.3
8.336;4.104;97.2;26.3
8.356;4.085;100.6;26.3
8.376;4.068;103.3;26.3
8.396;4.051;106.3;26.3
8.416;4.034;109.6;26.3
8.436;4.018;112.4;26.3
8.456;4.002;115.1;26.3
8.476;3.988;117.7;26.3
8.496;3.973;121.0;26.3
8.516;3.957;123.6;26.3
8.536;3.941;126.3;26.3
8.556;3.925;129.5;26.3
8.576;3.910;132.2;26.3
8.596;3.896;134.8;26.3
8.616;3.883;137.9;26.3
8.636;3.871;140.6;26.3
8.656;3.859;143.2;26.3
8.676;3.847;145.9;26.3
8.696;3.836;148.7;26.3
8.716;3.824;151.4;26.3
8.736;3.812;154.1;26.3
8.756;3.800;156.7;26.3
8.776;3.789;159.4;26.3
8.796;3.778;162.0;26.3
8.816;3.769;164.7;26.3
8.836;3.758;167.4;26.3
8.856;3.749;170.0;26.3
8.876;3.740;172.7;26.3
8.896;3.731;175.4;26.3
8.916;3.721;178.0;26.3
8.936;3.711;180.7;26.3
8.956;3.702;183.3;26.3
8.976;3.693;186.0;26.3
8.996;3.685;188.7;26.3
9.016;3.676;191.3;26.3
9.036;3.668;194.0;26.3
9.056;3.660;196.7;26.3
9.076;3.653;199.3;26.3
9.096;3.645;202.0;26.3
9.116;3.638;204.6;26.3
9.136;3.629;207.3;26.3
9.156;3.622;210.0;26.3
9.176;3.615;212.6;26.3
9.196;3.607;215.3;26.3
9.216;3.600;218.0;26.3
9.236;3.594;220.6;26.3
9.256;3.586;223.3;26.3
9.276;3.580;225.9;26.3
9.296;3.574;228.6;26.3
9.316;3.568;231.3;26.3
9.336;3.561;233.9;26.4
9.356;3.553;236.6;26.3
9.376;3.547;239.3;26.3
9.396;3.541;241.9;26.3
9.416;3.535;244.6;26.3
9.436;3.530;247.2;26.3
9.456;3.524;249.9;26.3
9.476;3.518;252.6;26.3
9.496;3.513;255.2;26.3
9.516;3.507;257.9;26.3
9.536;3.501;260.5;26.3
9.556;3.495;263.2;26.3
9.576;3.489;265.9;26.3
9.576;3.490;266.1;26.3
9.596;3.485;268.7;26.3
9.596;3.484;268.9;26.3
