ml;pH;sec;°C
0.000;7.980;0.0;26.5
7.500;4.022;22.3;26.5
7.500;4.991;32.2;26.4
7.500;4.991;32.2;26.4
7.500;4.992;32.4;26.4
7.544;4.882;33.5;26.4
7.590;4.820;34.7;26.4
7.635;4.749;35.8;26.4
7.681;4.721;36.9;26.4
7.727;4.688;38.1;26.4
7.772;4.621;39.2;26.4
7.818;4.634;40.4;26.4
7.864;4.608;41.5;26.4
7.895;4.580;42.5;26.4
7.895;4.676;46.7;26.4
7.895;4.676;46.7;26.4
7.895;4.676;46.9;26.4
7.940;4.562;48.2;26.4
7.940;4.629;52.0;26.4
7.940;4.629;52.0;26.4
7.940;4.629;52.2;26.4
7.976;4.544;53.3;26.4
7.996;4.565;61.1;26.4
8.016;4.544;65.3;26.4
8.036;4.524;68.9;26.4
8.056;4.500;73.1;26.4
8.076;4.480;75.7;26.4
8.096;4.456;80.1;26.3
8.116;4.433;84.3;26.4
8.136;4.410;88.1;26.4
8.156;4.387;91.7;26.4
8.176;4.363;95.7;26.4
8.196;4.339;100.1;26.4
8.216;4.318;103.1;26.4
8.236;4.296;106.7;26.4
8.256;4.276;109.4;26.4
8.276;4.254;113.0;26.4
8.296;4.235;115.7;26.4
8.316;4.212;118.9;26.4
8.336;4.191;122.3;26.3
8.356;4.172;125.0;26.4
8.376;4.151;127.6;26.4
8.396;4.131;130.3;26.4
8.416;4.110;133.7;26.3
8.436;4.094;136.4;26.4
8.456;4.076;139.2;26.3
8.476;4.060;142.5;26.3
8.496;4.044;145.5;26.4
8.516;4.027;148.6;26.4
8.536;4.011;151.8;26.4
8.556;3.995;154.6;26.4
8.576;3.979;158.1;26.4
8.596;3.964;160.7;26.4
8.616;3.950;163.4;26.4
8.636;3.936;166.0;26.4
8.656;3.924;168.9;26.4
8.676;3.910;171.7;26.4
8.696;3.896;175.0;26.4
8.716;3.885;177.6;26.4
8.736;3.870;180.9;26.4
8.756;3.858;183.5;26.4
8.776;3.844;186.2;26.4
8.796;3.831;189.0;26.4
8.816;3.818;191.9;26.3
8.836;3.807;194.6;26.4
8.856;3.797;197.4;26.3
8.876;3.786;200.1;26.4
8.896;3.775;203.3;26.4
8.916;3.765;206.0;26.4
8.936;3.755;208.8;26.4
8.956;3.744;211.9;26.3
8.976;3.735;215.1;26.4
8.996;3.725;217.8;26.3
9.016;3.715;220.4;26.4
9.036;3.708;223.1;26.4
9.056;3.698;226.3;26.4
9.076;3.690;229.2;26.4
9.096;3.680;232.4;26.3
9.116;3.673;235.4;26.4
9.136;3.665;238.1;26.4
9.156;3.656;241.1;26.4
9.176;3.647;244.2;26.3
9.196;3.639;247.2;26.4
9.216;3.632;250.3;26.4
9.236;3.625;252.9;26.3
9.256;3.618;256.0;26.3
9.276;3.611;258.6;26.4
9.296;3.604;261.5;26.3
9.316;3.597;264.1;26.3
9.336;3.590;266.8;26.4
9.356;3.582;269.7;26.3
9.376;3.576;272.9;26.4
9.396;3.569;275.5;26.4
9.416;3.563;278.2;26.4
9.436;3.557;281.3;26.4
9.456;3.550;283.9;26.3
9.476;3.544;286.6;26.4
9.496;3.539;289.2;26.4
9.516;3.532;291.9;26.4
9.536;3.526;295.1;26.4
9.556;3.520;298.0;26.4
9.576;3.514;300.6;26.4
9.596;3.508;303.5;26.4
9.616;3.502;306.4;26.3
9.636;3.497;309.0;26.3
9.656;3.493;311.7;26.4
9.676;3.486;314.5;26.3
9.676;3.487;314.7;26.3
