ml;pH;sec;°C
0.000;7.943;0.0;26.1
7.500;5.219;12.0;26.1
7.500;5.153;12.4;26.1
7.544;5.115;13.5;26.1
7.590;4.992;14.7;26.1
7.636;4.874;15.8;26.1
7.681;4.821;17.0;26.1
7.727;4.777;18.1;26.1
7.773;4.704;19.3;26.1
7.818;4.627;20.4;26.1
7.865;4.548;21.7;26.1
7.885;4.510;27.2;26.2
7.905;4.485;29.9;26.2
7.925;4.455;32.6;26.2
7.945;4.435;35.4;26.2
7.965;4.404;38.1;26.2
7.985;4.383;40.7;26.2
8.005;4.359;43.4;26.2
8.025;4.335;46.1;26.2
8.045;4.315;48.7;26.2
8.065;4.292;51.4;26.2
8.085;4.271;54.0;26.2
8.105;4.252;56.7;26.2
8.125;4.226;59.6;26.2
8.145;4.206;62.2;26.2
8.165;4.183;64.9;26.2
8.185;4.163;67.5;26.1
8.205;4.144;70.4;26.2
8.225;4.125;73.1;26.2
8.245;4.105;75.7;26.2
8.265;4.090;78.4;26.2
8.285;4.071;81.0;26.2
8.305;4.052;83.7;26.2
8.325;4.037;86.9;26.2
8.345;4.021;89.6;26.2
8.365;4.004;92.3;26.2
8.385;3.988;94.9;26.2
8.405;3.972;97.6;26.2
8.425;3.957;100.2;26.2
8.445;3.943;102.9;26.2
8.465;3.930;105.6;26.2
8.485;3.918;108.2;26.2
8.505;3.905;110.9;26.2
8.525;3.891;113.6;26.2
8.545;3.877;116.2;26.2
8.565;3.865;118.9;26.2
8.585;3.852;121.5;26.2
8.605;3.840;124.2;26.2
8.625;3.827;126.9;26.2
8.645;3.817;129.5;26.2
8.665;3.807;132.2;26.2
8.685;3.796;134.9;26.2
8.705;3.786;137.5;26.2
8.725;3.776;140.2;26.2
8.745;3.764;142.8;26.2
8.765;3.753;145.5;26.2
8.785;3.744;148.2;26.2
8.805;3.735;150.8;26.2
8.825;3.725;153.5;26.2
8.845;3.716;156.1;26.2
8.865;3.708;158.8;26.2
8.885;3.700;161.5;26.2
8.905;3.691;164.1;26.1
8.925;3.682;166.8;26.1
8.945;3.674;169.5;26.2
8.965;3.665;172.1;26.2
8.985;3.657;174.8;26.1
9.005;3.649;177.4;26.1
9.025;3.641;180.1;26.2
9.045;3.634;182.8;26.2
9.065;3.627;185.4;26.2
9.085;3.620;188.1;26.1
9.105;3.612;190.7;26.1
9.125;3.606;193.4;26.2
9.145;3.598;196.1;26.2
9.165;3.591;198.7;26.1
9.185;3.583;201.4;26.1
9.205;3.577;204.1;26.1
9.225;3.571;206.7;26.2
9.245;3.564;209.4;26.1
9.265;3.558;212.0;26.1
9.285;3.552;214.7;26.1
9.305;3.546;217.4;26.2
9.325;3.540;220.0;26.1
9.345;3.533;222.7;26.1
9.365;3.527;225.4;26.1
9.385;3.522;228.0;26.2
9.405;3.516;230.7;26.2
9.425;3.509;233.3;26.1
9.445;3.505;236.0;26.1
9.465;3.499;238.7;26.2
9.485;3.494;241.3;26.2
9.505;3.489;244.0;26.1
9.505;3.489;244.2;26.1
