ml;pH;sec;°C
0.000;7.996;0.0;26.7
7.500;5.645;12.0;26.7
7.500;5.669;12.4;26.7
7.544;5.627;13.5;26.7
7.589;5.476;14.7;26.7
7.635;5.316;15.8;26.7
7.681;5.131;17.0;26.7
7.726;4.952;18.1;26.7
7.772;4.829;19.2;26.7
7.818;4.708;20.4;26.7
7.863;4.611;21.5;26.7
7.879;4.567;22.1;26.7
7.899;4.345;34.8;26.6
7.919;4.320;37.5;26.6
7.939;4.297;40.2;26.6
7.959;4.268;42.8;26.6
7.979;4.246;45.5;26.6
7.999;4.220;49.3;26.6
8.019;4.200;51.9;26.6
8.039;4.182;54.6;26.6
8.059;4.162;57.5;26.6
8.079;4.142;60.1;26.6
8.099;4.123;62.8;26.6
8.119;4.104;65.4;26.6
8.139;4.083;68.1;26.6
8.159;4.066;70.8;26.6
8.179;4.045;74.4;26.6
8.199;4.030;77.0;26.6
8.219;4.011;79.7;26.6
8.239;3.998;82.4;26.6
8.259;3.984;85.0;26.6
8.279;3.968;87.7;26.6
8.299;3.954;90.4;26.6
8.319;3.939;93.0;26.6
8.339;3.923;96.4;26.6
8.359;3.909;99.5;26.6
8.379;3.896;102.1;26.6
8.399;3.883;104.8;26.6
8.419;3.871;107.5;26.6
8.439;3.859;110.1;26.6
8.459;3.848;112.8;26.6
8.479;3.836;115.5;26.6
8.499;3.824;118.1;26.6
8.519;3.814;120.8;26.6
8.539;3.803;123.4;26.6
8.559;3.792;126.1;26.6
8.579;3.782;128.8;26.6
8.599;3.771;131.4;26.6
8.619;3.759;134.1;26.6
8.639;3.751;136.8;26.6
8.659;3.742;139.4;26.6
8.679;3.733;142.1;26.6
8.699;3.723;144.7;26.6
8.719;3.714;147.4;26.6
8.739;3.703;150.1;26.6
8.759;3.692;152.7;26.6
8.779;3.683;155.4;26.6
8.799;3.674;158.0;26.6
8.819;3.665;160.7;26.6
8.839;3.656;163.4;26.6
8.859;3.649;166.0;26.6
8.879;3.641;168.7;26.6
8.899;3.633;171.3;26.6
8.919;3.626;174.0;26.6
8.939;3.618;176.7;26.6
8.959;3.610;179.3;26.5
8.979;3.603;182.0;26.6
8.999;3.596;184.7;26.6
9.019;3.588;187.3;26.6
9.039;3.581;190.0;26.6
9.059;3.574;192.6;26.6
9.079;3.568;195.3;26.6
9.099;3.562;198.0;26.6
9.119;3.555;200.6;26.6
9.139;3.550;203.3;26.6
9.159;3.543;205.9;26.6
9.179;3.536;208.6;26.6
9.199;3.529;211.3;26.6
9.219;3.525;213.9;26.6
9.239;3.518;216.6;26.6
9.259;3.513;219.3;26.6
9.279;3.508;221.9;26.6
9.299;3.502;224.6;26.6
9.319;3.496;227.2;26.6
9.339;3.490;229.9;26.6
9.359;3.484;232.6;26.6
9.359;3.484;232.8;26.6
