ml;pH;sec;°C
0.000;7.970;0.0;26.5
7.500;4.403;12.0;26.5
7.500;4.694;16.8;26.5
7.500;4.694;16.8;26.5
7.500;4.693;17.0;26.5
7.545;4.617;18.1;26.5
7.561;4.556;18.7;26.5
7.561;4.619;22.7;26.5
7.561;4.619;22.7;26.5
7.561;4.618;22.8;26.5
7.592;4.554;23.8;26.5
7.612;4.551;29.9;26.5
7.632;4.531;34.4;26.5
7.652;4.508;38.8;26.5
7.672;4.487;43.0;26.5
7.692;4.463;47.0;26.5
7.712;4.439;51.4;26.5
7.732;4.415;55.5;26.5
7.752;4.390;59.7;26.5
7.772;4.365;63.5;26.5
7.792;4.342;67.3;26.5
7.812;4.319;71.5;26.5
7.832;4.297;75.1;26.5
7.852;4.274;79.1;26.5
7.872;4.254;82.9;26.5
7.892;4.232;86.7;26.5
7.912;4.210;90.3;26.5
7.932;4.188;94.3;26.5
7.952;4.167;97.9;26.5
7.972;4.144;100.6;26.5
7.992;4.126;104.0;26.5
8.012;4.106;107.3;26.5
8.032;4.089;110.5;26.5
8.052;4.072;113.9;26.5
8.072;4.054;117.7;26.5
8.092;4.037;121.3;26.5
8.112;4.020;124.7;26.5
8.132;4.003;127.8;26.5
8.152;3.987;131.0;26.5
8.172;3.971;134.4;26.5
8.192;3.955;137.7;26.5
8.212;3.940;141.3;26.4
8.232;3.927;144.5;26.5
8.252;3.913;147.6;26.5
8.272;3.900;150.8;26.4
8.292;3.886;153.4;26.5
8.312;3.874;156.7;26.4
8.332;3.860;160.1;26.4
8.352;3.848;163.5;26.5
8.372;3.835;166.2;26.5
8.392;3.824;169.4;26.5
8.412;3.812;172.5;26.4
8.432;3.801;175.7;26.5
8.452;3.791;178.9;26.5
8.472;3.781;182.2;26.5
8.492;3.771;185.2;26.5
8.512;3.760;188.1;26.5
8.532;3.750;191.1;26.5
8.552;3.740;194.3;26.5
8.572;3.729;197.4;26.4
8.592;3.720;200.6;26.5
8.612;3.711;203.5;26.5
8.632;3.703;206.5;26.5
8.652;3.694;209.5;26.5
8.672;3.686;212.4;26.5
8.692;3.677;215.1;26.5
8.712;3.669;217.7;26.4
8.732;3.660;220.6;26.5
8.752;3.652;223.2;26.4
8.772;3.644;226.5;26.5
8.792;3.636;229.7;26.4
8.812;3.628;232.3;26.5
8.832;3.622;235.0;26.4
8.852;3.614;238.1;26.4
8.872;3.607;240.7;26.4
8.892;3.601;243.8;26.5
8.912;3.594;246.4;26.5
8.932;3.586;249.1;26.5
8.952;3.578;251.7;26.4
8.972;3.572;254.4;26.4
8.992;3.565;257.1;26.5
9.012;3.559;260.1;26.5
9.032;3.552;262.8;26.4
9.052;3.547;265.6;26.5
9.072;3.541;268.5;26.4
9.092;3.535;271.5;26.5
9.112;3.528;274.2;26.5
9.132;3.522;276.8;26.4
9.152;3.516;279.5;26.4
9.172;3.510;282.2;26.5
9.192;3.504;284.8;26.5
9.212;3.498;287.5;26.4
9.232;3.493;290.1;26.5
9.252;3.489;292.8;26.5
9.252;3.488;293.0;26.5
