ml;pH;sec;°C
0.000;8.059;0.0;26.7
7.500;4.062;12.0;26.7
7.500;4.903;19.4;26.6
7.500;4.903;19.4;26.6
7.500;4.904;19.6;26.6
7.542;4.783;20.8;26.6
7.588;4.718;21.9;26.6
7.634;4.655;23.0;26.6
7.679;4.633;24.2;26.6
7.725;4.602;25.3;26.6
7.733;4.567;25.7;26.6
7.733;4.684;30.8;26.7
7.733;4.684;30.8;26.7
7.733;4.684;31.0;26.7
7.770;4.570;32.2;26.7
7.770;4.645;36.4;26.7
7.770;4.645;36.4;26.7
7.770;4.645;36.6;26.7
7.815;4.545;37.9;26.7
7.815;4.597;41.3;26.6
7.815;4.597;41.3;26.6
7.815;4.598;41.5;26.6
7.838;4.512;42.3;26.6
7.858;4.548;51.2;26.6
7.878;4.533;54.2;26.6
7.898;4.506;58.6;26.6
7.918;4.482;63.2;26.6
7.938;4.455;68.3;26.6
7.958;4.438;71.3;26.6
7.978;4.413;74.6;26.6
7.998;4.387;78.2;26.6
8.018;4.364;81.8;26.6
8.038;4.341;85.8;26.6
8.058;4.319;89.2;26.6
8.078;4.297;92.8;26.6
8.098;4.280;95.5;26.6
8.118;4.252;98.9;26.6
8.138;4.231;102.1;26.6
8.158;4.210;105.2;26.6
8.178;4.189;108.2;26.6
8.198;4.166;111.4;26.6
8.218;4.149;114.1;26.6
8.238;4.130;116.8;26.6
8.258;4.111;119.4;26.6
8.278;4.095;122.1;26.6
8.298;4.077;124.8;26.6
8.318;4.056;128.4;26.6
8.338;4.042;131.0;26.6
8.358;4.022;134.1;26.6
8.378;4.004;137.9;26.6
8.398;3.988;142.2;26.6
8.418;3.976;144.9;26.6
8.438;3.962;147.6;26.6
8.458;3.946;151.4;26.6
8.478;3.932;154.6;26.6
8.498;3.919;158.0;26.6
8.518;3.906;161.3;26.6
8.538;3.893;164.5;26.6
8.558;3.882;167.3;26.6
8.578;3.870;170.0;26.6
8.598;3.855;173.4;26.6
8.618;3.845;176.5;26.6
8.638;3.834;179.1;26.6
8.658;3.822;182.2;26.6
8.678;3.811;185.2;26.6
8.698;3.801;187.9;26.6
8.718;3.788;190.9;26.6
8.738;3.775;194.1;26.6
8.758;3.765;196.8;26.6
8.778;3.753;199.7;26.6
8.798;3.742;202.9;26.6
8.818;3.732;205.9;26.6
8.838;3.724;209.0;26.6
8.858;3.715;211.8;26.6
8.878;3.706;214.7;26.6
8.898;3.697;218.1;26.6
8.918;3.688;220.9;26.6
8.938;3.680;223.6;26.6
8.958;3.671;226.5;26.6
8.978;3.661;229.9;26.6
8.998;3.653;232.9;26.6
9.018;3.645;236.2;26.6
9.038;3.638;239.4;26.6
9.058;3.630;242.2;26.6
9.078;3.624;245.1;26.6
9.098;3.616;247.9;26.6
9.118;3.608;250.6;26.6
9.138;3.601;253.3;26.6
9.158;3.594;256.5;26.6
9.178;3.588;259.2;26.6
9.198;3.580;262.2;26.6
9.218;3.574;264.9;26.6
9.238;3.568;267.5;26.6
9.258;3.561;270.2;26.6
9.278;3.555;272.8;26.6
9.298;3.549;275.5;26.6
9.318;3.543;278.2;26.6
9.338;3.537;280.8;26.6
9.358;3.530;283.5;26.6
9.378;3.524;286.2;26.6
9.398;3.518;289.0;26.6
9.418;3.513;291.7;26.6
9.438;3.507;294.3;26.6
9.458;3.502;297.0;26.6
9.478;3.495;299.7;26.6
9.498;3.490;302.9;26.6
9.518;3.485;305.9;26.6
9.518;3.485;306.1;26.6
