ml;pH;sec;°C
0.000;8.042;0.0;26.4
7.500;4.590;12.0;26.4
7.500;4.692;12.4;26.4
7.544;4.819;13.5;26.4
7.589;4.808;14.7;26.4
7.635;4.770;15.8;26.4
7.680;4.719;17.0;26.4
7.726;4.683;18.1;26.4
7.772;4.606;19.3;26.4
7.803;4.544;20.2;26.4
7.803;4.647;24.2;26.5
7.803;4.647;24.2;26.5
7.803;4.648;24.4;26.5
7.841;4.561;25.5;26.5
7.841;4.602;28.8;26.5
7.841;4.602;28.8;26.5
7.841;4.602;29.0;26.5
7.862;4.564;29.7;26.5
7.882;4.553;37.1;26.5
7.902;4.529;41.3;26.5
7.922;4.505;45.1;26.5
7.942;4.480;49.7;26.5
7.962;4.456;53.7;26.5
7.982;4.431;58.2;26.5
8.002;4.408;61.6;26.5
8.022;4.384;65.8;26.5
8.042;4.363;69.8;26.5
8.062;4.341;74.0;26.5
8.082;4.320;77.6;26.5
8.102;4.298;81.4;26.5
8.122;4.275;85.0;26.5
8.142;4.253;88.6;26.5
8.162;4.230;92.1;26.5
8.182;4.207;95.7;26.5
8.202;4.187;98.9;26.5
8.222;4.165;102.5;26.5
8.242;4.147;106.3;26.5
8.262;4.128;110.1;26.5
8.282;4.112;113.4;26.5
8.302;4.092;116.8;26.5
8.322;4.074;120.2;26.5
8.342;4.056;123.6;26.5
8.362;4.038;127.0;26.5
8.382;4.021;130.3;26.5
8.402;4.002;132.9;26.5
8.422;3.990;136.6;26.5
8.442;3.976;140.0;26.5
8.462;3.962;143.4;26.5
8.482;3.948;146.6;26.5
8.502;3.935;149.9;26.5
8.522;3.921;153.3;26.5
8.542;3.907;156.5;26.5
8.562;3.893;159.9;26.5
8.582;3.881;163.0;26.5
8.602;3.868;166.0;26.5
8.622;3.857;169.4;26.5
8.642;3.844;172.7;26.5
8.662;3.834;175.3;26.5
8.682;3.823;178.4;26.5
8.702;3.811;181.6;26.5
8.722;3.800;184.3;26.5
8.742;3.788;187.3;26.5
8.762;3.776;190.2;26.5
8.782;3.764;193.2;26.5
8.802;3.754;196.6;26.5
8.822;3.744;199.7;26.5
8.842;3.734;202.9;26.5
8.862;3.724;206.1;26.5
8.882;3.716;209.4;26.5
8.902;3.707;212.0;26.5
8.922;3.697;214.9;26.5
8.942;3.688;217.9;26.5
8.962;3.679;220.8;26.5
8.982;3.671;223.6;26.5
9.002;3.663;226.3;26.5
9.022;3.655;229.3;26.5
9.042;3.646;232.0;26.5
9.062;3.639;235.2;26.5
9.082;3.631;238.3;26.5
9.102;3.624;240.9;26.5
9.122;3.617;243.6;26.5
9.142;3.610;246.6;26.5
9.162;3.602;249.9;26.5
9.182;3.594;252.9;26.5
9.202;3.588;256.1;26.5
9.222;3.581;259.4;26.5
9.242;3.574;262.4;26.5
9.262;3.569;265.3;26.5
9.282;3.561;268.3;26.5
9.302;3.555;271.0;26.5
9.322;3.549;273.8;26.5
9.342;3.542;276.5;26.5
9.362;3.536;279.1;26.5
9.382;3.530;282.0;26.5
9.402;3.524;285.0;26.5
9.422;3.518;287.9;26.5
9.442;3.513;290.5;26.5
9.462;3.507;293.4;26.5
9.482;3.503;296.1;26.5
9.502;3.497;298.9;26.5
9.522;3.491;301.9;26.5
9.542;3.484;305.0;26.5
9.542;3.485;305.2;26.5
