ml;pH;sec;°C
0.000;8.037;0.0;25.8
7.500;5.050;12.0;25.8
7.500;4.989;12.4;25.8
7.544;4.959;13.5;25.8
7.589;4.866;14.7;25.8
7.635;4.794;15.8;25.8
7.681;4.734;17.0;25.8
7.726;4.687;18.1;25.8
7.772;4.634;19.3;25.8
7.819;4.560;20.6;25.8
7.819;4.624;23.8;26.2
7.819;4.624;23.8;26.2
7.819;4.624;24.0;26.2
7.856;4.568;25.1;26.2
7.876;4.556;31.8;26.2
7.896;4.532;34.5;26.2
7.916;4.509;37.1;26.2
7.936;4.485;40.7;26.1
7.956;4.461;43.4;26.2
7.976;4.437;46.8;26.2
7.996;4.413;50.4;26.2
8.016;4.390;53.1;26.2
8.036;4.367;55.8;26.2
8.056;4.345;58.4;26.2
8.076;4.324;61.6;26.2
8.096;4.301;64.9;26.2
8.116;4.279;67.5;26.2
8.136;4.255;71.0;26.2
8.156;4.233;73.6;26.2
8.176;4.211;76.9;26.2
8.196;4.191;79.5;26.2
8.216;4.171;82.2;26.2
8.236;4.151;84.8;26.2
8.256;4.133;87.5;26.3
8.276;4.117;90.2;26.3
8.296;4.098;92.8;26.2
8.316;4.080;95.5;26.2
8.336;4.062;98.2;26.3
8.356;4.044;100.8;26.2
8.376;4.027;104.0;26.2
8.396;4.011;106.7;26.2
8.416;3.996;109.8;26.3
8.436;3.981;112.4;26.2
8.456;3.967;115.1;26.2
8.476;3.954;117.7;26.3
8.496;3.939;120.4;26.2
8.516;3.926;123.3;26.3
8.536;3.912;125.9;26.2
8.556;3.899;129.3;26.3
8.576;3.886;132.0;26.3
8.596;3.873;134.7;26.2
8.616;3.861;137.3;26.3
8.636;3.850;140.0;26.3
8.656;3.839;142.6;26.2
8.676;3.829;145.3;26.3
8.696;3.818;148.0;26.3
8.716;3.807;150.8;26.3
8.736;3.796;153.5;26.3
8.756;3.786;156.1;26.2
8.776;3.775;158.8;26.3
8.796;3.766;161.5;26.3
8.816;3.756;164.7;26.3
8.836;3.747;167.4;26.3
8.856;3.739;170.0;26.3
8.876;3.730;172.7;26.3
8.896;3.722;175.3;26.3
8.916;3.713;178.0;26.3
8.936;3.703;180.7;26.2
8.956;3.696;183.3;26.3
8.976;3.687;186.0;26.3
8.996;3.678;188.7;26.3
9.016;3.670;191.3;26.2
9.036;3.662;194.0;26.3
9.056;3.655;196.6;26.3
9.076;3.646;199.3;26.3
9.096;3.637;202.0;26.3
9.116;3.629;204.6;26.3
9.136;3.621;207.3;26.3
9.156;3.613;209.9;26.3
9.176;3.606;212.6;26.3
9.196;3.598;215.3;26.3
9.216;3.591;217.9;26.3
9.236;3.585;220.6;26.3
9.256;3.578;223.2;26.3
9.276;3.572;225.9;26.3
9.296;3.566;228.6;26.3
9.316;3.559;231.2;26.3
9.336;3.552;233.9;26.3
9.356;3.546;236.6;26.3
9.376;3.539;239.2;26.3
9.396;3.533;241.9;26.3
9.416;3.528;244.5;26.3
9.436;3.521;247.2;26.3
9.456;3.516;249.9;26.3
9.476;3.511;252.5;26.3
9.496;3.504;255.2;26.3
9.516;3.499;257.9;26.3
9.536;3.494;260.5;26.3
9.556;3.488;263.2;26.3
9.556;3.489;263.4;26.3
