ml;pH;sec;°C
0.000;7.973;0.0;26.0
7.500;4.802;12.0;26.0
7.500;4.765;12.4;26.0
7.545;4.818;13.5;26.0
7.590;4.812;14.7;26.0
7.636;4.790;15.8;26.0
7.682;4.726;17.0;26.0
7.727;4.695;18.1;26.0
7.773;4.639;19.2;26.0
7.819;4.610;20.4;26.0
7.842;4.570;21.2;26.0
7.842;4.632;25.2;26.4
7.842;4.632;25.2;26.4
7.842;4.632;25.3;26.4
7.888;4.577;26.7;26.4
7.908;4.555;32.8;26.4
7.928;4.526;35.4;26.4
7.948;4.506;38.1;26.5
7.968;4.487;42.4;26.4
7.988;4.463;45.1;26.5
8.008;4.441;47.8;26.5
8.028;4.420;51.8;26.5
8.048;4.398;56.1;26.5
8.068;4.377;59.9;26.5
8.088;4.357;62.6;26.5
8.108;4.331;65.3;26.5
8.128;4.308;67.9;26.5
8.148;4.285;70.6;26.5
8.168;4.264;73.2;26.5
8.188;4.240;75.9;26.5
8.208;4.221;78.6;26.5
8.228;4.198;81.2;26.5
8.248;4.181;83.9;26.5
8.268;4.164;87.3;26.5
8.288;4.145;90.0;26.5
8.308;4.127;92.6;26.5
8.328;4.109;95.7;26.5
8.348;4.086;98.3;26.5
8.368;4.071;101.0;26.5
8.388;4.053;103.7;26.5
8.408;4.038;106.3;26.5
8.428;4.023;109.0;26.5
8.448;4.006;111.7;26.5
8.468;3.992;115.1;26.5
8.488;3.978;118.5;26.5
8.508;3.963;122.1;26.5
8.528;3.946;124.8;26.5
8.548;3.928;127.4;26.5
8.568;3.917;130.1;26.5
8.588;3.903;132.8;26.5
8.608;3.890;136.0;26.5
8.628;3.877;138.7;26.5
8.648;3.865;141.3;26.5
8.668;3.853;144.0;26.5
8.688;3.842;146.6;26.5
8.708;3.831;149.3;26.5
8.728;3.819;152.0;26.5
8.748;3.807;154.6;26.5
8.768;3.795;157.3;26.5
8.788;3.786;160.5;26.5
8.808;3.775;163.2;26.5
8.828;3.765;165.8;26.5
8.848;3.756;168.5;26.5
8.868;3.747;171.2;26.5
8.888;3.737;173.8;26.5
8.908;3.728;176.5;26.5
8.928;3.719;179.2;26.5
8.948;3.709;181.8;26.5
8.968;3.701;184.9;26.5
8.988;3.693;187.5;26.5
9.008;3.684;190.2;26.5
9.028;3.676;192.8;26.5
9.048;3.668;195.5;26.5
9.068;3.660;198.2;26.5
9.088;3.653;200.8;26.5
9.108;3.645;203.5;26.5
9.128;3.638;206.2;26.6
9.148;3.630;208.8;26.5
9.168;3.622;211.5;26.5
9.188;3.614;214.5;26.5
9.208;3.608;217.2;26.5
9.228;3.602;219.8;26.6
9.248;3.596;222.5;26.6
9.268;3.589;225.5;26.5
9.288;3.583;228.2;26.5
9.308;3.576;230.9;26.5
9.328;3.569;233.5;26.5
9.348;3.563;236.6;26.6
9.368;3.555;239.4;26.5
9.388;3.549;242.1;26.5
9.408;3.544;244.7;26.5
9.428;3.539;247.4;26.6
9.448;3.533;250.1;26.6
9.468;3.527;252.7;26.5
9.488;3.521;255.4;26.5
9.508;3.516;258.0;26.5
9.528;3.509;260.7;26.5
9.548;3.504;263.4;26.5
9.568;3.498;266.0;26.5
9.588;3.493;268.7;26.6
9.608;3.488;271.3;26.5
9.608;3.488;271.5;26.5
