ml;pH;sec;°C
0.000;7.896;0.0;25.4
7.500;4.760;12.0;25.4
7.500;4.755;12.4;25.4
7.545;4.859;13.5;25.4
7.590;4.897;14.7;25.4
7.636;4.894;15.8;25.4
7.681;4.868;17.0;25.4
7.727;4.824;18.1;25.4
7.773;4.792;19.2;25.4
7.818;4.741;20.4;25.4
7.864;4.683;21.5;25.4
7.910;4.651;22.7;25.4
7.955;4.604;23.8;25.4
7.971;4.578;24.4;25.4
7.991;4.513;29.7;25.8
8.011;4.492;32.9;25.8
8.031;4.466;36.0;25.8
8.051;4.445;38.8;25.8
8.071;4.424;41.7;25.9
8.091;4.403;44.7;25.8
8.111;4.376;47.6;25.9
8.131;4.356;50.8;25.9
8.151;4.332;54.0;25.8
8.171;4.310;57.3;25.9
8.191;4.286;60.3;25.9
8.211;4.266;63.2;25.9
8.231;4.245;65.8;25.9
8.251;4.223;68.7;25.9
8.271;4.206;71.7;25.9
8.291;4.185;74.8;25.9
8.311;4.167;78.0;25.9
8.331;4.148;80.7;25.9
8.351;4.125;83.3;25.9
8.371;4.104;86.4;25.9
8.391;4.090;89.0;25.9
8.411;4.071;91.7;26.0
8.431;4.054;94.4;25.9
8.451;4.039;97.2;26.0
8.471;4.024;100.2;25.9
8.491;4.008;102.9;25.9
8.511;3.992;105.6;25.9
8.531;3.978;108.2;26.0
8.551;3.963;111.1;25.9
8.571;3.943;113.7;26.0
8.591;3.931;116.4;26.0
8.611;3.920;119.1;26.0
8.631;3.907;121.7;25.9
8.651;3.896;124.4;26.0
8.671;3.884;127.1;26.0
8.691;3.872;129.7;26.0
8.711;3.860;132.4;25.9
8.731;3.847;135.0;26.0
8.751;3.837;137.7;26.0
8.771;3.826;140.4;26.0
8.791;3.813;143.0;25.9
8.811;3.803;145.7;26.0
8.831;3.794;148.4;26.0
8.851;3.785;151.0;26.0
8.871;3.775;153.7;26.0
8.891;3.766;156.3;26.0
8.911;3.757;159.0;26.0
8.931;3.746;161.7;26.0
8.951;3.736;164.3;26.0
8.971;3.728;167.0;26.0
8.991;3.718;169.7;26.0
9.011;3.710;172.3;26.0
9.031;3.701;175.0;26.0
9.051;3.693;177.6;26.0
9.071;3.685;180.3;26.0
9.091;3.677;183.0;26.0
9.111;3.666;185.6;26.0
9.131;3.656;188.3;26.0
9.151;3.648;191.0;26.0
9.171;3.640;193.6;26.0
9.191;3.632;196.3;26.0
9.211;3.624;199.0;26.0
9.231;3.616;201.6;26.0
9.251;3.609;204.3;26.0
9.271;3.604;206.9;26.0
9.291;3.597;209.6;26.0
9.311;3.589;212.3;26.0
9.331;3.582;214.9;26.0
9.351;3.576;217.6;26.0
9.371;3.568;220.3;26.0
9.391;3.562;222.9;25.9
9.411;3.556;225.6;26.0
9.431;3.550;228.2;26.0
9.451;3.544;230.9;26.0
9.471;3.538;233.6;26.0
9.491;3.532;236.2;26.0
9.511;3.527;238.9;26.0
9.531;3.521;241.5;26.0
9.551;3.514;244.2;26.0
9.571;3.509;246.9;26.0
9.591;3.502;249.5;26.0
9.611;3.498;252.2;26.0
9.631;3.492;254.9;26.0
9.651;3.487;257.5;26.0
9.651;3.488;257.7;26.0
