ml;pH;sec;°C
0.000;7.976;0.0;25.8
7.500;6.413;12.0;25.8
7.500;6.223;12.4;25.8
7.544;5.865;13.5;25.8
7.590;5.575;14.7;25.8
7.635;5.329;15.8;25.8
7.681;5.140;17.0;25.8
7.727;4.993;18.1;25.8
7.772;4.866;19.2;25.8
7.818;4.771;20.4;25.8
7.864;4.688;21.5;25.8
7.909;4.611;22.7;25.8
7.933;4.570;23.4;25.8
7.953;4.489;30.3;26.2
7.973;4.459;33.5;26.2
7.993;4.436;36.7;26.3
8.013;4.414;40.0;26.3
8.033;4.390;43.2;26.3
8.053;4.370;46.4;26.3
8.073;4.349;49.9;26.3
8.093;4.325;52.9;26.3
8.113;4.303;56.1;26.3
8.133;4.279;59.6;26.3
8.153;4.256;62.6;26.3
8.173;4.235;66.0;26.4
8.193;4.214;69.1;26.3
8.213;4.190;72.1;26.3
8.233;4.173;74.8;26.4
8.253;4.155;78.0;26.3
8.273;4.138;81.0;26.4
8.293;4.115;83.7;26.4
8.313;4.099;86.6;26.4
8.333;4.080;89.2;26.3
8.353;4.064;92.1;26.3
8.373;4.047;95.3;26.4
8.393;4.028;98.3;26.3
8.413;4.012;101.2;26.4
8.433;3.999;104.2;26.4
8.453;3.985;107.1;26.4
8.473;3.971;109.9;26.4
8.493;3.956;112.8;26.4
8.513;3.941;115.8;26.4
8.533;3.927;118.7;26.4
8.553;3.913;121.5;26.4
8.573;3.900;124.6;26.3
8.593;3.888;127.6;26.4
8.613;3.876;130.3;26.4
8.633;3.864;132.9;26.3
8.653;3.854;135.6;26.4
8.673;3.844;138.3;26.4
8.693;3.830;140.9;26.4
8.713;3.818;143.6;26.4
8.733;3.809;146.3;26.4
8.753;3.799;148.9;26.4
8.773;3.789;151.6;26.4
8.793;3.778;154.4;26.4
8.813;3.768;157.1;26.4
8.833;3.760;159.8;26.4
8.853;3.750;162.4;26.4
8.873;3.742;165.1;26.4
8.893;3.734;167.7;26.4
8.913;3.725;170.4;26.4
8.933;3.715;173.1;26.4
8.953;3.706;175.7;26.4
8.973;3.697;178.4;26.4
8.993;3.688;181.1;26.4
9.013;3.680;183.7;26.4
9.033;3.673;186.4;26.4
9.053;3.665;189.0;26.4
9.073;3.657;191.7;26.4
9.093;3.649;194.4;26.4
9.113;3.644;197.0;26.4
9.133;3.634;199.7;26.4
9.153;3.628;202.4;26.4
9.173;3.621;205.0;26.4
9.193;3.613;207.7;26.4
9.213;3.607;210.3;26.4
9.233;3.601;213.0;26.4
9.253;3.593;215.7;26.4
9.273;3.587;218.3;26.4
9.293;3.581;221.0;26.4
9.313;3.575;223.6;26.4
9.333;3.568;226.3;26.4
9.353;3.561;229.0;26.4
9.373;3.555;231.6;26.4
9.393;3.548;234.3;26.4
9.413;3.543;237.0;26.4
9.433;3.537;239.6;26.4
9.453;3.531;242.3;26.4
9.473;3.524;244.9;26.4
9.493;3.517;247.6;26.4
9.513;3.511;250.3;26.4
9.533;3.504;252.9;26.4
9.553;3.499;255.6;26.4
9.573;3.493;258.3;26.4
9.593;3.485;260.9;26.4
9.593;3.486;261.1;26.4
