ml;pH;sec;°C
0.000;8.017;0.0;26.1
7.500;5.274;12.0;26.1
7.500;5.193;12.4;26.1
7.544;5.158;13.5;26.1
7.590;5.098;14.7;26.1
7.636;5.028;15.8;26.1
7.681;4.958;17.0;26.1
7.727;4.899;18.1;26.1
7.773;4.834;19.3;26.1
7.818;4.777;20.4;26.1
7.864;4.720;21.5;26.1
7.910;4.675;22.7;26.1
7.955;4.608;23.8;26.1
7.971;4.569;24.4;26.1
7.991;4.495;30.9;26.3
8.011;4.471;34.1;26.3
8.031;4.446;37.7;26.3
8.051;4.422;40.9;26.3
8.071;4.400;44.4;26.3
8.091;4.377;47.8;26.3
8.111;4.353;51.4;26.3
8.131;4.325;54.8;26.3
8.151;4.300;58.4;26.3
8.171;4.273;61.3;26.3
8.191;4.254;64.1;26.3
8.211;4.231;67.4;26.3
8.231;4.210;70.6;26.3
8.251;4.189;73.6;26.3
8.271;4.171;77.1;26.3
8.291;4.152;79.7;26.3
8.311;4.131;82.9;26.3
8.331;4.112;85.6;26.4
8.351;4.094;88.5;26.4
8.371;4.073;91.1;26.3
8.391;4.056;94.0;26.4
8.411;4.040;97.2;26.4
8.431;4.024;100.4;26.4
8.451;4.008;103.1;26.4
8.471;3.992;106.0;26.4
8.491;3.978;109.0;26.4
8.511;3.961;111.7;26.3
8.531;3.949;114.7;26.4
8.551;3.935;117.7;26.4
8.571;3.919;120.4;26.3
8.591;3.907;123.1;26.4
8.611;3.894;126.1;26.4
8.631;3.881;128.8;26.4
8.651;3.870;131.6;26.4
8.671;3.857;134.3;26.4
8.691;3.847;137.1;26.4
8.711;3.835;140.2;26.4
8.731;3.824;142.8;26.4
8.751;3.812;145.5;26.4
8.771;3.801;148.2;26.4
8.791;3.789;150.8;26.4
8.811;3.779;153.5;26.4
8.831;3.769;156.2;26.4
8.851;3.761;158.8;26.4
8.871;3.751;161.5;26.4
8.891;3.743;164.1;26.4
8.911;3.731;166.8;26.4
8.931;3.723;169.5;26.4
8.951;3.713;172.1;26.4
8.971;3.705;174.8;26.4
8.991;3.695;177.4;26.4
9.011;3.688;180.1;26.4
9.031;3.680;182.8;26.4
9.051;3.672;185.4;26.4
9.071;3.665;188.1;26.4
9.091;3.657;190.8;26.4
9.111;3.650;193.4;26.4
9.131;3.642;196.1;26.4
9.151;3.634;198.7;26.4
9.171;3.626;201.4;26.4
9.191;3.619;204.1;26.4
9.211;3.612;206.7;26.4
9.231;3.605;209.4;26.4
9.251;3.599;212.1;26.4
9.271;3.593;214.7;26.4
9.291;3.586;217.4;26.3
9.311;3.580;220.0;26.4
9.331;3.573;222.7;26.4
9.351;3.566;225.4;26.4
9.371;3.560;228.0;26.4
9.391;3.553;230.7;26.4
9.411;3.546;233.4;26.4
9.431;3.541;236.0;26.4
9.451;3.536;238.7;26.4
9.471;3.529;241.3;26.3
9.491;3.525;244.0;26.4
9.511;3.519;246.7;26.4
9.531;3.512;249.3;26.4
9.551;3.507;252.0;26.4
9.571;3.500;254.7;26.4
9.591;3.496;257.3;26.4
9.611;3.491;260.0;26.4
9.631;3.485;262.6;26.4
9.631;3.485;262.8;26.4
