ml;pH;sec;°C
0.000;7.992;0.0;26.4
7.500;4.669;12.0;26.4
7.500;4.679;12.4;26.4
7.545;4.824;13.5;26.4
7.591;4.815;14.7;26.4
7.636;4.785;15.8;26.4
7.682;4.749;17.0;26.4
7.728;4.696;18.1;26.4
7.773;4.634;19.3;26.4
7.820;4.569;20.6;26.4
7.840;4.534;25.3;26.7
7.860;4.515;28.4;26.7
7.880;4.491;31.2;26.7
7.900;4.464;34.1;26.7
7.920;4.441;36.8;26.8
7.940;4.419;39.4;26.8
7.960;4.393;42.5;26.8
7.980;4.368;45.1;26.8
8.000;4.343;47.8;26.8
8.020;4.321;50.4;26.8
8.040;4.300;53.1;26.8
8.060;4.281;56.0;26.8
8.080;4.260;58.6;26.8
8.100;4.235;61.3;26.9
8.120;4.215;63.9;26.8
8.140;4.195;66.6;26.8
8.160;4.174;69.3;26.9
8.180;4.153;71.9;26.8
8.200;4.132;74.6;26.8
8.220;4.115;77.2;26.9
8.240;4.096;79.9;26.9
8.260;4.080;82.6;26.8
8.280;4.064;85.2;26.9
8.300;4.046;87.9;26.8
8.320;4.030;90.6;26.8
8.340;4.014;93.2;26.9
8.360;3.996;95.9;26.8
8.380;3.977;98.5;26.9
8.400;3.965;101.2;26.9
8.420;3.952;103.9;26.9
8.440;3.938;106.5;26.8
8.460;3.925;109.2;26.9
8.480;3.912;111.9;26.9
8.500;3.898;114.5;26.9
8.520;3.886;117.2;26.9
8.540;3.873;119.8;26.9
8.560;3.861;122.5;26.9
8.580;3.847;125.2;26.9
8.600;3.836;127.8;26.9
8.620;3.825;130.5;26.9
8.640;3.814;133.2;26.9
8.660;3.805;135.8;26.9
8.680;3.795;138.5;26.9
8.700;3.785;141.1;26.9
8.720;3.774;143.8;26.9
8.740;3.764;146.5;26.9
8.760;3.753;149.1;26.9
8.780;3.743;151.8;26.9
8.800;3.734;154.4;26.9
8.820;3.726;157.1;26.9
8.840;3.717;159.8;26.9
8.860;3.709;162.4;26.9
8.880;3.701;165.1;26.9
8.900;3.692;167.8;26.9
8.920;3.683;170.4;26.9
8.940;3.675;173.1;26.9
8.960;3.666;175.7;26.9
8.980;3.657;178.4;26.9
9.000;3.651;181.1;26.9
9.020;3.643;183.7;26.9
9.040;3.635;186.4;26.9
9.060;3.628;189.1;26.9
9.080;3.622;191.7;26.9
9.100;3.615;194.4;26.9
9.120;3.607;197.0;26.9
9.140;3.600;199.7;26.9
9.160;3.592;202.4;26.9
9.180;3.586;205.0;26.9
9.200;3.580;207.7;26.9
9.220;3.573;210.4;26.9
9.240;3.568;213.0;26.9
9.260;3.562;215.7;26.9
9.280;3.555;218.3;26.9
9.300;3.549;221.0;26.9
9.320;3.543;223.7;26.9
9.340;3.537;226.3;26.9
9.360;3.531;229.0;26.9
9.380;3.525;231.7;26.9
9.400;3.518;234.3;26.9
9.420;3.513;237.0;26.9
9.440;3.508;239.6;26.9
9.460;3.502;242.3;26.9
9.480;3.497;245.0;26.9
9.500;3.493;247.6;26.9
9.520;3.487;250.3;26.9
9.520;3.487;250.5;26.9
