ml;pH;sec;°C
0.000;8.065;0.0;25.9
7.500;6.133;12.0;25.9
7.500;6.053;12.4;25.9
7.545;5.847;13.5;25.9
7.590;5.563;14.7;25.9
7.636;5.307;15.8;25.9
7.682;5.116;17.0;25.9
7.727;4.930;18.1;25.9
7.773;4.795;19.3;25.9
7.819;4.685;20.4;25.9
7.864;4.604;21.5;25.9
7.881;4.569;22.1;25.9
7.901;4.533;28.6;26.2
7.921;4.500;31.2;26.2
7.941;4.484;33.9;26.2
7.961;4.452;36.6;26.2
7.981;4.436;41.1;26.3
8.001;4.405;43.8;26.2
8.021;4.382;46.4;26.2
8.041;4.352;49.1;26.3
8.061;4.338;51.8;26.3
8.081;4.320;54.4;26.3
8.101;4.289;57.1;26.3
8.121;4.267;59.8;26.3
8.141;4.251;62.4;26.3
8.161;4.230;65.1;26.3
8.181;4.204;67.7;26.3
8.201;4.181;70.4;26.3
8.221;4.171;74.2;26.3
8.241;4.150;76.9;26.3
8.261;4.122;79.5;26.3
8.281;4.108;82.2;26.3
8.301;4.093;86.4;26.4
8.321;4.074;90.6;26.4
8.341;4.055;94.7;26.3
8.361;4.034;97.4;26.3
8.381;4.016;100.1;26.4
8.401;3.999;102.7;26.4
8.421;3.985;105.4;26.3
8.441;3.973;109.4;26.4
8.461;3.956;112.0;26.3
8.481;3.940;114.7;26.4
8.501;3.930;117.4;26.4
8.521;3.913;120.0;26.4
8.541;3.902;123.8;26.4
8.561;3.887;126.5;26.4
8.581;3.876;130.3;26.4
8.601;3.861;133.0;26.4
8.621;3.851;136.8;26.4
8.641;3.838;139.4;26.4
8.661;3.828;142.1;26.4
8.681;3.818;145.7;26.4
8.701;3.807;149.7;26.4
8.721;3.796;153.7;26.4
8.741;3.783;156.3;26.4
8.761;3.773;159.0;26.4
8.781;3.765;162.8;26.4
8.801;3.755;166.4;26.4
8.821;3.744;169.1;26.4
8.841;3.736;172.7;26.4
8.861;3.726;175.4;26.4
8.881;3.719;178.8;26.4
8.901;3.709;181.4;26.4
8.921;3.701;185.1;26.4
8.941;3.692;188.7;26.4
8.961;3.682;191.3;26.4
8.981;3.675;195.1;26.5
9.001;3.665;197.8;26.4
9.021;3.659;201.4;26.4
9.041;3.650;204.1;26.4
9.061;3.644;207.5;26.4
9.081;3.637;210.2;26.5
9.101;3.629;213.6;26.5
9.121;3.620;216.2;26.4
9.141;3.614;219.9;26.5
9.161;3.607;223.5;26.5
9.181;3.599;227.3;26.4
9.201;3.592;229.9;26.4
9.221;3.585;232.6;26.4
9.241;3.580;236.0;26.4
9.261;3.572;238.7;26.4
9.281;3.566;241.3;26.4
9.301;3.560;244.0;26.4
9.321;3.554;246.7;26.5
9.341;3.548;250.3;26.5
9.361;3.542;253.7;26.5
9.381;3.536;257.3;26.4
9.401;3.530;260.9;26.4
9.421;3.524;263.6;26.5
9.441;3.518;266.2;26.5
9.461;3.512;268.9;26.4
9.481;3.507;271.6;26.5
9.501;3.502;274.2;26.5
9.521;3.497;277.6;26.4
9.541;3.491;281.3;26.4
9.561;3.485;284.7;26.5
9.561;3.485;284.9;26.5
