ml;pH;sec;°C
0.000;8.013;0.0;26.0
7.500;5.418;12.0;26.0
7.500;5.344;12.4;26.0
7.544;5.267;13.5;26.0
7.590;5.185;14.7;26.0
7.635;5.093;15.8;26.0
7.681;4.986;17.0;26.0
7.727;4.907;18.1;26.0
7.772;4.836;19.2;26.0
7.818;4.755;20.4;26.0
7.863;4.702;21.5;26.0
7.909;4.647;22.7;26.0
7.948;4.579;23.8;26.0
7.968;4.498;31.4;26.1
7.988;4.470;34.5;26.2
8.008;4.444;37.7;26.2
8.028;4.422;40.4;26.2
8.048;4.399;43.2;26.2
8.068;4.377;46.1;26.2
8.088;4.353;49.5;26.2
8.108;4.331;52.5;26.2
8.128;4.306;55.8;26.3
8.148;4.283;58.4;26.2
8.168;4.258;61.1;26.2
8.188;4.238;64.3;26.2
8.208;4.218;67.2;26.2
8.228;4.196;70.2;26.2
8.248;4.177;73.2;26.2
8.268;4.157;76.1;26.2
8.288;4.140;79.1;26.3
8.308;4.121;82.0;26.2
8.328;4.102;84.8;26.2
8.348;4.082;87.7;26.2
8.368;4.066;90.7;26.2
8.388;4.049;93.6;26.2
8.408;4.032;96.3;26.3
8.428;4.017;99.1;26.3
8.448;4.003;102.0;26.2
8.468;3.988;104.6;26.3
8.488;3.974;107.3;26.3
8.508;3.961;109.9;26.2
8.528;3.944;112.6;26.3
8.548;3.930;115.5;26.2
8.568;3.917;118.1;26.3
8.588;3.903;121.0;26.2
8.608;3.890;123.6;26.2
8.628;3.877;126.3;26.3
8.648;3.864;129.0;26.3
8.668;3.852;131.6;26.2
8.688;3.839;134.3;26.3
8.708;3.828;136.9;26.3
8.728;3.817;139.6;26.3
8.748;3.804;142.3;26.2
8.768;3.793;144.9;26.3
8.788;3.782;147.6;26.3
8.808;3.771;150.3;26.2
8.828;3.762;152.9;26.3
8.848;3.753;155.6;26.3
8.868;3.743;158.2;26.2
8.888;3.734;160.9;26.3
8.908;3.725;163.6;26.3
8.928;3.716;166.2;26.3
8.948;3.705;168.9;26.3
8.968;3.697;171.6;26.3
8.988;3.689;174.2;26.3
9.008;3.679;176.9;26.3
9.028;3.672;179.5;26.3
9.048;3.664;182.2;26.3
9.068;3.656;184.9;26.3
9.088;3.649;187.5;26.3
9.108;3.642;190.2;26.3
9.128;3.633;192.9;26.3
9.148;3.626;195.5;26.3
9.168;3.619;198.2;26.3
9.188;3.611;200.8;26.3
9.208;3.604;203.5;26.3
9.228;3.598;206.2;26.3
9.248;3.591;208.8;26.3
9.268;3.585;211.5;26.3
9.288;3.578;214.1;26.3
9.308;3.573;216.8;26.3
9.328;3.565;219.5;26.3
9.348;3.558;222.1;26.3
9.368;3.553;224.8;26.3
9.388;3.546;227.5;26.3
9.408;3.540;230.1;26.3
9.428;3.533;232.8;26.3
9.448;3.529;235.4;26.3
9.468;3.523;238.1;26.3
9.488;3.517;240.8;26.3
9.508;3.512;243.4;26.3
9.528;3.506;246.1;26.3
9.548;3.501;248.7;26.3
9.568;3.495;251.4;26.3
9.588;3.489;254.1;26.3
9.588;3.490;254.3;26.3
