ml;pH;sec;°C
0.000;8.019;0.0;26.0
7.500;4.373;12.0;26.0
7.500;4.897;17.7;26.2
7.500;4.897;17.7;26.2
7.500;4.897;17.9;26.2
7.544;4.849;19.0;26.2
7.590;4.799;20.2;26.2
7.636;4.725;21.3;26.2
7.681;4.690;22.5;26.2
7.727;4.668;23.6;26.2
7.773;4.618;24.8;26.2
7.812;4.571;25.9;26.2
7.832;4.556;32.2;26.3
7.852;4.536;35.2;26.3
7.872;4.512;38.5;26.4
7.892;4.487;41.3;26.3
7.912;4.465;44.0;26.4
7.932;4.440;47.0;26.4
7.952;4.410;49.9;26.3
7.972;4.388;52.5;26.4
7.992;4.365;55.2;26.4
8.012;4.342;57.8;26.3
8.032;4.323;60.7;26.4
8.052;4.298;63.4;26.4
8.072;4.279;66.0;26.4
8.092;4.260;68.7;26.4
8.112;4.235;71.4;26.4
8.132;4.214;74.0;26.4
8.152;4.194;76.7;26.4
8.172;4.173;79.3;26.4
8.192;4.151;82.0;26.4
8.212;4.133;84.7;26.4
8.232;4.118;87.3;26.4
8.252;4.100;90.0;26.4
8.272;4.084;92.7;26.4
8.292;4.064;95.3;26.4
8.312;4.049;98.0;26.4
8.332;4.030;100.6;26.4
8.352;4.013;103.3;26.4
8.372;3.997;106.0;26.5
8.392;3.980;108.6;26.4
8.412;3.963;111.3;26.4
8.432;3.949;114.0;26.4
8.452;3.935;116.6;26.4
8.472;3.921;119.3;26.5
8.492;3.908;121.9;26.4
8.512;3.895;124.6;26.4
8.532;3.881;127.3;26.4
8.552;3.869;129.9;26.5
8.572;3.857;132.6;26.5
8.592;3.842;135.3;26.4
8.612;3.832;137.9;26.4
8.632;3.822;140.6;26.5
8.652;3.810;143.2;26.5
8.672;3.800;145.9;26.4
8.692;3.789;148.6;26.4
8.712;3.780;151.2;26.5
8.732;3.769;153.9;26.5
8.752;3.758;156.6;26.4
8.772;3.748;159.2;26.4
8.792;3.739;161.9;26.5
8.812;3.730;164.5;26.5
8.832;3.720;167.2;26.4
8.852;3.711;169.9;26.4
8.872;3.704;172.5;26.5
8.892;3.696;175.2;26.5
8.912;3.687;177.8;26.4
8.932;3.678;180.5;26.4
8.952;3.670;183.2;26.5
8.972;3.662;185.8;26.5
8.992;3.653;188.5;26.4
9.012;3.645;191.2;26.5
9.032;3.639;193.8;26.5
9.052;3.632;196.5;26.4
9.072;3.624;199.1;26.4
9.092;3.617;201.8;26.5
9.112;3.611;204.5;26.5
9.132;3.604;207.1;26.5
9.152;3.596;209.8;26.4
9.172;3.588;212.5;26.4
9.192;3.582;215.1;26.5
9.212;3.576;217.8;26.5
9.232;3.569;220.4;26.5
9.252;3.563;223.1;26.5
9.272;3.558;225.8;26.5
9.292;3.552;228.4;26.5
9.312;3.546;231.1;26.5
9.332;3.539;233.8;26.5
9.352;3.532;236.4;26.4
9.372;3.527;239.1;26.5
9.392;3.521;241.7;26.5
9.412;3.515;244.4;26.5
9.432;3.510;247.1;26.5
9.452;3.505;249.7;26.5
9.472;3.500;252.4;26.5
9.492;3.495;255.1;26.5
9.512;3.488;257.7;26.5
9.512;3.489;257.9;26.5
