ml;pH;sec;°C
0.000;7.943;0.0;26.4
7.500;4.675;12.0;26.4
7.500;4.757;12.4;26.4
7.545;4.977;13.5;26.4
7.590;4.988;14.7;26.4
7.636;4.923;15.8;26.4
7.681;4.861;17.0;26.4
7.727;4.799;18.1;26.4
7.773;4.718;19.2;26.4
7.818;4.656;20.4;26.4
7.864;4.625;21.5;26.4
7.903;4.574;22.7;26.4
7.923;4.553;28.2;26.3
7.943;4.524;31.0;26.3
7.963;4.499;33.9;26.3
7.983;4.475;38.5;26.3
8.003;4.453;41.3;26.3
8.023;4.427;44.0;26.3
8.043;4.402;46.6;26.3
8.063;4.380;49.3;26.3
8.083;4.360;52.0;26.3
8.103;4.344;54.8;26.3
8.123;4.315;57.5;26.3
8.143;4.297;60.1;26.3
8.163;4.267;62.8;26.3
8.183;4.252;65.5;26.3
8.203;4.224;68.1;26.3
8.223;4.205;70.8;26.3
8.243;4.184;73.4;26.3
8.263;4.167;76.1;26.3
8.283;4.150;78.8;26.3
8.303;4.126;81.4;26.3
8.323;4.109;84.1;26.3
8.343;4.092;86.7;26.3
8.363;4.075;89.4;26.3
8.383;4.056;92.1;26.3
8.403;4.040;94.7;26.3
8.423;4.020;97.4;26.3
8.443;4.009;100.1;26.2
8.463;3.991;102.7;26.3
8.483;3.981;105.4;26.3
8.503;3.963;109.2;26.2
8.523;3.949;111.8;26.2
8.543;3.936;114.5;26.3
8.563;3.923;117.2;26.3
8.583;3.903;119.8;26.2
8.603;3.893;122.5;26.2
8.623;3.881;125.2;26.3
8.643;3.869;127.8;26.3
8.663;3.856;130.5;26.2
8.683;3.843;133.1;26.2
8.703;3.835;135.8;26.2
8.723;3.823;138.5;26.3
8.743;3.813;141.1;26.3
8.763;3.801;143.8;26.2
8.783;3.789;146.4;26.2
8.803;3.780;149.1;26.2
8.823;3.771;151.8;26.3
8.843;3.761;154.4;26.3
8.863;3.751;157.1;26.2
8.883;3.743;159.8;26.2
8.903;3.733;162.4;26.2
8.923;3.723;165.1;26.3
8.943;3.713;167.7;26.2
8.963;3.704;170.4;26.2
8.983;3.694;173.1;26.2
9.003;3.687;176.7;26.2
9.023;3.678;179.3;26.3
9.043;3.672;182.0;26.2
9.063;3.663;185.6;26.2
9.083;3.656;188.3;26.2
9.103;3.648;191.3;26.2
9.123;3.640;194.0;26.2
9.143;3.632;196.6;26.2
9.163;3.625;199.3;26.2
9.183;3.618;202.5;26.2
9.203;3.610;205.2;26.2
9.223;3.603;207.9;26.2
9.243;3.597;210.5;26.2
9.263;3.590;213.2;26.2
9.283;3.584;216.6;26.2
9.303;3.577;219.3;26.2
9.323;3.571;221.9;26.2
9.343;3.564;224.6;26.2
9.363;3.557;228.0;26.2
9.383;3.552;230.7;26.2
9.403;3.545;233.3;26.2
9.423;3.538;236.0;26.2
9.443;3.533;238.7;26.2
9.463;3.527;242.1;26.2
9.483;3.522;244.7;26.2
9.503;3.516;247.4;26.2
9.523;3.511;250.1;26.2
9.543;3.505;252.7;26.2
9.563;3.498;255.4;26.2
9.583;3.494;258.1;26.2
9.603;3.488;260.7;26.2
9.603;3.488;260.9;26.2
