ml;pH;sec;°C
0.000;8.049;0.0;26.5
7.500;5.769;12.0;26.5
7.500;5.690;12.4;26.5
7.541;5.570;13.5;26.5
7.587;5.412;14.7;26.5
7.632;5.275;15.8;26.5
7.678;5.140;17.0;26.5
7.724;5.006;18.1;26.5
7.769;4.883;19.3;26.5
7.815;4.785;20.4;26.5
7.861;4.703;21.5;26.5
7.906;4.621;22.7;26.5
7.922;4.566;23.2;26.5
7.942;4.462;32.8;26.5
7.962;4.434;35.6;26.5
7.982;4.406;38.3;26.5
8.002;4.381;40.9;26.6
8.022;4.357;43.6;26.6
8.042;4.334;46.3;26.5
8.062;4.312;48.9;26.6
8.082;4.291;51.6;26.6
8.102;4.270;54.2;26.6
8.122;4.248;56.9;26.5
8.142;4.223;59.6;26.6
8.162;4.203;63.2;26.6
8.182;4.182;65.8;26.6
8.202;4.163;68.5;26.6
8.222;4.144;71.2;26.5
8.242;4.124;73.8;26.6
8.262;4.107;76.5;26.6
8.282;4.091;79.1;26.6
8.302;4.073;81.8;26.5
8.322;4.055;85.0;26.6
8.342;4.037;87.7;26.6
8.362;4.021;90.4;26.5
8.382;4.004;93.0;26.6
8.402;3.989;95.7;26.6
8.422;3.974;98.3;26.5
8.442;3.959;101.0;26.6
8.462;3.946;103.7;26.6
8.482;3.933;106.3;26.6
8.502;3.920;109.0;26.5
8.522;3.906;111.7;26.6
8.542;3.893;114.3;26.6
8.562;3.880;117.0;26.6
8.582;3.867;119.6;26.5
8.602;3.855;122.3;26.6
8.622;3.843;125.5;26.5
8.642;3.832;128.2;26.6
8.662;3.822;130.9;26.6
8.682;3.812;133.5;26.6
8.702;3.802;136.2;26.6
8.722;3.790;138.8;26.5
8.742;3.781;141.5;26.6
8.762;3.771;144.2;26.6
8.782;3.760;146.8;26.6
8.802;3.749;149.9;26.5
8.822;3.741;152.5;26.6
8.842;3.732;155.2;26.6
8.862;3.723;157.9;26.5
8.882;3.715;160.5;26.6
8.902;3.707;163.2;26.6
8.922;3.699;165.8;26.6
8.942;3.690;168.5;26.5
8.962;3.681;171.2;26.6
8.982;3.673;173.8;26.6
9.002;3.666;176.5;26.6
9.022;3.658;179.1;26.6
9.042;3.650;181.8;26.6
9.062;3.644;184.5;26.6
9.082;3.637;187.1;26.6
9.102;3.630;189.8;26.6
9.122;3.622;192.4;26.5
9.142;3.615;195.1;26.6
9.162;3.608;197.8;26.6
9.182;3.601;200.4;26.6
9.202;3.594;203.1;26.5
9.222;3.587;205.8;26.6
9.242;3.582;208.4;26.6
9.262;3.576;211.1;26.6
9.282;3.569;213.7;26.5
9.302;3.563;216.4;26.6
9.322;3.557;219.1;26.6
9.342;3.551;221.7;26.6
9.362;3.544;224.4;26.6
9.382;3.538;227.1;26.6
9.402;3.532;229.7;26.6
9.422;3.527;232.4;26.6
9.442;3.521;235.0;26.6
9.462;3.515;237.7;26.6
9.482;3.509;240.4;26.5
9.502;3.504;243.0;26.6
9.522;3.497;245.7;26.6
9.542;3.492;248.3;26.6
9.562;3.485;251.0;26.6
9.562;3.485;251.2;26.6
