ml;pH;sec;°C
0.000;7.977;0.0;26.7
7.500;4.543;12.0;26.7
7.500;4.859;17.7;26.7
7.500;4.859;17.7;26.7
7.500;4.858;17.9;26.7
7.543;4.852;19.0;26.7
7.589;4.827;20.2;26.7
7.634;4.783;21.3;26.7
7.680;4.746;22.5;26.7
7.725;4.704;23.6;26.7
7.771;4.652;24.8;26.7
7.810;4.580;25.9;26.7
7.830;4.489;34.8;26.7
7.850;4.466;38.1;26.7
7.870;4.442;41.5;26.7
7.890;4.419;44.7;26.7
7.910;4.394;48.3;26.7
7.930;4.370;51.6;26.7
7.950;4.346;55.0;26.7
7.970;4.321;58.4;26.7
7.990;4.298;61.6;26.7
8.010;4.275;65.3;26.7
8.030;4.254;68.3;26.7
8.050;4.232;71.2;26.7
8.070;4.213;74.4;26.7
8.090;4.193;77.6;26.7
8.110;4.172;80.8;26.7
8.130;4.151;84.1;26.8
8.150;4.130;87.5;26.7
8.170;4.111;90.5;26.7
8.190;4.092;93.6;26.7
8.210;4.075;96.8;26.7
8.230;4.058;99.9;26.7
8.250;4.042;102.5;26.8
8.270;4.026;105.4;26.7
8.290;4.009;108.0;26.7
8.310;3.994;110.7;26.8
8.330;3.978;113.7;26.8
8.350;3.962;116.4;26.8
8.370;3.948;119.3;26.8
8.390;3.934;121.9;26.8
8.410;3.919;124.6;26.8
8.430;3.907;127.2;26.7
8.450;3.894;130.1;26.8
8.470;3.881;132.7;26.7
8.490;3.869;135.4;26.7
8.510;3.857;138.3;26.7
8.530;3.844;140.9;26.7
8.550;3.833;143.6;26.7
8.570;3.821;146.4;26.7
8.590;3.809;149.1;26.7
8.610;3.798;151.8;26.7
8.630;3.788;154.4;26.7
8.650;3.779;157.1;26.7
8.670;3.769;159.7;26.7
8.690;3.759;162.4;26.7
8.710;3.749;165.1;26.7
8.730;3.739;167.7;26.7
8.750;3.730;170.4;26.7
8.770;3.720;173.1;26.7
8.790;3.711;175.7;26.7
8.810;3.703;178.4;26.7
8.830;3.693;181.0;26.7
8.850;3.686;183.7;26.7
8.870;3.678;186.4;26.7
8.890;3.670;189.0;26.7
8.910;3.662;191.7;26.7
8.930;3.654;194.3;26.7
8.950;3.645;197.0;26.7
8.970;3.638;199.7;26.7
8.990;3.630;202.3;26.7
9.010;3.623;205.0;26.7
9.030;3.616;207.7;26.7
9.050;3.609;210.3;26.7
9.070;3.602;213.0;26.7
9.090;3.595;215.6;26.7
9.110;3.588;218.3;26.7
9.130;3.582;221.0;26.7
9.150;3.575;223.6;26.7
9.170;3.568;226.3;26.7
9.190;3.561;228.9;26.7
9.210;3.555;231.6;26.7
9.230;3.550;234.3;26.7
9.250;3.544;236.9;26.7
9.270;3.538;239.6;26.7
9.290;3.532;242.2;26.7
9.310;3.526;244.9;26.7
9.330;3.520;247.6;26.7
9.350;3.514;250.2;26.7
9.370;3.507;252.9;26.7
9.390;3.502;255.6;26.7
9.410;3.497;258.2;26.7
9.430;3.492;260.9;26.7
9.450;3.486;263.5;26.6
9.450;3.486;263.7;26.6
