ml;pH;sec;°C
0.000;8.031;0.0;26.7
7.500;4.743;12.0;26.7
7.500;4.869;12.4;26.7
7.541;5.102;13.5;26.7
7.587;5.151;14.7;26.7
7.633;5.125;15.8;26.7
7.678;5.066;17.0;26.7
7.724;4.991;18.1;26.7
7.770;4.900;19.3;26.7
7.815;4.799;20.4;26.7
7.861;4.697;21.5;26.7
7.908;4.573;22.9;26.7
7.928;4.301;36.7;26.6
7.948;4.274;40.5;26.6
7.968;4.248;44.4;26.7
7.988;4.224;48.0;26.6
8.008;4.204;51.6;26.6
8.028;4.180;55.2;26.6
8.048;4.160;58.6;26.6
8.068;4.140;62.0;26.6
8.088;4.121;65.3;26.6
8.108;4.101;68.5;26.6
8.128;4.083;71.9;26.6
8.148;4.065;75.1;26.7
8.168;4.046;78.6;26.6
8.188;4.030;81.8;26.7
8.208;4.012;85.2;26.6
8.228;3.998;88.5;26.7
8.248;3.983;91.5;26.6
8.268;3.969;94.7;26.7
8.288;3.953;98.0;26.6
8.308;3.940;101.0;26.7
8.328;3.924;104.2;26.6
8.348;3.911;107.3;26.7
8.368;3.898;110.3;26.7
8.388;3.884;113.4;26.6
8.408;3.872;116.2;26.7
8.428;3.858;119.4;26.6
8.448;3.848;122.3;26.6
8.468;3.836;125.0;26.6
8.488;3.826;127.6;26.6
8.508;3.816;130.3;26.6
8.528;3.803;133.1;26.6
8.548;3.792;136.0;26.6
8.568;3.781;138.8;26.7
8.588;3.772;141.5;26.6
8.608;3.760;144.2;26.6
8.628;3.751;146.8;26.6
8.648;3.742;149.5;26.6
8.668;3.733;152.1;26.6
8.688;3.724;154.8;26.6
8.708;3.715;157.5;26.6
8.728;3.706;160.1;26.6
8.748;3.697;162.8;26.6
8.768;3.688;165.5;26.7
8.788;3.679;168.1;26.6
8.808;3.671;170.8;26.6
8.828;3.663;173.4;26.6
8.848;3.657;176.1;26.7
8.868;3.648;178.8;26.6
8.888;3.640;181.4;26.6
8.908;3.633;184.1;26.6
8.928;3.625;186.7;26.6
8.948;3.618;189.4;26.6
8.968;3.611;192.1;26.6
8.988;3.603;194.7;26.6
9.008;3.597;197.4;26.6
9.028;3.591;200.1;26.7
9.048;3.583;202.7;26.6
9.068;3.577;205.4;26.6
9.088;3.571;208.0;26.6
9.108;3.564;210.7;26.6
9.128;3.559;213.4;26.6
9.148;3.551;216.0;26.6
9.168;3.544;218.7;26.6
9.188;3.539;221.3;26.6
9.208;3.533;224.0;26.7
9.228;3.527;226.7;26.6
9.248;3.521;229.3;26.6
9.268;3.516;232.0;26.7
9.288;3.511;234.7;26.6
9.308;3.505;237.3;26.6
9.328;3.499;240.0;26.6
9.348;3.494;242.6;26.6
9.368;3.488;245.3;26.6
9.368;3.488;245.5;26.6
