ml;pH;sec;°C
0.000;7.932;0.0;26.0
7.500;5.000;12.0;26.0
7.500;4.965;12.4;26.0
7.544;5.026;13.5;26.0
7.589;5.017;14.7;26.0
7.635;4.974;15.8;26.0
7.680;4.927;17.0;26.0
7.726;4.874;18.1;26.0
7.772;4.804;19.3;26.0
7.817;4.749;20.4;26.0
7.863;4.694;21.5;26.0
7.909;4.648;22.7;26.0
7.954;4.593;23.8;26.0
7.963;4.569;24.2;26.0
7.983;4.517;29.1;26.1
8.003;4.493;31.8;26.0
8.023;4.469;34.7;26.1
8.043;4.445;37.7;26.0
8.063;4.422;40.4;26.0
8.083;4.396;43.2;26.1
8.103;4.378;45.9;26.0
8.123;4.350;48.7;26.1
8.143;4.327;51.6;26.1
8.163;4.303;54.2;26.1
8.183;4.277;56.9;26.0
8.203;4.260;59.6;26.0
8.223;4.236;62.4;26.1
8.243;4.215;65.1;26.0
8.263;4.196;67.7;26.1
8.283;4.180;70.4;26.1
8.303;4.158;73.3;26.0
8.323;4.137;75.9;26.1
8.343;4.119;78.6;26.1
8.363;4.098;81.2;26.1
8.383;4.079;83.9;26.1
8.403;4.063;86.6;26.1
8.423;4.045;89.4;26.1
8.443;4.031;92.1;26.1
8.463;4.016;94.7;26.1
8.483;4.000;97.4;26.1
8.503;3.984;100.1;26.1
8.523;3.967;102.7;26.1
8.543;3.954;105.4;26.1
8.563;3.939;108.0;26.1
8.583;3.924;110.7;26.1
8.603;3.910;113.4;26.1
8.623;3.898;116.0;26.1
8.643;3.885;118.7;26.1
8.663;3.873;121.4;26.1
8.683;3.861;124.0;26.1
8.703;3.850;126.7;26.1
8.723;3.839;129.3;26.1
8.743;3.825;132.0;26.1
8.763;3.814;134.7;26.1
8.783;3.804;137.3;26.1
8.803;3.793;140.0;26.2
8.823;3.782;142.6;26.1
8.843;3.772;145.3;26.1
8.863;3.764;148.0;26.1
8.883;3.753;150.6;26.1
8.903;3.744;153.3;26.1
8.923;3.734;156.0;26.1
8.943;3.724;158.6;26.1
8.963;3.714;161.3;26.1
8.983;3.706;163.9;26.1
9.003;3.698;166.6;26.1
9.023;3.689;169.3;26.1
9.043;3.680;171.9;26.1
9.063;3.673;174.6;26.1
9.083;3.666;177.2;26.1
9.103;3.658;179.9;26.1
9.123;3.649;182.6;26.1
9.143;3.642;185.2;26.1
9.163;3.634;187.9;26.2
9.183;3.626;190.6;26.1
9.203;3.619;193.2;26.1
9.223;3.610;195.9;26.1
9.243;3.605;198.5;26.1
9.263;3.599;201.2;26.2
9.283;3.592;203.9;26.1
9.303;3.585;206.5;26.1
9.323;3.578;209.2;26.1
9.343;3.571;211.8;26.1
9.363;3.565;214.5;26.2
9.383;3.558;217.2;26.1
9.403;3.551;219.8;26.1
9.423;3.545;222.5;26.1
9.443;3.540;225.2;26.2
9.463;3.535;227.8;26.2
9.483;3.529;230.5;26.1
9.503;3.522;233.1;26.1
9.523;3.517;235.8;26.1
9.543;3.511;238.5;26.2
9.563;3.505;241.1;26.2
9.583;3.500;243.8;26.2
9.603;3.494;246.4;26.1
9.623;3.488;249.1;26.1
9.623;3.489;249.3;26.1
