ml;pH;sec;°C
0.000;7.958;0.0;26.2
7.500;5.460;12.0;26.2
7.500;5.458;12.4;26.2
7.543;5.437;13.5;26.2
7.589;5.373;14.7;26.2
7.635;5.291;15.8;26.2
7.680;5.220;17.0;26.2
7.726;5.126;18.1;26.2
7.772;5.050;19.2;26.2
7.817;4.967;20.4;26.2
7.863;4.895;21.5;26.2
7.908;4.827;22.7;26.2
7.954;4.753;23.8;26.2
8.000;4.688;25.0;26.2
8.045;4.619;26.1;26.2
8.069;4.581;26.9;26.2
8.089;4.470;35.8;26.1
8.109;4.445;39.0;26.1
8.129;4.421;42.1;26.1
8.149;4.395;44.9;26.1
8.169;4.371;48.0;26.2
8.189;4.347;51.0;26.2
8.209;4.324;53.9;26.2
8.229;4.301;56.7;26.1
8.249;4.281;59.6;26.1
8.269;4.261;62.4;26.2
8.289;4.238;65.5;26.1
8.309;4.217;68.5;26.1
8.329;4.196;71.2;26.2
8.349;4.175;73.8;26.1
8.369;4.154;77.1;26.2
8.389;4.134;79.7;26.1
8.409;4.116;82.6;26.1
8.429;4.097;85.4;26.1
8.449;4.079;88.3;26.1
8.469;4.064;90.9;26.2
8.489;4.047;93.6;26.1
8.509;4.030;96.3;26.1
8.529;4.013;98.9;26.1
8.549;3.996;101.8;26.1
8.569;3.980;104.8;26.1
8.589;3.965;107.7;26.1
8.609;3.950;110.3;26.1
8.629;3.937;113.0;26.1
8.649;3.924;115.7;26.2
8.669;3.911;118.3;26.1
8.689;3.898;121.0;26.1
8.709;3.885;123.6;26.1
8.729;3.873;126.3;26.1
8.749;3.860;129.0;26.2
8.769;3.847;131.6;26.1
8.789;3.835;134.3;26.1
8.809;3.824;136.9;26.1
8.829;3.813;139.6;26.2
8.849;3.802;142.3;26.1
8.869;3.792;144.9;26.1
8.889;3.782;147.6;26.1
8.909;3.772;150.3;26.1
8.929;3.761;152.9;26.1
8.949;3.751;155.6;26.1
8.969;3.741;158.2;26.1
8.989;3.731;160.9;26.1
9.009;3.722;163.6;26.1
9.029;3.714;166.2;26.1
9.049;3.705;168.9;26.1
9.069;3.697;171.5;26.1
9.089;3.688;174.2;26.1
9.109;3.680;176.9;26.2
9.129;3.672;179.5;26.2
9.149;3.664;182.2;26.1
9.169;3.655;184.9;26.1
9.189;3.647;187.5;26.1
9.209;3.639;190.2;26.1
9.229;3.632;192.8;26.1
9.249;3.625;195.5;26.1
9.269;3.618;198.2;26.1
9.289;3.611;200.8;26.1
9.309;3.604;203.5;26.1
9.329;3.597;206.1;26.1
9.349;3.590;208.8;26.2
9.369;3.583;211.5;26.1
9.389;3.576;214.1;26.1
9.409;3.569;216.8;26.1
9.429;3.563;219.5;26.2
9.449;3.557;222.1;26.1
9.469;3.551;224.8;26.1
9.489;3.545;227.4;26.1
9.509;3.539;230.1;26.2
9.529;3.533;232.8;26.1
9.549;3.526;235.4;26.1
9.569;3.520;238.1;26.1
9.589;3.515;240.8;26.1
9.609;3.509;243.4;26.2
9.629;3.504;246.1;26.1
9.649;3.498;248.7;26.1
9.669;3.493;251.4;26.1
9.689;3.488;254.1;26.2
9.689;3.488;254.3;26.2
