ml;pH;sec;°C
0.000;8.032;0.0;26.6
7.500;4.886;12.0;26.6
7.500;4.934;12.4;26.6
7.542;5.010;13.5;26.6
7.587;4.961;14.7;26.6
7.633;4.899;15.8;26.6
7.678;4.810;17.0;26.6
7.724;4.692;18.1;26.6
7.770;4.636;19.3;26.6
7.801;4.552;20.2;26.6
7.821;4.436;29.3;26.6
7.841;4.410;32.0;26.6
7.861;4.387;35.8;26.7
7.881;4.366;38.5;26.7
7.901;4.337;41.1;26.7
7.921;4.317;43.8;26.6
7.941;4.293;46.4;26.7
7.961;4.265;49.1;26.7
7.981;4.247;51.8;26.7
8.001;4.223;54.4;26.6
8.021;4.202;57.1;26.7
8.041;4.183;59.8;26.7
8.061;4.164;62.4;26.7
8.081;4.145;65.1;26.7
8.101;4.127;67.7;26.7
8.121;4.105;71.5;26.7
8.141;4.087;74.2;26.7
8.161;4.069;77.8;26.7
8.181;4.051;81.0;26.7
8.201;4.033;83.7;26.7
8.221;4.018;86.4;26.7
8.241;4.002;89.8;26.7
8.261;3.988;93.2;26.7
8.281;3.974;95.9;26.7
8.301;3.959;98.5;26.7
8.321;3.944;101.2;26.7
8.341;3.929;104.2;26.7
8.361;3.915;106.9;26.7
8.381;3.901;109.9;26.7
8.401;3.889;113.2;26.7
8.421;3.876;115.8;26.7
8.441;3.863;118.5;26.7
8.461;3.851;121.2;26.7
8.481;3.841;124.2;26.7
8.501;3.830;127.1;26.7
8.521;3.818;130.1;26.7
8.541;3.806;132.8;26.7
8.561;3.796;135.4;26.7
8.581;3.784;138.1;26.7
8.601;3.774;140.7;26.7
8.621;3.764;143.4;26.7
8.641;3.755;146.1;26.7
8.661;3.746;148.7;26.7
8.681;3.736;152.0;26.7
8.701;3.727;154.6;26.7
8.721;3.719;157.3;26.7
8.741;3.709;159.9;26.7
8.761;3.699;162.6;26.7
8.781;3.691;165.3;26.7
8.801;3.682;168.5;26.6
8.821;3.674;171.2;26.7
8.841;3.666;173.8;26.7
8.861;3.659;176.5;26.7
8.881;3.651;179.7;26.7
8.901;3.644;182.4;26.7
8.921;3.636;185.0;26.7
8.941;3.629;187.7;26.7
8.961;3.620;190.4;26.6
8.981;3.614;193.0;26.7
9.001;3.606;196.1;26.7
9.021;3.599;198.7;26.7
9.041;3.592;201.4;26.6
9.061;3.585;204.1;26.6
9.081;3.579;206.7;26.7
9.101;3.574;209.4;26.7
9.121;3.567;212.0;26.7
9.141;3.560;214.7;26.7
9.161;3.553;217.4;26.6
9.181;3.547;220.0;26.7
9.201;3.541;222.7;26.7
9.221;3.535;225.3;26.7
9.241;3.529;228.0;26.7
9.261;3.524;230.7;26.6
9.281;3.518;233.3;26.7
9.301;3.513;236.0;26.7
9.321;3.507;238.7;26.7
9.341;3.501;241.3;26.6
9.361;3.495;244.0;26.6
9.381;3.490;246.6;26.7
9.381;3.489;246.8;26.7
