ml;pH;sec;°C
0.000;7.940;0.0;26.5
7.500;5.162;12.0;26.5
7.500;5.221;12.4;26.5
7.544;5.249;13.5;26.5
7.589;5.193;14.7;26.5
7.635;5.116;15.8;26.5
7.681;5.017;17.0;26.5
7.726;4.898;18.1;26.5
7.772;4.802;19.3;26.5
7.817;4.729;20.4;26.5
7.863;4.645;21.5;26.5
7.902;4.569;22.7;26.5
7.922;4.498;27.8;26.4
7.942;4.460;30.5;26.4
7.962;4.431;33.1;26.4
7.982;4.405;35.8;26.4
8.002;4.377;39.4;26.4
8.022;4.356;42.1;26.4
8.042;4.332;44.7;26.4
8.062;4.312;47.4;26.4
8.082;4.290;50.4;26.4
8.102;4.269;53.1;26.4
8.122;4.248;55.8;26.4
8.142;4.221;58.4;26.4
8.162;4.203;61.1;26.4
8.182;4.182;63.9;26.3
8.202;4.160;67.4;26.4
8.222;4.140;70.8;26.4
8.242;4.122;73.4;26.4
8.262;4.106;76.1;26.3
8.282;4.087;78.8;26.3
8.302;4.071;81.4;26.4
8.322;4.054;84.1;26.4
8.342;4.036;86.7;26.3
8.362;4.020;89.4;26.3
8.382;4.003;92.1;26.4
8.402;3.988;94.7;26.4
8.422;3.974;97.4;26.4
8.442;3.958;100.1;26.3
8.462;3.945;102.7;26.4
8.482;3.932;105.4;26.4
8.502;3.917;108.4;26.4
8.522;3.904;111.1;26.3
8.542;3.891;113.7;26.3
8.562;3.878;116.4;26.4
8.582;3.865;119.1;26.4
8.602;3.853;121.7;26.3
8.622;3.840;124.4;26.3
8.642;3.830;127.4;26.4
8.662;3.819;130.1;26.4
8.682;3.809;132.8;26.3
8.702;3.798;135.4;26.3
8.722;3.787;138.1;26.4
8.742;3.777;140.7;26.4
8.762;3.767;143.4;26.4
8.782;3.756;146.1;26.3
8.802;3.747;148.7;26.3
8.822;3.737;151.4;26.4
8.842;3.728;154.1;26.3
8.862;3.719;156.7;26.4
8.882;3.711;159.4;26.3
8.902;3.702;162.0;26.3
8.922;3.694;164.7;26.3
8.942;3.684;167.4;26.4
8.962;3.676;170.0;26.3
8.982;3.667;172.7;26.3
9.002;3.659;175.3;26.3
9.022;3.652;178.0;26.4
9.042;3.645;180.7;26.4
9.062;3.637;183.3;26.3
9.082;3.629;186.0;26.3
9.102;3.622;188.7;26.3
9.122;3.615;191.3;26.4
9.142;3.609;194.0;26.4
9.162;3.600;196.6;26.3
9.182;3.594;199.3;26.3
9.202;3.586;202.0;26.3
9.222;3.580;204.6;26.4
9.242;3.573;207.3;26.3
9.262;3.567;210.0;26.3
9.282;3.561;212.6;26.3
9.302;3.555;215.3;26.3
9.322;3.549;217.9;26.4
9.342;3.543;220.6;26.3
9.362;3.536;223.3;26.3
9.382;3.530;225.9;26.3
9.402;3.524;228.6;26.4
9.422;3.519;231.2;26.3
9.442;3.512;233.9;26.3
9.462;3.507;236.6;26.3
9.482;3.502;239.2;26.3
9.502;3.497;241.9;26.3
9.522;3.491;244.6;26.3
9.542;3.485;247.2;26.3
9.542;3.486;247.4;26.3
