ml;pH;sec;°C
0.000;7.953;0.0;25.2
7.500;4.232;12.0;25.2
7.500;4.968;19.7;25.5
7.500;4.968;19.7;25.5
7.500;4.969;19.8;25.5
7.545;4.949;20.9;25.5
7.590;4.878;22.1;25.5
7.636;4.838;23.2;25.5
7.682;4.810;24.4;25.5
7.727;4.773;25.5;25.5
7.773;4.727;26.7;25.5
7.819;4.696;27.8;25.5
7.864;4.635;29.0;25.5
7.910;4.603;30.1;25.5
7.934;4.568;30.9;25.5
7.954;4.552;37.7;25.6
7.974;4.523;40.4;25.6
7.994;4.511;43.0;25.6
8.014;4.485;45.7;25.6
8.034;4.466;48.7;25.6
8.054;4.440;51.4;25.7
8.074;4.421;54.2;25.6
8.094;4.397;56.9;25.7
8.114;4.377;59.6;25.7
8.134;4.354;62.4;25.7
8.154;4.330;65.3;25.7
8.174;4.304;67.9;25.7
8.194;4.283;70.8;25.7
8.214;4.261;73.6;25.7
8.234;4.240;76.3;25.7
8.254;4.221;79.0;25.7
8.274;4.201;81.6;25.7
8.294;4.180;84.3;25.7
8.314;4.160;86.9;25.7
8.334;4.141;89.6;25.7
8.354;4.122;92.3;25.7
8.374;4.103;94.9;25.7
8.394;4.084;97.6;25.7
8.414;4.068;100.3;25.7
8.434;4.053;102.9;25.7
8.454;4.035;105.6;25.7
8.474;4.020;108.2;25.7
8.494;4.006;110.9;25.7
8.514;3.991;113.6;25.7
8.534;3.973;116.2;25.7
8.554;3.961;118.9;25.7
8.574;3.946;121.6;25.7
8.594;3.931;124.2;25.7
8.614;3.918;126.9;25.7
8.634;3.907;129.5;25.8
8.654;3.894;132.2;25.7
8.674;3.881;134.9;25.7
8.694;3.870;137.5;25.7
8.714;3.859;140.2;25.8
8.734;3.845;142.9;25.7
8.754;3.835;145.5;25.7
8.774;3.824;148.2;25.8
8.794;3.813;150.8;25.7
8.814;3.803;153.5;25.7
8.834;3.793;156.2;25.7
8.854;3.783;158.8;25.8
8.874;3.774;161.5;25.7
8.894;3.763;164.2;25.7
8.914;3.753;166.8;25.8
8.934;3.745;169.5;25.8
8.954;3.735;172.1;25.7
8.974;3.726;174.8;25.7
8.994;3.717;177.5;25.8
9.014;3.709;180.1;25.8
9.034;3.700;182.8;25.7
9.054;3.692;185.4;25.8
9.074;3.685;188.1;25.8
9.094;3.677;190.8;25.8
9.114;3.669;193.4;25.8
9.134;3.660;196.1;25.8
9.154;3.653;198.8;25.8
9.174;3.645;201.4;25.8
9.194;3.638;204.1;25.8
9.214;3.631;206.7;25.8
9.234;3.624;209.4;25.8
9.254;3.617;212.1;25.8
9.274;3.611;214.7;25.8
9.294;3.604;217.4;25.8
9.314;3.598;220.1;25.8
9.334;3.591;222.7;25.8
9.354;3.585;225.4;25.8
9.374;3.578;228.0;25.8
9.394;3.572;230.7;25.8
9.414;3.566;233.4;25.8
9.434;3.560;236.0;25.8
9.454;3.554;238.7;25.8
9.474;3.548;241.3;25.8
9.494;3.543;244.0;25.8
9.514;3.537;246.7;25.8
9.534;3.531;249.3;25.8
9.554;3.526;252.0;25.8
9.574;3.520;254.7;25.8
9.594;3.514;257.3;25.8
9.614;3.509;260.0;25.8
9.634;3.504;262.6;25.8
9.654;3.499;265.3;25.8
9.674;3.494;268.0;25.8
9.694;3.489;270.6;25.8
9.694;3.490;270.8;25.8
