ml;pH;sec;°C
0.000;8.064;0.0;26.2
7.500;4.637;12.0;26.2
7.500;4.697;12.4;26.2
7.544;4.834;13.5;26.2
7.590;4.873;14.7;26.2
7.635;4.865;15.8;26.2
7.681;4.855;17.0;26.2
7.726;4.814;18.1;26.2
7.772;4.769;19.3;26.2
7.818;4.722;20.4;26.2
7.863;4.655;21.5;26.2
7.909;4.592;22.7;26.2
7.918;4.568;23.1;26.2
7.938;4.539;28.8;26.4
7.958;4.509;31.8;26.5
7.978;4.485;34.7;26.5
7.998;4.459;37.7;26.5
8.018;4.434;40.6;26.5
8.038;4.411;43.8;26.5
8.058;4.391;46.6;26.5
8.078;4.366;49.3;26.5
8.098;4.342;52.0;26.5
8.118;4.321;55.0;26.5
8.138;4.297;58.0;26.6
8.158;4.275;60.7;26.5
8.178;4.254;63.6;26.6
8.198;4.231;66.8;26.5
8.218;4.212;69.5;26.6
8.238;4.191;72.3;26.5
8.258;4.174;75.2;26.5
8.278;4.154;78.0;26.5
8.298;4.137;80.7;26.5
8.318;4.117;83.3;26.5
8.338;4.099;86.6;26.5
8.358;4.079;89.6;26.5
8.378;4.061;92.3;26.5
8.398;4.046;95.3;26.6
8.418;4.029;98.0;26.5
8.438;4.015;100.6;26.5
8.458;4.001;103.3;26.6
8.478;3.986;106.0;26.6
8.498;3.971;108.8;26.6
8.518;3.958;111.5;26.6
8.538;3.943;114.1;26.5
8.558;3.928;116.8;26.5
8.578;3.915;119.5;26.5
8.598;3.903;122.1;26.6
8.618;3.891;124.8;26.5
8.638;3.880;127.5;26.5
8.658;3.867;130.1;26.5
8.678;3.858;132.8;26.6
8.698;3.846;135.4;26.5
8.718;3.835;138.1;26.5
8.738;3.825;140.8;26.6
8.758;3.814;143.4;26.5
8.778;3.803;146.1;26.5
8.798;3.792;148.8;26.5
8.818;3.782;151.4;26.6
8.838;3.773;154.1;26.6
8.858;3.764;156.7;26.6
8.878;3.754;159.4;26.5
8.898;3.744;162.1;26.6
8.918;3.733;164.7;26.6
8.938;3.723;167.4;26.5
8.958;3.713;170.1;26.5
8.978;3.704;172.7;26.6
8.998;3.694;175.4;26.6
9.018;3.686;178.0;26.5
9.038;3.678;180.7;26.5
9.058;3.671;183.4;26.6
9.078;3.664;186.0;26.6
9.098;3.656;188.7;26.6
9.118;3.648;191.3;26.5
9.138;3.640;194.0;26.5
9.158;3.632;196.7;26.6
9.178;3.625;199.3;26.6
9.198;3.617;202.0;26.5
9.218;3.610;204.7;26.5
9.238;3.603;207.3;26.5
9.258;3.597;210.0;26.6
9.278;3.591;212.6;26.6
9.298;3.585;215.3;26.6
9.318;3.578;218.0;26.6
9.338;3.571;220.6;26.5
9.358;3.565;223.3;26.6
9.378;3.559;225.9;26.6
9.398;3.552;228.6;26.5
9.418;3.547;231.3;26.6
9.438;3.541;233.9;26.6
9.458;3.536;236.6;26.6
9.478;3.530;239.3;26.6
9.498;3.525;241.9;26.6
9.518;3.519;244.6;26.6
9.538;3.514;247.2;26.6
9.558;3.508;249.9;26.6
9.578;3.502;252.6;26.6
9.598;3.497;255.2;26.6
9.618;3.492;257.9;26.6
9.638;3.487;260.6;26.6
9.638;3.487;260.7;26.6
