ml;pH;sec;°C
0.000;8.068;0.0;26.3
7.500;5.236;12.0;26.3
7.500;5.165;12.4;26.3
7.544;5.145;13.5;26.3
7.590;5.066;14.7;26.3
7.635;4.990;15.8;26.3
7.681;4.933;17.0;26.3
7.727;4.877;18.1;26.3
7.772;4.795;19.3;26.3
7.818;4.738;20.4;26.3
7.864;4.683;21.5;26.3
7.909;4.643;22.7;26.3
7.933;4.586;23.4;26.3
7.953;4.556;28.4;26.4
7.973;4.527;31.1;26.4
7.993;4.503;33.9;26.4
8.013;4.477;36.6;26.4
8.033;4.454;39.2;26.4
8.053;4.432;41.9;26.4
8.073;4.409;44.6;26.4
8.093;4.386;47.2;26.4
8.113;4.363;49.9;26.5
8.133;4.340;52.5;26.5
8.153;4.315;55.2;26.4
8.173;4.292;57.9;26.4
8.193;4.269;60.5;26.4
8.213;4.248;63.2;26.5
8.233;4.228;65.8;26.4
8.253;4.208;68.5;26.4
8.273;4.189;71.2;26.5
8.293;4.169;73.8;26.5
8.313;4.151;76.5;26.5
8.333;4.130;79.2;26.4
8.353;4.111;81.8;26.4
8.373;4.093;84.5;26.5
8.393;4.076;87.1;26.5
8.413;4.058;89.8;26.4
8.433;4.043;92.5;26.4
8.453;4.027;95.1;26.5
8.473;4.013;97.8;26.5
8.493;3.998;100.5;26.5
8.513;3.983;103.1;26.4
8.533;3.968;105.8;26.5
8.553;3.953;108.4;26.5
8.573;3.939;111.1;26.5
8.593;3.925;113.8;26.5
8.613;3.912;116.4;26.4
8.633;3.901;119.1;26.5
8.653;3.889;121.8;26.5
8.673;3.877;124.4;26.4
8.693;3.865;127.1;26.4
8.713;3.854;129.7;26.5
8.733;3.842;132.4;26.5
8.753;3.830;135.1;26.5
8.773;3.819;137.7;26.4
8.793;3.809;140.4;26.5
8.813;3.799;143.0;26.5
8.833;3.789;145.7;26.5
8.853;3.779;148.4;26.5
8.873;3.771;151.0;26.5
8.893;3.762;153.7;26.5
8.913;3.752;156.4;26.5
8.933;3.743;159.0;26.5
8.953;3.734;161.7;26.5
8.973;3.725;164.3;26.5
8.993;3.716;167.0;26.5
9.013;3.708;169.7;26.5
9.033;3.700;172.3;26.5
9.053;3.691;175.0;26.5
9.073;3.684;177.6;26.5
9.093;3.677;180.3;26.5
9.113;3.669;183.0;26.5
9.133;3.660;185.6;26.5
9.153;3.653;188.3;26.5
9.173;3.646;191.0;26.5
9.193;3.638;193.6;26.5
9.213;3.631;196.3;26.4
9.233;3.625;198.9;26.5
9.253;3.618;201.6;26.5
9.273;3.612;204.3;26.5
9.293;3.605;206.9;26.4
9.313;3.599;209.6;26.5
9.333;3.592;212.3;26.5
9.353;3.585;214.9;26.5
9.373;3.579;217.6;26.5
9.393;3.573;220.2;26.5
9.413;3.567;222.9;26.5
9.433;3.561;225.6;26.5
9.453;3.555;228.2;26.4
9.473;3.550;230.9;26.5
9.493;3.545;233.6;26.5
9.513;3.539;236.2;26.5
9.533;3.533;238.9;26.5
9.553;3.528;241.5;26.5
9.573;3.522;244.2;26.5
9.593;3.516;246.9;26.4
9.613;3.511;249.5;26.5
9.633;3.506;252.2;26.5
9.653;3.501;254.8;26.5
9.673;3.496;257.5;26.5
9.693;3.491;260.2;26.5
9.713;3.486;262.8;26.5
9.713;3.485;263.0;26.5
