ml;pH;sec;°C
0.000;7.920;0.0;25.3
7.500;4.552;12.0;25.3
7.500;4.637;12.4;25.3
7.545;4.811;13.5;25.3
7.591;4.833;14.7;25.3
7.636;4.862;15.8;25.3
7.682;4.865;17.0;25.3
7.728;4.839;18.1;25.3
7.773;4.801;19.3;25.3
7.819;4.740;20.4;25.3
7.865;4.698;21.5;25.3
7.910;4.660;22.7;25.3
7.956;4.608;23.8;25.3
7.972;4.566;24.4;25.3
7.972;4.590;27.1;25.7
7.972;4.590;27.1;25.7
7.972;4.589;27.4;25.7
7.992;4.561;32.2;25.7
8.012;4.539;34.9;25.7
8.032;4.512;38.8;25.7
8.052;4.492;41.5;25.7
8.072;4.472;44.2;25.7
8.092;4.448;46.8;25.7
8.112;4.422;50.4;25.7
8.132;4.401;53.1;25.7
8.152;4.375;56.5;25.7
8.172;4.354;59.2;25.8
8.192;4.330;61.9;25.7
8.212;4.309;64.5;25.7
8.232;4.287;67.2;25.8
8.252;4.266;70.2;25.8
8.272;4.244;73.6;25.7
8.292;4.226;76.5;25.7
8.312;4.205;79.2;25.8
8.332;4.184;81.8;25.8
8.352;4.163;84.5;25.8
8.372;4.143;87.3;25.8
8.392;4.125;90.0;25.8
8.412;4.107;92.7;25.8
8.432;4.089;95.3;25.8
8.452;4.073;98.0;25.7
8.472;4.056;101.0;25.8
8.492;4.041;103.7;25.8
8.512;4.025;106.4;25.8
8.532;4.008;109.0;25.8
8.552;3.992;111.7;25.8
8.572;3.977;114.3;25.8
8.592;3.962;117.4;25.8
8.612;3.949;120.0;25.8
8.632;3.935;123.3;25.8
8.652;3.923;125.9;25.8
8.672;3.910;128.6;25.8
8.692;3.898;131.3;25.8
8.712;3.885;133.9;25.8
8.732;3.873;136.6;25.8
8.752;3.860;139.2;25.8
8.772;3.848;141.9;25.8
8.792;3.837;144.6;25.8
8.812;3.827;147.2;25.8
8.832;3.816;149.9;25.8
8.852;3.805;152.6;25.8
8.872;3.796;155.2;25.8
8.892;3.786;157.9;25.8
8.912;3.777;160.5;25.8
8.932;3.766;163.2;25.8
8.952;3.756;165.9;25.8
8.972;3.747;168.5;25.8
8.992;3.738;171.2;25.8
9.012;3.729;173.8;25.8
9.032;3.720;176.5;25.8
9.052;3.712;179.2;25.8
9.072;3.704;181.8;25.8
9.092;3.696;184.5;25.8
9.112;3.688;187.2;25.8
9.132;3.680;189.8;25.8
9.152;3.671;192.5;25.8
9.172;3.664;195.1;25.8
9.192;3.656;197.8;25.8
9.212;3.649;200.5;25.8
9.232;3.641;203.1;25.8
9.252;3.635;205.8;25.8
9.272;3.628;208.4;25.8
9.292;3.621;211.1;25.8
9.312;3.614;213.8;25.8
9.332;3.608;216.4;25.8
9.352;3.600;219.1;25.8
9.372;3.594;221.8;25.8
9.392;3.588;224.4;25.8
9.412;3.581;227.1;25.8
9.432;3.575;229.7;25.8
9.452;3.569;232.4;25.8
9.472;3.564;235.1;25.8
9.492;3.558;237.7;25.9
9.512;3.552;240.4;25.8
9.532;3.546;243.1;25.8
9.552;3.540;245.7;25.8
9.572;3.535;248.4;25.9
9.592;3.529;251.0;25.8
9.612;3.523;253.7;25.8
9.632;3.519;256.4;25.9
9.652;3.514;259.0;25.9
9.672;3.509;261.7;25.8
9.692;3.503;264.4;25.8
9.712;3.498;267.0;25.9
9.732;3.493;269.7;25.9
9.752;3.487;272.3;25.8
9.752;3.487;272.5;25.8
