ml;pH;sec;°C
0.000;7.961;0.0;25.8
7.500;4.878;12.2;25.8
7.500;4.948;12.6;25.8
7.545;5.108;13.7;25.8
7.591;5.088;14.9;25.8
7.636;5.039;16.0;25.8
7.682;4.978;17.2;25.8
7.727;4.946;18.3;25.8
7.773;4.887;19.4;25.8
7.819;4.842;20.6;25.8
7.864;4.761;21.7;25.8
7.910;4.710;22.9;25.8
7.956;4.644;24.0;25.8
8.001;4.615;25.2;25.8
8.040;4.559;26.3;25.8
8.060;4.519;31.0;25.9
8.080;4.497;33.7;25.9
8.100;4.468;36.6;25.9
8.120;4.445;39.2;25.9
8.140;4.423;41.9;25.9
8.160;4.393;44.5;25.9
8.180;4.365;47.2;25.9
8.200;4.344;49.9;25.9
8.220;4.324;52.5;25.9
8.240;4.305;55.2;25.9
8.260;4.281;58.4;25.9
8.280;4.260;61.1;25.9
8.300;4.239;63.7;25.9
8.320;4.219;67.0;25.9
8.340;4.197;70.0;25.9
8.360;4.178;72.7;25.9
8.380;4.157;75.3;25.9
8.400;4.136;78.0;25.9
8.420;4.120;80.7;25.9
8.440;4.102;83.3;26.0
8.460;4.086;86.0;26.0
8.480;4.069;89.8;25.9
8.500;4.054;92.4;25.9
8.520;4.038;95.5;25.9
8.540;4.023;98.1;25.9
8.560;4.006;100.8;26.0
8.580;3.991;103.5;25.9
8.600;3.977;106.1;25.9
8.620;3.963;109.0;26.0
8.640;3.949;111.6;25.9
8.660;3.935;114.3;25.9
8.680;3.918;117.0;25.9
8.700;3.906;119.6;25.9
8.720;3.891;122.3;26.0
8.740;3.880;124.9;26.0
8.760;3.866;128.0;25.9
8.780;3.854;130.7;25.9
8.800;3.841;133.3;25.9
8.820;3.830;136.0;25.9
8.840;3.820;138.6;26.0
8.860;3.811;141.3;26.0
8.880;3.799;144.1;26.0
8.900;3.789;146.8;26.0
8.920;3.779;149.5;25.9
8.940;3.768;152.1;25.9
8.960;3.758;154.8;25.9
8.980;3.747;157.5;26.0
9.000;3.739;160.1;26.0
9.020;3.730;162.8;26.0
9.040;3.721;165.4;25.9
9.060;3.713;168.1;25.9
9.080;3.704;170.8;26.0
9.100;3.696;173.4;26.0
9.120;3.688;176.1;26.0
9.140;3.680;178.7;25.9
9.160;3.670;181.4;25.9
9.180;3.663;184.1;26.0
9.200;3.655;186.7;26.0
9.220;3.648;189.4;26.0
9.240;3.641;192.1;26.0
9.260;3.634;194.7;25.9
9.280;3.626;197.4;25.9
9.300;3.620;200.0;26.0
9.320;3.613;202.7;26.0
9.340;3.606;205.4;26.0
9.360;3.598;208.0;25.9
9.380;3.591;210.7;26.0
9.400;3.585;213.3;26.0
9.420;3.579;216.0;26.0
9.440;3.572;218.7;26.0
9.460;3.566;221.3;25.9
9.480;3.560;224.0;26.0
9.500;3.555;226.7;26.0
9.520;3.548;229.3;26.0
9.540;3.542;232.0;26.0
9.560;3.536;234.6;26.0
9.580;3.530;237.3;26.0
9.600;3.525;240.0;26.0
9.620;3.519;242.6;26.0
9.640;3.514;245.3;26.0
9.660;3.508;247.9;26.0
9.680;3.504;250.6;26.0
9.700;3.498;253.3;26.0
9.720;3.493;255.9;26.0
9.740;3.487;258.6;25.9
9.740;3.488;258.8;25.9
