ml;pH;sec;°C
0.000;7.956;0.0;25.9
7.500;4.336;12.0;25.9
7.500;4.997;19.5;25.9
7.500;4.997;19.5;25.9
7.500;4.997;19.6;25.9
7.545;4.958;20.8;25.9
7.591;4.891;21.9;25.9
7.636;4.828;23.0;25.9
7.682;4.791;24.2;25.9
7.728;4.743;25.3;25.9
7.773;4.698;26.5;25.9
7.819;4.662;27.6;25.9
7.865;4.613;28.8;25.9
7.904;4.569;29.9;25.9
7.904;4.642;34.7;25.9
7.904;4.642;34.7;25.9
7.904;4.642;34.9;25.9
7.950;4.565;36.2;25.9
7.970;4.559;43.0;25.9
7.990;4.541;45.7;25.9
8.010;4.509;48.3;25.9
8.030;4.491;51.0;25.9
8.050;4.461;53.7;25.9
8.070;4.452;56.3;25.9
8.090;4.425;59.0;25.9
8.110;4.405;61.7;25.9
8.130;4.385;66.2;25.9
8.150;4.357;68.9;25.9
8.170;4.338;71.5;25.9
8.190;4.317;75.5;25.9
8.210;4.296;78.4;25.9
8.230;4.273;81.0;25.9
8.250;4.249;83.7;25.9
8.270;4.229;86.4;25.9
8.290;4.211;89.0;25.9
8.310;4.189;91.9;25.9
8.330;4.167;94.5;25.9
8.350;4.150;98.2;25.9
8.370;4.127;100.8;25.9
8.390;4.108;103.5;25.9
8.410;4.090;106.1;25.9
8.430;4.077;108.8;25.9
8.450;4.057;111.5;25.9
8.470;4.043;114.1;25.9
8.490;4.029;117.7;25.9
8.510;4.014;120.4;26.0
8.530;3.996;123.1;25.9
8.550;3.981;125.7;25.9
8.570;3.965;128.4;25.9
8.590;3.952;131.0;25.9
8.610;3.935;133.7;25.9
8.630;3.924;137.5;25.9
8.650;3.910;140.2;25.9
8.670;3.899;142.8;25.9
8.690;3.887;145.5;25.9
8.710;3.876;148.7;25.9
8.730;3.863;151.4;25.9
8.750;3.851;155.0;25.9
8.770;3.839;157.7;25.9
8.790;3.828;160.3;26.0
8.810;3.815;163.0;26.0
8.830;3.806;165.7;25.9
8.850;3.797;168.9;26.0
8.870;3.787;171.5;25.9
8.890;3.778;174.2;25.9
8.910;3.767;176.9;25.9
8.930;3.758;179.5;26.0
8.950;3.748;183.0;25.9
8.970;3.737;185.6;25.9
8.990;3.729;188.3;25.9
9.010;3.721;190.9;26.0
9.030;3.711;193.6;25.9
9.050;3.703;196.3;25.9
9.070;3.696;198.9;26.0
9.090;3.688;201.6;26.0
9.110;3.679;204.2;25.9
9.130;3.670;206.9;25.9
9.150;3.664;209.6;26.0
9.170;3.655;212.2;25.9
9.190;3.648;215.3;25.9
9.210;3.641;218.5;25.9
9.230;3.633;221.9;25.9
9.250;3.626;224.6;25.9
9.270;3.620;227.3;26.0
9.290;3.613;230.7;25.9
9.310;3.606;233.3;25.9
9.330;3.600;236.0;26.0
9.350;3.593;238.7;25.9
9.370;3.585;241.3;25.9
9.390;3.579;244.0;25.9
9.410;3.573;247.4;26.0
9.430;3.568;250.1;25.9
9.450;3.561;252.7;25.9
9.470;3.555;255.4;25.9
9.490;3.549;258.1;25.9
9.510;3.545;260.7;26.0
9.530;3.538;263.4;25.9
9.550;3.531;266.0;25.9
9.570;3.526;268.7;25.9
9.590;3.519;271.4;26.0
9.610;3.515;274.0;25.9
9.630;3.509;276.7;25.9
9.650;3.504;279.4;25.9
9.670;3.499;282.0;26.0
9.690;3.494;284.7;26.0
9.710;3.490;287.3;25.9
9.730;3.484;290.0;25.9
9.730;3.484;290.2;25.9
