ml;pH;sec;°C
0.000;7.990;0.0;26.0
7.500;4.750;12.0;26.0
7.500;4.758;12.4;26.0
7.545;4.883;13.5;26.0
7.591;4.912;14.7;26.0
7.636;4.886;15.8;26.0
7.682;4.842;17.0;26.0
7.728;4.804;18.1;26.0
7.773;4.748;19.3;26.0
7.819;4.695;20.4;26.0
7.864;4.655;21.5;26.0
7.910;4.612;22.7;26.0
7.926;4.571;23.3;26.0
7.946;4.555;29.0;26.3
7.966;4.531;31.6;26.3
7.986;4.506;34.5;26.3
8.006;4.481;37.1;26.3
8.026;4.459;39.8;26.3
8.046;4.438;42.5;26.4
8.066;4.416;45.1;26.4
8.086;4.394;48.2;26.4
8.106;4.369;50.8;26.3
8.126;4.347;53.5;26.4
8.146;4.325;56.3;26.4
8.166;4.301;59.2;26.4
8.186;4.279;61.8;26.3
8.206;4.257;64.5;26.4
8.226;4.238;67.2;26.4
8.246;4.218;70.0;26.4
8.266;4.199;72.7;26.4
8.286;4.179;75.3;26.4
8.306;4.158;78.0;26.4
8.326;4.139;80.7;26.4
8.346;4.120;83.3;26.4
8.366;4.100;86.2;26.4
8.386;4.083;88.8;26.4
8.406;4.067;91.5;26.4
8.426;4.050;94.2;26.4
8.446;4.035;96.8;26.4
8.466;4.020;99.5;26.4
8.486;4.005;102.2;26.4
8.506;3.990;104.8;26.4
8.526;3.975;107.5;26.4
8.546;3.958;110.1;26.4
8.566;3.945;112.8;26.4
8.586;3.932;115.5;26.4
8.606;3.919;118.1;26.4
8.626;3.906;120.8;26.4
8.646;3.895;123.5;26.4
8.666;3.883;126.1;26.5
8.686;3.870;128.8;26.4
8.706;3.859;131.4;26.4
8.726;3.848;134.1;26.4
8.746;3.836;136.8;26.5
8.766;3.825;139.4;26.4
8.786;3.814;142.1;26.4
8.806;3.803;144.8;26.4
8.826;3.794;147.4;26.5
8.846;3.784;150.1;26.5
8.866;3.775;152.7;26.4
8.886;3.765;155.4;26.4
8.906;3.756;158.1;26.5
8.926;3.747;160.7;26.4
8.946;3.737;163.4;26.4
8.966;3.728;166.0;26.4
8.986;3.720;168.7;26.4
9.006;3.711;171.4;26.4
9.026;3.703;174.0;26.4
9.046;3.695;176.7;26.4
9.066;3.687;179.4;26.4
9.086;3.680;182.0;26.5
9.106;3.672;184.7;26.4
9.126;3.664;187.3;26.4
9.146;3.656;190.0;26.4
9.166;3.649;192.7;26.4
9.186;3.642;195.3;26.4
9.206;3.634;198.0;26.4
9.226;3.628;200.7;26.4
9.246;3.622;203.3;26.5
9.266;3.615;206.0;26.4
9.286;3.608;208.6;26.4
9.306;3.602;211.3;26.4
9.326;3.595;214.0;26.4
9.346;3.589;216.6;26.4
9.366;3.582;219.3;26.4
9.386;3.576;221.9;26.4
9.406;3.569;224.6;26.4
9.426;3.564;227.3;26.4
9.446;3.558;229.9;26.4
9.466;3.553;232.6;26.5
9.486;3.547;235.3;26.4
9.506;3.541;237.9;26.4
9.526;3.536;240.6;26.4
9.546;3.530;243.2;26.5
9.566;3.524;245.9;26.4
9.586;3.519;248.6;26.4
9.606;3.514;251.2;26.4
9.626;3.509;253.9;26.4
9.646;3.504;256.6;26.5
9.666;3.499;259.2;26.4
9.686;3.495;261.9;26.4
9.706;3.490;264.5;26.4
9.706;3.490;264.7;26.4
