ml;pH;sec;°C
0.000;8.053;0.0;26.6
7.500;5.055;12.0;26.6
7.500;5.100;12.4;26.6
7.544;5.244;13.5;26.6
7.590;5.238;14.7;26.6
7.636;5.140;15.8;26.6
7.681;5.034;17.0;26.6
7.727;4.929;18.1;26.6
7.772;4.811;19.3;26.6
7.818;4.740;20.4;26.6
7.864;4.617;21.5;26.6
7.909;4.597;22.7;26.6
7.918;4.574;23.1;26.6
7.938;4.527;29.1;26.7
7.958;4.508;31.8;26.7
7.978;4.484;34.5;26.7
7.998;4.463;37.1;26.7
8.018;4.438;39.8;26.8
8.038;4.414;42.4;26.8
8.058;4.397;45.3;26.8
8.078;4.364;48.0;26.8
8.098;4.346;50.6;26.8
8.118;4.317;53.3;26.8
8.138;4.299;57.8;26.8
8.158;4.276;62.0;26.8
8.178;4.256;64.7;26.8
8.198;4.228;67.4;26.8
8.218;4.209;70.0;26.8
8.238;4.192;72.7;26.8
8.258;4.173;75.3;26.8
8.278;4.156;78.0;26.8
8.298;4.137;80.7;26.8
8.318;4.119;83.3;26.8
8.338;4.100;86.0;26.8
8.358;4.081;88.7;26.8
8.378;4.063;92.6;26.8
8.398;4.046;95.3;26.8
8.418;4.031;98.0;26.8
8.438;4.015;100.6;26.8
8.458;4.002;103.3;26.8
8.478;3.986;106.9;26.8
8.498;3.972;109.6;26.8
8.518;3.957;112.2;26.8
8.538;3.943;114.9;26.8
8.558;3.928;118.7;26.8
8.578;3.914;122.5;26.8
8.598;3.901;125.2;26.8
8.618;3.890;128.6;26.8
8.638;3.879;131.2;26.8
8.658;3.867;134.9;26.8
8.678;3.856;137.5;26.8
8.698;3.845;140.2;26.8
8.718;3.834;144.0;26.8
8.738;3.823;147.4;26.8
8.758;3.812;150.1;26.8
8.778;3.800;152.7;26.8
8.798;3.790;155.4;26.8
8.818;3.780;158.1;26.8
8.838;3.771;160.7;26.8
8.858;3.763;163.4;26.8
8.878;3.754;166.0;26.8
8.898;3.744;168.7;26.8
8.918;3.735;171.4;26.8
8.938;3.726;174.0;26.8
8.958;3.716;176.7;26.8
8.978;3.708;179.3;26.8
8.998;3.700;182.0;26.8
9.018;3.691;184.7;26.8
9.038;3.684;187.3;26.8
9.058;3.675;190.0;26.8
9.078;3.668;192.7;26.8
9.098;3.662;196.1;26.8
9.118;3.655;198.7;26.8
9.138;3.647;201.4;26.8
9.158;3.640;204.1;26.8
9.178;3.633;206.7;26.8
9.198;3.626;209.4;26.8
9.218;3.618;212.1;26.8
9.238;3.613;214.7;26.8
9.258;3.607;217.4;26.8
9.278;3.602;220.0;26.8
9.298;3.595;222.7;26.8
9.318;3.588;225.4;26.8
9.338;3.581;228.0;26.8
9.358;3.576;230.7;26.8
9.378;3.569;233.3;26.8
9.398;3.563;236.0;26.8
9.418;3.557;239.2;26.8
9.438;3.551;241.9;26.8
9.458;3.545;245.3;26.8
9.478;3.538;248.0;26.8
9.498;3.532;250.7;26.8
9.518;3.524;254.1;26.8
9.538;3.516;256.7;26.8
9.558;3.511;260.2;26.8
9.578;3.505;262.8;26.8
9.598;3.499;265.5;26.8
9.618;3.494;268.1;26.8
9.638;3.488;270.8;26.8
9.638;3.489;271.0;26.8
