ml;pH;sec;°C
0.000;8.030;0.0;26.0
7.500;5.419;12.0;26.0
7.500;5.403;12.4;26.0
7.542;5.398;13.5;26.0
7.588;5.336;14.7;26.0
7.633;5.252;15.8;26.0
7.679;5.165;17.0;26.0
7.725;5.072;18.1;26.0
7.770;4.984;19.3;26.0
7.816;4.890;20.4;26.0
7.861;4.805;21.5;26.0
7.907;4.723;22.7;26.0
7.953;4.639;23.8;26.0
7.984;4.570;24.8;26.0
8.004;4.469;34.3;26.1
8.024;4.438;36.9;26.1
8.044;4.414;39.6;26.1
8.064;4.392;42.3;26.1
8.084;4.374;44.9;26.1
8.104;4.347;47.6;26.1
8.124;4.322;50.2;26.1
8.144;4.295;52.9;26.1
8.164;4.277;55.6;26.2
8.184;4.251;58.2;26.1
8.204;4.231;60.9;26.1
8.224;4.210;63.5;26.1
8.244;4.189;66.2;26.2
8.264;4.170;68.9;26.1
8.284;4.151;71.5;26.1
8.304;4.134;74.2;26.2
8.324;4.114;76.9;26.1
8.344;4.092;79.5;26.1
8.364;4.075;82.2;26.2
8.384;4.057;84.8;26.1
8.404;4.039;88.3;26.1
8.424;4.023;90.9;26.2
8.444;4.008;93.6;26.2
8.464;3.992;96.3;26.1
8.484;3.977;98.9;26.1
8.504;3.963;101.6;26.2
8.524;3.949;104.2;26.2
8.544;3.933;106.9;26.1
8.564;3.919;109.6;26.1
8.584;3.906;112.2;26.2
8.604;3.893;114.9;26.2
8.624;3.882;117.6;26.2
8.644;3.869;120.2;26.1
8.664;3.857;122.9;26.1
8.684;3.847;125.5;26.2
8.704;3.836;128.2;26.2
8.724;3.823;130.9;26.1
8.744;3.813;133.5;26.1
8.764;3.801;136.2;26.2
8.784;3.791;138.8;26.2
8.804;3.780;141.5;26.1
8.824;3.769;144.2;26.1
8.844;3.760;146.8;26.2
8.864;3.751;149.5;26.2
8.884;3.742;152.2;26.2
8.904;3.732;154.8;26.1
8.924;3.723;157.5;26.2
8.944;3.715;160.1;26.2
8.964;3.705;162.8;26.1
8.984;3.696;165.5;26.1
9.004;3.688;168.1;26.2
9.024;3.679;170.8;26.2
9.044;3.671;173.4;26.1
9.064;3.664;176.1;26.2
9.084;3.657;178.8;26.2
9.104;3.649;181.4;26.2
9.124;3.641;184.1;26.1
9.144;3.633;186.8;26.2
9.164;3.627;189.4;26.2
9.184;3.617;192.1;26.1
9.204;3.611;194.7;26.1
9.224;3.605;197.4;26.2
9.244;3.598;200.1;26.2
9.264;3.591;202.7;26.1
9.284;3.585;205.4;26.2
9.304;3.579;208.1;26.2
9.324;3.573;210.7;26.2
9.344;3.566;213.4;26.2
9.364;3.559;216.0;26.1
9.384;3.552;218.7;26.1
9.404;3.548;221.4;26.2
9.424;3.542;224.0;26.2
9.444;3.536;226.7;26.2
9.464;3.530;229.3;26.1
9.484;3.524;232.0;26.2
9.504;3.519;234.7;26.2
9.524;3.515;237.3;26.2
9.544;3.508;240.0;26.2
9.564;3.502;242.7;26.2
9.584;3.497;245.3;26.1
9.604;3.491;248.0;26.2
9.624;3.487;250.6;26.2
9.624;3.486;250.8;26.2
